time_fs,se_c60_population,active_surface_c60_diagonal,norm,interval_hops_before_frame,interval_max_raw_probability_sum,interval_renormalized_probability_vectors,se_state_0,se_state_1,se_state_2,se_state_3,se_state_4,se_state_5,se_state_6,se_state_7,se_state_8,se_state_9,sh_state_0,sh_state_1,sh_state_2,sh_state_3,sh_state_4,sh_state_5,sh_state_6,sh_state_7,sh_state_8,sh_state_9
0.0,0.0016645822356395547,0.4923642212888285,1.0,0,0.0,0,0.0014315495103102251,0.013796627417094193,0.49141061052244855,0.4892225573643429,7.637438504288793e-05,0.001979346763804788,0.0014584318022154805,0.00038772216931452514,4.1278399958078086e-06,0.0002326522254307279,0.0017,0.01315,0.49735,0.48405,5e-05,0.00155,0.00155,0.0004,0.0,0.0002
0.5,0.002238856010716203,0.48963301619580524,0.9999999999999929,770,1.0000000000000002,0,0.0014027804690547724,0.011651982084624767,0.5244803045465255,0.4556146696759704,0.0009289062273915511,0.003669556799570819,0.001649069602459423,0.00037982289745866927,1.4673799644886013e-05,0.00020823389729209606,0.0016,0.01115,0.52925,0.4515,0.00085,0.0032,0.0019,0.00035,0.0,0.0002
1.0,0.0038818554746010373,0.4778565952976053,0.9999999999999899,1008,1.0000000000000002,0,0.001404563725415403,0.009744683658542351,0.563748592911034,0.41299067742243417,0.003966552036259418,0.00587880846292038,0.001684863577746675,0.00036881497639947795,2.4611986438537562e-05,0.00018783124279929536,0.00155,0.0093,0.5696,0.40725,0.00445,0.0056,0.0017,0.0004,0.0,0.00015
1.5,0.006261431990152291,0.4611792000767101,0.9999999999999882,885,1.0000000000000002,0,0.0014202701421827295,0.00793659763189039,0.5953546275939035,0.37677887041743247,0.007885297484296078,0.008467587768736837,0.0015902483979096367,0.00035499757290373646,2.9784346188020496e-05,0.00018171864454481225,0.0013,0.0077,0.6021,0.3695,0.00865,0.0085,0.0017,0.00045,0.0,0.0001
2.0,0.009047462106806538,0.437169382276794,0.9999999999999662,992,1.0000000000000002,0,0.0014693731821756868,0.006494134366018047,0.6296612553517671,0.33688306139489205,0.01202714998901142,0.011477241664012162,0.001428343131874382,0.00033933411210469564,2.6859250432527646e-05,0.00019324755767809315,0.0014,0.0063,0.6378,0.3281,0.0126,0.01185,0.00135,0.0004,0.0,0.0002
2.5,0.012030982470192927,0.413911649794001,0.9999999999999674,779,1.0000000000000002,0,0.0015159016207023045,0.005333472377808671,0.6556024904315951,0.30497335000389514,0.015954055008450447,0.014772049336868103,0.0012860097976320347,0.0003276557759696064,2.078098623575314e-05,0.00021423466081012463,0.0013,0.0054,0.66435,0.29635,0.016,0.01485,0.0012,0.00035,0.0,0.0002
3.0,0.015187180973539077,0.3920609260109484,0.9999999999999545,661,1.0000000000000002,0,0.0015550627539343623,0.004519012480589874,0.6753445776580792,0.2788923427992584,0.019598646655358813,0.018270590768802494,0.00124599098758857,0.00032627243563184506,1.6998771376964367e-05,0.00023050468933402443,0.00165,0.0044,0.6841,0.27045,0.01995,0.01775,0.00115,0.0003,5e-05,0.0002
3.5,0.018627805906501507,0.3727509970172837,0.9999999999999727,524,1.0000000000000002,0,0.0015773015075417564,0.004028144330412709,0.6900095642380017,0.25773258788537773,0.022806039327247115,0.021885931709823062,0.001372291577233851,0.0003369295537160196,1.9022830370197083e-05,0.0002321870402486561,0.0016,0.0039,0.69835,0.25,0.0231,0.0211,0.00135,0.0003,0.0001,0.0002
4.0,0.022494299961795465,0.35822195543108437,0.9999999999999659,418,1.0000000000000002,0,0.0015561718378412713,0.0038680326627505753,0.6983595556629343,0.2428102593647472,0.025575935722280483,0.02554696528987648,0.0016788020045450651,0.00035532965384598667,2.7113753273160366e-05,0.00022183404787124743,0.00185,0.00385,0.70645,0.2347,0.0261,0.0246,0.00175,0.0003,0.0001,0.0003
4.5,0.026840304252186448,0.3524021827300157,0.999999999999986,216,1.0000000000000002,0,0.0014436716654549452,0.004053829631109355,0.6987017178430706,0.23605736963810797,0.02778854352240932,0.02919053527354335,0.0021385370039536124,0.00037242066758710115,3.822154644888654e-05,0.000215153208300828,0.00145,0.00425,0.70615,0.2295,0.02805,0.0275,0.00255,0.00025,5e-05,0.00025
5.0,0.03156623699835996,0.3559314343728463,0.9999999999999928,302,1.0000000000000002,0,0.0011577620420795507,0.004624035621096849,0.6899761680731695,0.2388487329317184,0.029213482644146176,0.03282654336924274,0.002694819183732593,0.00038143891664683705,4.891562041408209e-05,0.00022810159774595547,0.001,0.00505,0.6963,0.23255,0.0298,0.03135,0.0034,0.0003,5e-05,0.0002
5.5,0.0364463363087343,0.36504292596979104,0.9999999999999818,348,1.0000000000000002,0,0.0006270469027954217,0.005613844400721054,0.676826609369023,0.24678324253397924,0.02951956570693807,0.03668560397867714,0.0032477798434579724,0.0003820561746825767,5.551045278745253e-05,0.0002587406369197703,0.00045,0.0062,0.68435,0.2402,0.0302,0.03395,0.004,0.00025,0.0001,0.0003
6.0,0.041239683062602436,0.38384989074534387,0.9999999999999878,599,1.0000000000000002,0,5.4489761663653283e-05,0.006833618664019008,0.6528037307561714,0.2664900046785787,0.028550883729371555,0.04083947614661797,0.0037069137172097218,0.00037425642815604193,5.7424506982220593e-05,0.0002892016112176074,0.0,0.00735,0.66125,0.25815,0.02895,0.039,0.00455,0.00025,0.00015,0.00035
6.5,0.04582898344256289,0.4162893375630283,1.0000000000000013,1025,1.0000000000000002,0,0.0001933512626562933,0.007470402581808612,0.6105123154673884,0.30563208296140826,0.02586481670958473,0.04557478408419493,0.004039217539490037,0.00036969934225023756,5.124834726744207e-05,0.00029208170395276964,0.0001,0.0076,0.6176,0.29895,0.0258,0.04455,0.00485,0.00025,5e-05,0.00025
7.0,0.050281364693173125,0.4522952923958889,1.0000000000000093,1518,1.0000000000000002,0,0.0008230404579856022,0.007816862942387912,0.5439571543954362,0.3699888032755056,0.02157640182938414,0.051001735398366166,0.004168545799700915,0.00037225841347604365,3.944924820381521e-05,0.00025574823956302727,0.00055,0.00795,0.54965,0.36455,0.02225,0.0495,0.00485,0.0003,0.0001,0.0003
7.5,0.054838895266849194,0.46695103725988646,1.0000000000000089,2164,1.0000000000000002,0,0.001422948314542224,0.008426114069267594,0.45049500829053885,0.4621256995597548,0.015723544524020434,0.057074187731967145,0.00413425287589522,0.00037164438094877423,2.6948764670156866e-05,0.00019965148840354495,0.00135,0.00845,0.45215,0.46075,0.01615,0.05585,0.005,0.0002,0.0,0.0001
8.0,0.059815013014036494,0.43075386535570176,1.0000000000000047,2440,1.0000000000000002,0,0.0019011900648455953,0.009535346775172844,0.3415736084166531,0.5701287657584666,0.009339180589264176,0.0630598259169156,0.003925634992697856,0.00035398330497726153,2.35467303021785e-05,0.00015891745070946425,0.00195,0.00995,0.34145,0.56955,0.0094,0.0625,0.0047,0.0003,5e-05,0.00015
8.5,0.0654454197470994,0.3503171507553802,1.000000000000006,2178,1.0000000000000002,0,0.0022840257605248465,0.011378098845372624,0.24335442157571957,0.6672130329213303,0.0042393917848850835,0.06745222880453616,0.00356569921241949,0.0003086691491626003,3.734330304424054e-05,0.0001670886430108957,0.00255,0.012,0.2424,0.6672,0.00465,0.0666,0.00405,0.00035,5e-05,0.00015
