time          Epot                 Ekin                 Etot                 T
    0.00  -5.616742614196E+03  2.567356745372E-01  -5.616485878522E+03 307.0861
   20.67  -5.616739472234E+03  2.537830651238E-01  -5.616485689169E+03 303.5545
   41.34  -5.616734748906E+03  2.492199497211E-01  -5.616485528956E+03 298.0964
   62.01  -5.616729873409E+03  2.444534684653E-01  -5.616485419940E+03 292.3952
   82.68  -5.616726288786E+03  2.408832506521E-01  -5.616485405536E+03 288.1248
  103.35  -5.616724788566E+03  2.393130711496E-01  -5.616485475495E+03 286.2467
  124.02  -5.616725272261E+03  2.396572829574E-01  -5.616485614978E+03 286.6584
  144.69  -5.616726881579E+03  2.411183951287E-01  -5.616485763184E+03 288.4060
  165.37  -5.616728462901E+03  2.425960380719E-01  -5.616485866863E+03 290.1735
  186.04  -5.616729094422E+03  2.431575413578E-01  -5.616485936881E+03 290.8451
  206.71  -5.616728203621E+03  2.422403428551E-01  -5.616485963278E+03 289.7480
  227.38  -5.616725600251E+03  2.396260876575E-01  -5.616485974163E+03 286.6211
  248.05  -5.616721419311E+03  2.354422451861E-01  -5.616485977066E+03 281.6167
  268.72  -5.616716246770E+03  2.302818769091E-01  -5.616485964893E+03 275.4443
  289.39  -5.616711141047E+03  2.252443580698E-01  -5.616485896689E+03 269.4188
  310.06  -5.616707505896E+03  2.217151442627E-01  -5.616485790752E+03 265.1975
  330.73  -5.616706475365E+03  2.208153360899E-01  -5.616485660028E+03 264.1212
  351.40  -5.616708382523E+03  2.228212472155E-01  -5.616485561276E+03 266.5205
  372.07  -5.616712456552E+03  2.269700776107E-01  -5.616485486474E+03 271.4830
  392.74  -5.616717242750E+03  2.317885982351E-01  -5.616485454151E+03 277.2465
  413.41  -5.616721280193E+03  2.358056131763E-01  -5.616485474580E+03 282.0513
  434.08  -5.616723716894E+03  2.381556988606E-01  -5.616485561195E+03 284.8623
  454.76  -5.616724554323E+03  2.388340038865E-01  -5.616485720320E+03 285.6736
  475.43  -5.616724504205E+03  2.385630445938E-01  -5.616485941160E+03 285.3495
  496.10  -5.616724592393E+03  2.383980347967E-01  -5.616486194358E+03 285.1522
  516.77  -5.616725706491E+03  2.392677669903E-01  -5.616486438724E+03 286.1925
  537.44  -5.616728283097E+03  2.416461573097E-01  -5.616486636939E+03 289.0373
  558.11  -5.616732242051E+03  2.454653577950E-01  -5.616486776693E+03 293.6055
  578.78  -5.616737110343E+03  2.502238493262E-01  -5.616486886494E+03 299.2972
  599.45  -5.616742208805E+03  2.551867586378E-01  -5.616487022046E+03 305.2335
  620.12  -5.616746692627E+03  2.594843289796E-01  -5.616487208298E+03 310.3739
  640.79  -5.616749710236E+03  2.622343751219E-01  -5.616487475861E+03 313.6632
  661.46  -5.616750532497E+03  2.627455544930E-01  -5.616487786942E+03 314.2747
  682.13  -5.616748919264E+03  2.607989253623E-01  -5.616488120339E+03 311.9463
  702.80  -5.616745283279E+03  2.568678861805E-01  -5.616488415393E+03 307.2443
  723.47  -5.616740777986E+03  2.520973200568E-01  -5.616488680666E+03 301.5381
  744.14  -5.616736939484E+03  2.480206969796E-01  -5.616488918787E+03 296.6620
  764.82  -5.616735091957E+03  2.459366004681E-01  -5.616489155357E+03 294.1692
  785.49  -5.616735819137E+03  2.463721465217E-01  -5.616489446990E+03 294.6901
  806.16  -5.616738650312E+03  2.488486330009E-01  -5.616489801679E+03 297.6523
  826.83  -5.616742406950E+03  2.521544725065E-01  -5.616490252478E+03 301.6065
  847.50  -5.616745710346E+03  2.549256597149E-01  -5.616490784686E+03 304.9211
  868.17  -5.616747588024E+03  2.561844480269E-01  -5.616491403576E+03 306.4268
  888.84  -5.616747648988E+03  2.556202803515E-01  -5.616492028708E+03 305.7520
  909.51  -5.616746154655E+03  2.535630392778E-01  -5.616492591615E+03 303.2913
  930.18  -5.616743877373E+03  2.508514109772E-01  -5.616493025962E+03 300.0479
  950.85  -5.616741862291E+03  2.485501716172E-01  -5.616493312119E+03 297.2953
  971.52  -5.616741085018E+03  2.475997219306E-01  -5.616493485296E+03 296.1585
  992.19  -5.616742107126E+03  2.484926897788E-01  -5.616493614436E+03 297.2266
 1012.86  -5.616744862012E+03  2.510905686822E-01  -5.616493771443E+03 300.3339
 1033.53  -5.616748652010E+03  2.546508425434E-01  -5.616494001168E+03 304.5924
 1054.21  -5.616752360097E+03  2.580591974494E-01  -5.616494300900E+03 308.6692
 1074.88  -5.616754804154E+03  2.601819764712E-01  -5.616494622178E+03 311.2083
 1095.55  -5.616755108644E+03  2.602126996142E-01  -5.616494895944E+03 311.2451
 1116.22  -5.616752981886E+03  2.579196139295E-01  -5.616495062273E+03 308.5023
 1136.89  -5.616748844731E+03  2.537589495099E-01  -5.616495085782E+03 303.5256
 1157.56  -5.616743775405E+03  2.488112975637E-01  -5.616494964108E+03 297.6076
 1178.23  -5.616739253348E+03  2.445300872556E-01  -5.616494723260E+03 292.4868
 1198.90  -5.616736597565E+03  2.422007258708E-01  -5.616494396839E+03 289.7006
 1219.57  -5.616736425452E+03  2.423583955709E-01  -5.616494067056E+03 289.8892
 1240.24  -5.616738264734E+03  2.444942287306E-01  -5.616493770506E+03 292.4439
 1260.91  -5.616740674670E+03  2.471713309810E-01  -5.616493503339E+03 295.6461
 1281.58  -5.616741868014E+03  2.486201518061E-01  -5.616493247862E+03 297.3790
 1302.25  -5.616740394136E+03  2.474559163825E-01  -5.616492938219E+03 295.9865
 1322.92  -5.616735699338E+03  2.431867679382E-01  -5.616492512570E+03 290.8800
 1343.59  -5.616728346768E+03  2.364013055728E-01  -5.616491945462E+03 282.7638
 1364.27  -5.616719857410E+03  2.285803998309E-01  -5.616491277010E+03 273.4091
 1384.94  -5.616712203636E+03  2.215966417790E-01  -5.616490606994E+03 265.0557
 1405.61  -5.616707106832E+03  2.170561529220E-01  -5.616490050679E+03 259.6248
 1426.28  -5.616705425609E+03  2.157371118686E-01  -5.616489688497E+03 258.0470
 1446.95  -5.616706919477E+03  2.173854974412E-01  -5.616489533979E+03 260.0187
 1467.62  -5.616710479279E+03  2.209451283584E-01  -5.616489534150E+03 264.2764
 1488.29  -5.616714637808E+03  2.250406617643E-01  -5.616489597146E+03 269.1752
 1508.96  -5.616718073852E+03  2.284420917306E-01  -5.616489631761E+03 273.2437
 1529.63  -5.616719947926E+03  2.303677415465E-01  -5.616489580184E+03 275.5470
 1550.30  -5.616720078165E+03  2.306467145981E-01  -5.616489431450E+03 275.8807
 1570.97  -5.616719005856E+03  2.297900634727E-01  -5.616489215793E+03 274.8560
 1591.64  -5.616717916616E+03  2.289259226425E-01  -5.616488990693E+03 273.8224
 1612.31  -5.616718303969E+03  2.294817733950E-01  -5.616488822196E+03 274.4873
 1632.98  -5.616721354784E+03  2.325924627885E-01  -5.616488762321E+03 278.2080
 1653.65  -5.616727280564E+03  2.384591563685E-01  -5.616488821408E+03 285.2253
 1674.33  -5.616735015072E+03  2.460652999353E-01  -5.616488949772E+03 294.3231
 1695.00  -5.616742518392E+03  2.534734234217E-01  -5.616489044969E+03 303.1841
 1715.67  -5.616747654340E+03  2.586362740817E-01  -5.616489018066E+03 309.3595
 1736.34  -5.616749017508E+03  2.602338468609E-01  -5.616488783661E+03 311.2704
 1757.01  -5.616746531596E+03  2.581782941773E-01  -5.616488353302E+03 308.8117
 1777.68  -5.616741389634E+03  2.536080053992E-01  -5.616487781629E+03 303.3451
 1798.35  -5.616735598998E+03  2.483940319532E-01  -5.616487204966E+03 297.1086
 1819.02  -5.616731135202E+03  2.443980095731E-01  -5.616486737192E+03 292.3288
 1839.69  -5.616729204114E+03  2.427530334424E-01  -5.616486451080E+03 290.3613
 1860.36  -5.616729910243E+03  2.435604407802E-01  -5.616486349802E+03 291.3270
 1881.03  -5.616732433698E+03  2.460571499449E-01  -5.616486376548E+03 294.3134
 1901.70  -5.616735507596E+03  2.490638979420E-01  -5.616486443698E+03 297.9098
 1922.37  -5.616737851064E+03  2.513928047924E-01  -5.616486458260E+03 300.6954
 1943.04  -5.616738536287E+03  2.521577910607E-01  -5.616486378496E+03 301.6105
 1963.72  -5.616737113412E+03  2.509469155026E-01  -5.616486166497E+03 300.1621
 1984.39  -5.616733766753E+03  2.479065568313E-01  -5.616485860196E+03 296.5255
 2005.06  -5.616729326449E+03  2.438025910432E-01  -5.616485523858E+03 291.6166
 2025.73  -5.616725134165E+03  2.399007637643E-01  -5.616485233401E+03 286.9496
 2046.40  -5.616722660359E+03  2.376098371514E-01  -5.616485050522E+03 284.2094
 2067.07  -5.616722922832E+03  2.379246545257E-01  -5.616484998177E+03 284.5859
 2087.74  -5.616725948277E+03  2.409031995223E-01  -5.616485045078E+03 288.1486
 2108.41  -5.616730623127E+03  2.455088598447E-01  -5.616485114267E+03 293.6575
 2129.08  -5.616735121574E+03  2.499979811223E-01  -5.616485123593E+03 299.0271
 2149.75  -5.616737721483E+03  2.526880579206E-01  -5.616485033425E+03 302.2447
 2170.42  -5.616737543460E+03  2.526813083546E-01  -5.616484862152E+03 302.2366
 2191.09  -5.616734827298E+03  2.501648754036E-01  -5.616484662422E+03 299.2267
 2211.76  -5.616730688528E+03  2.462009417815E-01  -5.616484487586E+03 294.4854
 2232.43  -5.616726575379E+03  2.422001063576E-01  -5.616484375273E+03 289.6999
 2253.10  -5.616723755592E+03  2.394104207139E-01  -5.616484345172E+03 286.3631
 2273.78  -5.616722895625E+03  2.385290686252E-01  -5.616484366556E+03 285.3089
 2294.45  -5.616724010137E+03  2.395757684687E-01  -5.616484434369E+03 286.5609
 2315.12  -5.616726516588E+03  2.420032400328E-01  -5.616484513348E+03 289.4644
 2335.79  -5.616729511445E+03  2.449246093944E-01  -5.616484586835E+03 292.9587
 2356.46  -5.616732076560E+03  2.474221221405E-01  -5.616484654438E+03 295.9460
 2377.13  -5.616733525510E+03  2.487943143893E-01  -5.616484731196E+03 297.5873
 2397.80  -5.616733538605E+03  2.486932411678E-01  -5.616484845364E+03 297.4664
 2418.47  -5.616732202150E+03  2.471696184339E-01  -5.616485032531E+03 295.6440
 2439.14  -5.616729988668E+03  2.446697268182E-01  -5.616485318941E+03 292.6538
 2459.81  -5.616727692654E+03  2.419905019480E-01  -5.616485702152E+03 289.4492
 2480.48  -5.616726273569E+03  2.401270952250E-01  -5.616486146473E+03 287.2203
 2501.15  -5.616726540187E+03  2.399395346279E-01  -5.616486600653E+03 286.9960
 2521.82  -5.616728731439E+03  2.417092573985E-01  -5.616487022182E+03 289.1128
 2542.49  -5.616732251467E+03  2.448610013834E-01  -5.616487390465E+03 292.8826
 2563.17  -5.616735824193E+03  2.481127937842E-01  -5.616487711399E+03 296.7722
 2583.84  -5.616738021952E+03  2.500109599468E-01  -5.616488010992E+03 299.0426
 2604.51  -5.616737837550E+03  2.495264045363E-01  -5.616488311145E+03 298.4630
 2625.18  -5.616735018698E+03  2.464161205062E-01  -5.616488602578E+03 294.7427
 2645.85  -5.616730119215E+03  2.412764570316E-01  -5.616488842758E+03 288.5951
 2666.52  -5.616724317072E+03  2.353352466577E-01  -5.616488981826E+03 281.4887
 2687.19  -5.616719036292E+03  2.300430343441E-01  -5.616488993257E+03 275.1586
 2707.86  -5.616715471764E+03  2.265856803615E-01  -5.616488886084E+03 271.0232
 2728.53  -5.616714224225E+03  2.255270713917E-01  -5.616488697153E+03 269.7570
 2749.20  -5.616715225084E+03  2.267475443863E-01  -5.616488477540E+03 271.2168
 2769.87  -5.616717940137E+03  2.296579345621E-01  -5.616488282203E+03 274.6980
