# vmf_atol: 1e-09 | ps2_atol: 1e-09 | ps2_ratio: 2.0 | ode_method: dopri5 | ode_atol: 1e-09 | ode_rtol: 1e-07 | vmf_reg_method: extend | vmf_reg_type: ip | cache_svd_info: True
# frame = {Node('[H]0'): [End('[H]i'), End('[H]j'), Node('[H]15')], Node('[H]15'): [Node('[H]0'), Node('[H]14'), Node('[H]13')], Node('[H]14'): [Node('[H]15'), Node('[H]10'), Node('[H]9')], Node('[H]13'): [Node('[H]15'), Node('[H]12'), Node('[H]11')], Node('[H]10'): [Node('[H]14'), Node('[H]6'), Node('[H]5')], Node('[H]9'): [Node('[H]14'), Node('[H]8'), Node('[H]7')], Node('[H]12'): [Node('[H]13'), Node('[H]2'), Node('[H]1')], Node('[H]11'): [Node('[H]13'), Node('[H]4'), Node('[H]3')], Node('[H]2'): [Node('[H]12'), End('[H]0-2'), End('[H]0-3')], Node('[H]1'): [Node('[H]12'), End('[H]0-0'), End('[H]0-1')], Node('[H]4'): [Node('[H]11'), End('[H]1-2'), End('[H]1-3')], Node('[H]3'): [Node('[H]11'), End('[H]1-0'), End('[H]1-1')], Node('[H]6'): [Node('[H]10'), End('[H]2-2'), End('[H]2-3')], Node('[H]5'): [Node('[H]10'), End('[H]2-0'), End('[H]2-1')], Node('[H]8'): [Node('[H]9'), End('[H]3-2'), End('[H]3-3')], Node('[H]7'): [Node('[H]9'), End('[H]3-0'), End('[H]3-1')]}
# time ode_steps max_rank tr norm
# # ([H]0)-([H]15) ([H]15)-([H]13) ([H]13)-([H]11) ([H]11)-([H]3) ([H]11)-([H]4) ([H]13)-([H]12) ([H]12)-([H]1) ([H]12)-([H]2) ([H]15)-([H]14) ([H]14)-([H]9) ([H]9)-([H]7) ([H]9)-([H]8) ([H]14)-([H]10) ([H]10)-([H]5) ([H]10)-([H]6)
0.0 0 8 1.0 0.9964404361501844
# 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
0.05000000000000001 464 56 0.9999994053829656 0.9964909942257003
# 49 9 9 16 16 9 16 16 56 28 16 16 18 12 14
0.10000000000000002 302 56 0.9999994039134955 0.9966450622125705
# 49 9 9 16 16 9 16 16 56 28 16 16 18 12 14
0.15000000000000005 134 56 0.9999993992196194 0.9969028453931383
# 49 9 9 16 16 9 16 16 56 28 16 16 18 12 14
0.20000000000000004 128 56 0.9999993884867289 0.9972640344243399
# 49 9 9 16 16 9 16 16 56 28 16 16 18 12 14
0.25000000000000006 92 56 0.9999993677982075 0.9977283266209336
# 49 9 9 16 16 9 16 16 56 28 16 16 18 12 14
0.3000000000000001 68 56 0.9999993322813697 0.9982954257465618
# 49 9 9 16 16 9 16 16 56 28 16 16 18 12 14
0.3500000000000001 56 56 0.9999992761552345 0.9989650418050502
# 49 9 9 16 16 9 16 16 56 28 16 16 18 12 14
0.4000000000000001 80 56 0.9999991927673642 0.999736890833059
# 49 9 9 16 16 9 16 16 56 28 16 16 18 12 14
0.45000000000000007 80 56 0.9999990746286205 1.0006106946940019
# 49 9 9 16 16 9 16 16 56 28 16 16 18 12 14
0.5000000000000001 50 56 0.9999989134481025 1.0015861808732505
# 49 9 9 16 16 9 16 16 56 28 16 16 18 12 14
0.5500000000000002 32 56 0.9999987001685782 1.0026630822746019
# 49 9 9 16 16 9 16 16 56 28 16 16 18 12 14
0.6000000000000002 32 56 0.9999984250030056 1.003841137017849
# 49 9 9 16 16 9 16 16 56 28 16 16 18 12 14
0.6500000000000001 32 56 0.9999980774724244 1.0051200882372604
# 49 9 9 16 16 9 16 16 56 28 16 16 18 12 14
0.7000000000000002 26 56 0.999997646445154 1.0064996838808318
