time_fs,se_c60_population,active_surface_c60_diagonal,norm,interval_hops_before_frame,interval_max_raw_probability_sum,interval_renormalized_probability_vectors,se_state_0,se_state_1,se_state_2,se_state_3,se_state_4,se_state_5,se_state_6,se_state_7,se_state_8,se_state_9,sh_state_0,sh_state_1,sh_state_2,sh_state_3,sh_state_4,sh_state_5,sh_state_6,sh_state_7,sh_state_8,sh_state_9
0.0,0.0016645822356395547,0.4923642212888285,1.0,0,0.0,0,0.0014315495103102251,0.013796627417094193,0.49141061052244855,0.4892225573643429,7.637438504288793e-05,0.001979346763804788,0.0014584318022154805,0.00038772216931452514,4.1278399958078086e-06,0.0002326522254307279,0.0017,0.01315,0.49735,0.48405,5e-05,0.00155,0.00155,0.0004,0.0,0.0002
0.5,0.002238856010716164,0.48999422031319545,0.9999999999999623,786,1.0000000000000002,0,0.0014027804690548327,0.011651982084625137,0.5244803045465094,0.4556146696759556,0.0009289062273915182,0.0036695567995706883,0.001649069602459393,0.0003798228974586837,1.4673799644886157e-05,0.0002082338972921003,0.00165,0.0118,0.5296,0.4505,0.00065,0.00355,0.0016,0.0005,0.0,0.00015
1.0,0.003881855474600918,0.4780293855200036,0.9999999999999533,1004,1.0000000000000002,0,0.0014045637254154477,0.009744683658542568,0.5637485929109901,0.4129906774224416,0.0039665520362594095,0.005878808462920005,0.0016848635777466329,0.0003688149763994849,2.461198643853719e-05,0.00018783124279929503,0.00135,0.00985,0.56925,0.4071,0.00355,0.00655,0.0017,0.0006,0.0,5e-05
1.5,0.006261431990152225,0.46178964376517995,0.9999999999999408,891,1.0000000000000002,0,0.0014202701421827176,0.007936597631890984,0.5953546275938353,0.3767788704174528,0.007885297484295957,0.008467587768736599,0.0015902483979096783,0.00035499757290375375,2.978434618802063e-05,0.00018171864454481586,0.00135,0.0077,0.60285,0.3699,0.0072,0.00885,0.0015,0.00055,0.0,0.0001
2.0,0.009047462106806639,0.43824730985171156,0.9999999999999564,954,1.0000000000000002,0,0.001469373182175607,0.006494134366018673,0.6296612553517217,0.33688306139492746,0.0120271499890117,0.011477241664011454,0.0014283431318744167,0.0003393341121047148,2.6859250432527063e-05,0.000193247557678094,0.00165,0.0065,0.63715,0.32945,0.0114,0.0119,0.0013,0.0005,0.0,0.00015
2.5,0.012030982470193153,0.41540367017026303,0.9999999999999452,763,1.0000000000000002,0,0.0015159016207021425,0.005333472377809126,0.6556024904315336,0.3049733500039344,0.01595405500845077,0.014772049336867524,0.0012860097976321297,0.00032765577596962487,2.0780986235752744e-05,0.00021423466081012078,0.0015,0.0054,0.66115,0.29965,0.0148,0.0157,0.00125,0.00035,5e-05,0.00015
3.0,0.015187180973539799,0.3939042181582897,0.9999999999999516,624,1.0000000000000002,0,0.0015550627539342096,0.0045190124805902865,0.6753445776580285,0.2788923427993054,0.019598646655359785,0.018270590768802008,0.0012459909875886977,0.0003262724356318825,1.6998771376965797e-05,0.00023050468933402983,0.00135,0.0048,0.67955,0.2746,0.0188,0.01895,0.00135,0.00035,5e-05,0.0002
3.5,0.018627805906502093,0.3748544172660107,0.9999999999999486,513,1.0000000000000002,0,0.0015773015075415833,0.004028144330413195,0.6900095642379385,0.2577325878854146,0.022806039327248187,0.02188593170982353,0.0013722915772340191,0.00033692955371606906,1.902283037020008e-05,0.00023218704024865854,0.00135,0.00435,0.6938,0.25425,0.0217,0.02255,0.00145,0.00025,5e-05,0.00025
4.0,0.022494299961796305,0.36093197099899055,0.9999999999999292,388,1.0000000000000002,0,0.0015561718378409844,0.0038680326627508945,0.6983595556628464,0.24281025936479578,0.025575935722282887,0.02554696528987647,0.0016788020045451948,0.0003553296538460459,2.7113753273163076e-05,0.00022183404787124643,0.00175,0.004,0.7016,0.23995,0.024,0.02635,0.00175,0.0003,5e-05,0.00025
4.5,0.026840304252186906,0.3541551344794038,0.9999999999999111,243,1.0000000000000002,0,0.0014436716654546745,0.004053829631109689,0.698701717842955,0.23605736963814763,0.027788543522411495,0.029190535273541852,0.0021385370039537282,0.0003724206675871583,3.8221546448887224e-05,0.00021515320830082908,0.0013,0.004,0.7019,0.2334,0.0265,0.0297,0.0025,0.0004,0.0,0.0003
5.0,0.03156623699836038,0.3582826932235186,0.9999999999999183,282,1.0000000000000002,0,0.0011577620420792957,0.0046240356210971246,0.6899761680730669,0.23884873293174747,0.02921348264414688,0.03282654336924095,0.0026948191837326703,0.00038143891664688665,4.89156204140789e-05,0.00022810159774596227,0.00135,0.0046,0.6926,0.2367,0.0272,0.03355,0.00325,0.00035,0.0001,0.0003
5.5,0.0364463363087365,0.3675024030250414,0.9999999999999535,384,1.0000000000000002,0,0.0006270469027951869,0.005613844400721472,0.6768266093689543,0.24678324253401973,0.029519565706940358,0.036685603978674625,0.0032477798434579833,0.00038205617468261253,5.551045278744676e-05,0.0002587406369197766,0.0005,0.0059,0.6788,0.2456,0.0278,0.0367,0.00395,0.00035,5e-05,0.00035
6.0,0.0412396830626048,0.38573818042662306,0.9999999999999543,586,1.0000000000000002,0,5.4489761663567374e-05,0.00683361866401932,0.6528037307561007,0.2664900046786163,0.028550883729373956,0.04083947614661478,0.0037069137172096103,0.000374256428156074,5.742450698221322e-05,0.00028920161121759276,0.0,0.00705,0.6563,0.26335,0.0281,0.03985,0.0047,0.0003,5e-05,0.0003
