time_fs,se_c60_population,active_surface_c60_diagonal,norm,interval_hops_before_frame,interval_max_raw_probability_sum,interval_renormalized_probability_vectors,se_state_0,se_state_1,se_state_2,se_state_3,se_state_4,se_state_5,se_state_6,se_state_7,se_state_8,se_state_9,sh_state_0,sh_state_1,sh_state_2,sh_state_3,sh_state_4,sh_state_5,sh_state_6,sh_state_7,sh_state_8,sh_state_9
0.0,0.0016595260090984188,0.09839580881890483,1.0,0,0.0,0,0.00773624681131863,0.028416699572119897,0.01142783904227833,0.9440554662998997,0.006372407099400399,0.00038055389294698984,0.00104121238266331,7.207164448656468e-05,0.00045300503426316195,4.449822062317777e-05,0.0067,0.0304,0.013,0.94225,0.00585,0.0004,0.00085,5e-05,0.0004,0.0001
0.5,0.0021034985269038496,0.0855430490324821,0.999999999999981,203,1.0000000000000002,0,0.008285637565476102,0.011961798852565009,0.014903184893162334,0.9592812258420692,0.0034148090747568986,3.643095675297436e-05,0.0015424079378126038,8.397625037828925e-05,0.00030926541742563505,0.00018126320958200272,0.0105,0.0244,0.015,0.94585,0.0029,0.0,0.00085,5e-05,0.00035,0.0001
1.0,0.0032619193066636123,0.07469309663727887,1.0000000000000047,339,1.0000000000000002,0,0.010064002461161362,0.003082685363479509,0.012632189896706746,0.9703983354254191,0.000974160130662299,0.00011912684929552834,0.0021502650850351605,9.642475206737028e-05,0.0001846307654312178,0.0002981792707464488,0.02405,0.0112,0.01425,0.94825,0.0009,0.0,0.00085,5e-05,0.0003,0.00015
1.5,0.0047676713888330485,0.06797912115459978,0.9999999999999758,274,1.0000000000000002,0,0.009031391460036712,0.0003276857561877457,0.009650812488144409,0.9764982557055194,0.00016257375846638324,0.000977126202696787,0.002775783745063295,0.0001105397599393131,0.00011820548207350656,0.00034762564184803995,0.0354,0.00075,0.0132,0.9492,0.0001,0.0,0.00085,5e-05,0.0003,0.00015
2.0,0.006258141284532991,0.063424399152378,1.000000000000011,69,1.0000000000000002,0,0.005653096466484243,0.0014297221027114511,0.007603410486702663,0.9757245004807237,0.0022728994868004755,0.003429094414331475,0.003325100834783304,0.00013086275094744714,7.439466939754256e-05,0.00035691830712841614,0.03415,0.00335,0.0117,0.9494,5e-05,5e-05,0.00085,0.0003,0.0,0.00015
2.5,0.007515452437575704,0.06257481974892881,1.000000000000015,50,1.0000000000000002,0,0.004104259288549578,0.0015817273146404057,0.006953674625828297,0.9657488372481497,0.008056623315921245,0.00930749001238981,0.0037029869050156923,0.00015968262449015132,3.618560456700505e-05,0.0003485330604632269,0.0337,0.00525,0.01065,0.949,0.0001,0.0001,0.00085,0.00025,0.0,0.0001
3.0,0.008524644737467862,0.06813570435056042,1.000000000000034,65,1.0000000000000002,0,0.0033380658744089115,0.0015939749439225863,0.00809479871354579,0.9437469807839286,0.016785795936894617,0.02205915946419655,0.003844515163522817,0.00018583755320136124,8.208335892619434e-06,0.0003426632305201673,0.0335,0.00605,0.0119,0.94685,0.00035,0.0002,0.0008,0.00025,0.0,0.0001
3.5,0.009411016344731625,0.08264482177547137,1.000000000000025,119,1.0000000000000002,0,0.0029165350758278983,0.0017443201600109734,0.011382650957532119,0.9073111504263394,0.025649740801430176,0.04671472790522054,0.0037330833657306995,0.00018855079891269677,3.45725888183625e-06,0.0003557832501387809,0.03345,0.0071,0.01545,0.942,0.0005,0.0004,0.0008,0.00025,0.0,5e-05
4.0,0.010335237954974043,0.10873538983070939,1.0000000000000488,178,1.0000000000000002,0,0.002688525479831125,0.0020685382127545613,0.017574939661200054,0.8563424721077713,0.0315036915932184,0.08581674211469045,0.0034305087410910224,0.00018146671391038868,8.88491479876346e-06,0.0003842304607829489,0.03345,0.00735,0.02325,0.9333,0.00085,0.0007,0.0008,0.00025,0.0,5e-05
4.5,0.011422807716274817,0.1473733671658947,1.0000000000000764,298,1.0000000000000002,0,0.0025470253698310474,0.002535341175815614,0.02673857654574298,0.7938423215632152,0.0331443005856786,0.13757563705812043,0.0030166836721779366,0.00017113675372749755,1.3153730768672933e-05,0.00041582354499868047,0.0334,0.0082,0.036,0.9192,0.0011,0.00125,0.00055,0.00025,0.0,5e-05
