frame,s1_eV,s2_eV,s3_eV,s4_eV,frac1,frac12,frac123,donor_span_eV,acceptor_low_span_eV,acceptor_high_span_eV,acceptor_middle_gap_eV,low_acceptor_coupling_norm_eV,high_acceptor_coupling_norm_eV
17,0.1413540992218047,0.029450154439057966,0.007512673607917235,0.0034218431171448155,0.9552762912123421,0.9967418323689629,0.9994402006715614,0.44282593380034774,0.15579456664276822,0.18047652060706387,0.796478378770867,0.09386032396773465,0.11003036773101099
18,0.14124359442148304,0.029640100502315716,0.0075387093368900725,0.0034255429394181368,0.9546772928069245,0.9967188132914291,0.9994384636144267,0.43813982856800987,0.14637394723870698,0.17086463743129396,0.8071355055469035,0.09287669635459117,0.11077352698204
19,0.14124709010137115,0.02983504813845798,0.007555936448140072,0.003432515635848897,0.9541360049456588,0.9967061128898389,0.9994365228438984,0.43212196512152395,0.1362586057641505,0.1613618953120725,0.8170151730849089,0.09182139877961626,0.11170754506693964
20,0.1413614990214389,0.030025719577870147,0.007567066574644321,0.003444125842269341,0.9536757472640291,0.9967011855536775,0.9994338956690337,0.4249905206203243,0.1259930557314999,0.15257353390176706,0.8254774212231359,0.09070985045664727,0.11280719290564913
21,0.14157399021928657,0.030206283918723976,0.0075729787112604275,0.0034612181409394123,0.9533054827523395,0.9967024865091495,0.9994301991563078,0.4170059015023504,0.11596743585728751,0.14543039242420813,0.8322143222447913,0.08956086744861019,0.1140341850245883
22,0.14188236598729306,0.030371838626730305,0.007580394093541844,0.0034853985316925396,0.9530334372369044,0.9967044698950629,0.9994248830308187,0.4086155289874854,0.10615700782893414,0.14116463581570818,0.8375268031324502,0.08841004912250917,0.11535305783295889
23,0.14226934429373422,0.03051021699605786,0.007586133368534957,0.003516644589001456,0.9528848555779674,0.9967084865457682,0.9994177966209973,0.4000369630696654,0.09634926426753704,0.1409000218968266,0.8420566281306275,0.08723669361360538,0.11675236684081462
24,0.14274264508991474,0.03062980833560215,0.007586759505563847,0.0035534727927506926,0.952844225756879,0.9967177967820285,0.9994094993019585,0.3913621812841803,0.08759068054636111,0.14380597738027168,0.8465281355007221,0.08614015935835247,0.11816812988425773
25,0.1432548227074634,0.03070648607991005,0.007596960235079895,0.0035967801804159985,0.9529363277873938,0.9967193384057628,0.9993992785034427,0.38332323252229805,0.0903776166488642,0.1481667154398346,0.8516153272187303,0.08511237944422523,0.11954650147178844
26,0.14377401332711828,0.03074436325987024,0.007616527279123792,0.003643989803630975,0.9531293468343695,0.996712842030376,0.9993877266506858,0.3762220534355369,0.09616625348699707,0.15278966923511494,0.8576256387662163,0.08417908892686295,0.12083606215599361
27,0.14431958782832632,0.030753844673752393,0.007641066246807414,0.0036931740884977066,0.9534090501837736,0.9967030333091709,0.9993756497785098,0.3701818687647834,0.10064720427610144,0.15721390348134873,0.864725347983405,0.08346725672025697,0.12198026429298338
28,0.14483167746305473,0.03071494150186582,0.007674491466809519,0.003741327338625487,0.9537886934428252,0.996685447738839,0.9993635321614288,0.36552912775155305,0.10458546261311591,0.1603587276954894,0.8722542655805867,0.08285925946130582,0.12299130416122206
29,0.14531297554248154,0.030633625117550897,0.007715016842569475,0.003786693396300883,0.9542537464879639,0.9966621446498308,0.9993519994617284,0.3623182544799178,0.1092891041301612,0.16206898191388464,0.878282315112755,0.08241810930535717,0.1238361645043217
30,0.14575249065683138,0.030511979872878205,0.0077619472704643765,0.003827812859715029,0.9547911983202618,0.9966336588968014,0.9993414665625353,0.36057660460274155,0.11846975920879194,0.1621164530151417,0.8787897335428118,0.08215528770509851,0.12449971135405728
31,0.14614242740359498,0.030353947736290448,0.007814410776326162,0.0038633850502664316,0.9553856140112146,0.9966007206874095,0.9993323297059052,0.36018604407122246,0.13029494804412278,0.16039835570526356,0.8753185160964463,0.08207258039204189,0.12497621188935161
32,0.14642780846343642,0.03017733023393087,0.007871417557050548,0.003888076464275857,0.9559608458759167,0.9965635174996118,0.999325995843867,0.3609650037833511,0.14126342366827305,0.1565190626824443,0.8714684976014829,0.08213183159578206,0.1252326352957733
33,0.14674718819131452,0.029955144032134826,0.007931919417042977,0.003911665781988368,0.9566630088060305,0.9965252973692458,0.999320259907308,0.36238824679252407,0.14983577588084757,0.15184913011982987,0.867294815403823,0.08243224009077253,0.12536024156202277
34,0.14694719042116702,0.029747174098317637,0.007997659918623872,0.003921189225523753,0.9572548507638681,0.9964828747631777,0.99931838270233,0.36433440932081634,0.15586169999720367,0.14531372208686102,0.8643705110029184,0.0827891039646933,0.12531429963635382
35,0.14711782603958062,0.029494206238320348,0.0080654806413741,0.003923166954457785,0.9579378968056125,0.9964396213593399,0.9993187910614221,0.36642038713730607,0.15849509478616775,0.13810195017837823,0.8611026059591467,0.08344823398724574,0.12502159174150554
36,0.14721451961967705,0.029265238096210993,0.008139535277613581,0.003913075146896394,0.9585133644862355,0.9963925824258446,0.9993227745714317,0.3685153636295353,0.15806297866759098,0.12974193075586368,0.8590711286986177,0.08417399509293082,0.12459884305007098
37,0.1472593592382962,0.02905678962523228,0.008218490049772985,0.003892009473905806,0.9590051412876788,0.9963430836301865,0.9993301109172292,0.3705088984471014,0.1543707413430195,0.12040736078438298,0.8581572187150175,0.08502119241547096,0.12403106088110841
38,0.147249791898623,0.028880972052658188,0.008303357172899452,0.003860201933450097,0.9593832381981414,0.9962900355002352,0.9993406700637784,0.37240870125879993,0.1474444138856475,0.11003115154087031,0.858658991711137,0.0859739571990056,0.12332452044806627
39,0.1471897525638693,0.02875421382658697,0.00839412590454054,0.003818411744175999,0.9596111187684958,0.9962332080366599,0.9993541887068418,0.37429076933896605,0.1374596902016433,0.09861037483165626,0.8608670735462857,0.08700761744653128,0.12250038447623565
40,0.1470692349668332,0.02869809767857695,0.008489154763536316,0.003766301174097715,0.9596333530761817,0.9961732978178501,0.9993706506925536,0.3763322107596822,0.1359566095984443,0.08624193769665935,0.8649931669786113,0.08809928159563997,0.12156359668734774
41,0.14688452184221948,0.02869733626781549,0.008593091105147537,0.0037058968065011985,0.9594812365902131,0.9961053897850857,0.9993892393307368,0.3786168469167673,0.13754335061060752,0.0731593499526053,0.870820655844448,0.08924624889397875,0.12050428129291241
42,0.14665068690191005,0.028781804542267454,0.008699845798193767,0.0036379042095728144,0.9590918364936724,0.9960344852260907,0.9994098063804606,0.38133671634131017,0.13720341682072376,0.06308141845621842,0.878530740858116,0.09040530277320816,0.11937595711007416
43,0.1463744921142506,0.028932603406054865,0.008811689171662097,0.0035615650376861533,0.9585098398534084,0.9959588895195117,0.999432523956612,0.3845448880814771,0.13504791618436762,0.06325778086420468,0.8877022598925282,0.09148253989902874,0.11825338467356929
44,0.14604427989634922,0.029168653747910042,0.008931503798139142,0.0034822362855385447,0.9576722639034969,0.9958737780178804,0.9994555421303839,0.3883965529366508,0.1316012910374015,0.06485089554667119,0.8981565806279349,0.09261988810419133,0.11701793071628055
45,0.14569286682204996,0.029476161590700732,0.009059877295780018,0.0034013971734268393,0.9566226941038767,0.9957793828341425,0.9994785906745397,0.3929048517688653,0.12797789716525587,0.06691137491901944,0.9081545915150542,0.0937337629235011,0.11577084310177402
46,0.145332604371045,0.029847694375552652,0.009196084904526286,0.003319912815286816,0.9553793717759963,0.9956762428379946,0.9995014564463348,0.39808420226885544,0.12853658114963262,0.07750716829676044,0.905311553991365,0.09481442845010661,0.1145349933826298
47,0.1449764670322694,0.030276640960031884,0.009338061757930503,0.003238370194276237,0.9539607532531867,0.9955662646998659,0.9995240202562549,0.40389773358612546,0.13920858325229057,0.09560666690486642,0.8849097583788333,0.09585240702751392,0.1133351379181376
48,0.14466685283221836,0.0307251405507774,0.009494422916085517,0.003166074820038172,0.9524772865207377,0.9954412478558816,0.999543796189726,0.4102537452862812,0.15424728735260426,0.11492333359989787,0.8596598002546583,0.09696044256683511,0.11212213538709832
49,0.1443520561436167,0.03121940625307051,0.009657066761243005,0.0030951568332181407,0.9508332216444623,0.9953073737466204,0.999562856808766,0.4169797201100416,0.1689940744654344,0.13470724868058875,0.8343214638233419,0.09788347067453314,0.1110577892029428
50,0.14411532920914602,0.03171777184317083,0.009830077854336823,0.0030336141301206213,0.9491866774012648,0.9951632527732762,0.9995794167673815,0.4238171771537477,0.18329513838361866,0.15501594378787853,0.8096851049706737,0.09871372051352344,0.11016660016287484
51,0.14393908171365247,0.03221380867939887,0.010012523958735088,0.0029818699153345814,0.9475483970868203,0.9950084366560346,0.9995933494794437,0.43058309369254016,0.19692895205097083,0.1755308790354235,0.7862687532589387,0.09944330532463043,0.1094365566185768
52,0.14381154686763292,0.032694866366742355,0.010204397249631583,0.002940513430093124,0.9459495926557232,0.9948417963466571,0.999604517916247,0.43708385291987695,0.20993410483824013,0.19590204991939889,0.7644210139078401,0.10006689108015915,0.10885820571373091
53,0.1437317774114096,0.03315075507359335,0.010403609320537547,0.002909377984894361,0.9444251364264701,0.9946650397188713,0.9996130434149532,0.4431130471165161,0.22240038296458742,0.21569885071533368,0.7444604224596684,0.10057304552476472,0.10844149796465997
54,0.14369766467887773,0.033574278806685585,0.010607238634154718,0.002887740973389351,0.9430022901623533,0.9944808883572442,0.9996191711887938,0.44848801693812756,0.23431197367845683,0.23443977115899234,0.7266874961106606,0.10094905442111841,0.10819608127102211
55,0.14373212842728036,0.0339567196187516,0.010810420749722386,0.0028762965773828425,0.9417336013330035,0.9942955926594838,0.9996228729518017,0.45303016825669706,0.2455240006797606,0.25144490840826883,0.7113384288621653,0.10109558274762706,0.10824419142479419
56,0.14374510509522131,0.03431340422457428,0.011012408204017426,0.0028679293938744894,0.9405127968687927,0.9941055653742294,0.9996256175432282,0.45669663129539223,0.25536798904763547,0.26672968059813806,0.698843344000755,0.10126385663824376,0.10823675180143115
57,0.14381346627667954,0.034624709929046024,0.011206880472341687,0.0028688022512309863,0.9394642625131367,0.9939212287638639,0.9996261629146225,0.45930851030096503,0.26373648781040987,0.2793223506372528,0.6892191842678305,0.10119084599595149,0.10851460962969844
58,0.14386842612257358,0.03493185227132795,0.011387245933736816,0.0028673146249326227,0.9384244730901311,0.9937482179378796,0.9996272488090177,0.46087855393133886,0.26958520762705596,0.2889386289217334,0.6831182471550536,0.1009858918605787,0.10889489816483405
59,0.14393458362169406,0.03521754330793076,0.011551110319485955,0.002869680234708485,0.9374663046241306,0.9935896396025555,0.9996273575142689,0.46133275876308544,0.27304689482971806,0.2952397039139017,0.680417619428498,0.10061462985537194,0.10943399468321216
60,0.14399183330477763,0.03550228080168992,0.01169421234254308,0.0028724771395202734,0.936518655004245,0.9934502327689771,0.9996273047373134,0.4606669842387879,0.273743090887903,0.2979571634989461,0.6813959093955029,0.10010592408967423,0.11008119589636926
61,0.1440306717742693,0.0358004310290946,0.011813189403832977,0.0028744849577494722,0.9355342121238248,0.9933339957307573,0.9996273768935021,0.4588784142137452,0.27153506479602635,0.29690256685989846,0.6861815800763394,0.09946984911770893,0.1108154704803423
62,0.14411557307272824,0.03611059619422855,0.011909347758325455,0.0028812379418317745,0.9345685739947027,0.9932443260533114,0.9996264509833024,0.45612922461525507,0.2665716690405449,0.29213755164763305,0.6946605705811795,0.09876137124479542,0.11166735962463407
63,0.14404826342307908,0.03648829190779848,0.011973283716911273,0.0028762624512623184,0.9332958880519191,0.9931798279258843,0.9996278994415104,0.4520262576633376,0.25862270766693796,0.2832267019237211,0.7071577778533916,0.09788505013684917,0.11247865135177526
64,0.14403538349111705,0.03690619443905184,0.012010874205803376,0.0028765629740491036,0.9319609686456077,0.9931477866590973,0.9996282875480108,0.4470343015712868,0.24837447797026638,0.27089655901717746,0.722936473354752,0.09695830482160082,0.11340141853283443
65,0.14398749206810416,0.03736685334366583,0.012023947994249759,0.0028745002688481502,0.9304751216521356,0.9931405894619687,0.9996291656647897,0.44108541189489653,0.23634973888272906,0.2549726956084472,0.7416755591493425,0.09598663907797095,0.11431571543995499
66,0.14392794247043358,0.037873243187950476,0.012014600168952743,0.0028746469880713598,0.9288414036341645,0.9931570035880549,0.9996294725629218,0.43431120526687755,0.22333657379735292,0.2359918813564152,0.7624899578549195,0.09498932207832764,0.11523574999526684
67,0.14382344515254636,0.03843054078764527,0.01198790040992996,0.0028764685358773075,0.9270016619589944,0.9931888802674111,0.9996291994298798,0.42684349409226086,0.21047209273077483,0.21445880886506624,0.7841023197324273,0.09399665653358656,0.11609781319543282
68,0.14374809057142834,0.03902442406944907,0.011945259457484179,0.002885550709166743,0.9250620623138762,0.9932393478722477,0.9996272444462138,0.41905111966998193,0.19912664930784893,0.19119970238391348,0.8049814581418553,0.0930108121351515,0.11698898952142944
69,0.14362658853663163,0.03966784948539076,0.011893864007423278,0.0028975879589010676,0.9228973395115847,0.9932954523551653,0.9996243728628478,0.41115089999702875,0.19010438555351458,0.16895458793485754,0.8219731243835362,0.09208718192023198,0.11777922635364545
70,0.14351152776550968,0.04033591447020316,0.011833598803631072,0.0029165475639170314,0.9206329816465693,0.9933601650993572,0.9996197658840623,0.40351659836378906,0.1833844655955584,0.16178098903833785,0.8219585477899152,0.09119920134719836,0.11854868443685593
71,0.1434064312644712,0.041025740221956465,0.011769061515943471,0.0029438588273828126,0.9182749792866824,0.9934283295567153,0.9996130369890952,0.3965029091865553,0.17851189639779336,0.16612770449690265,0.8098541232877153,0.09037604854899582,0.11928060551155052
72,0.14330119128939178,0.041734136109790605,0.011703552259182098,0.0029785774683963183,0.9158186334036622,0.9934956845599532,0.9996043349644946,0.3903351649474196,0.17527284517229602,0.17383216246844396,0.7954907234895029,0.08962813842549378,0.11995670637104272
73,0.14324550988676407,0.042436747066491406,0.011635887132933596,0.003027134313413335,0.9134004033376331,0.9935651337148306,0.99959209169684,0.38523481492673833,0.1740877404534406,0.18504046648039718,0.7808571453465054,0.08893267852970485,0.12064696310043772
74,0.14308492404074025,0.04319683629417316,0.01157939791767218,0.0030672741839827887,0.9106222751062423,0.9936177465252755,0.9995815383013135,0.38091642276643567,0.176200257272187,0.201629704167516,0.7662241428471993,0.08838802502866805,0.12112105437188485
75,0.14299977062544267,0.04392828060439943,0.011519554741615276,0.0031214727015053028,0.9079911660964906,0.9936750908896784,0.9995673566587049,0.3776104351613357,0.18302170503729515,0.22255226291017047,0.7528501923038529,0.08789668597318391,0.12163570431411529
76,0.14289476956671368,0.04471014817522025,0.01146927597977362,0.0031747251997281717,0.9051123856994475,0.9937222479427756,0.9995532319356277,0.375140425560991,0.19221049227818476,0.24590396661591563,0.7409054282778296,0.0875108642078119,0.12207122648917004
77,0.1427876162594441,0.04549701965116753,0.011422609648919177,0.0032282813964646696,0.9021700516383474,0.9937653573192778,0.9995388416398133,0.37334643475031076,0.20129241526546507,0.2686967183125297,0.7308367829237102,0.08720292201691206,0.12245338034481412
78,0.1426942341841794,0.04629567827132566,0.011379625651868796,0.0032822424053111777,0.8991592704016992,0.9938057966015951,0.9995242650256352,0.372184967271911,0.20863863250704134,0.28931639294265027,0.7229888570505726,0.086957321202837,0.12281542077614702
79,0.1425702735697061,0.047102531005066214,0.011342968050852881,0.0033335082336535993,0.8960346423315119,0.9938383509111761,0.9995101423451478,0.37162585429750716,0.2136617415364277,0.3064079966165404,0.7176379211844875,0.08677445675524158,0.12310524029871059
80,0.14241484898078954,0.047935899034585235,0.011309169833583555,0.0033753027521322585,0.8927273866436567,0.993869043694073,0.9994985429080965,0.3717583488912929,0.21596921302997105,0.3189874183772784,0.7154189433727186,0.0865846440503319,0.12337839775319574
81,0.14227590129969775,0.048761196458376885,0.011274521381885241,0.003417064498134706,0.8894301602267891,0.993901669272812,0.9994869549358244,0.3724671933918058,0.21535111994280942,0.3273987123991999,0.7156725947351281,0.08651895215388476,0.12358538931064048
82,0.14212359108270123,0.04958913222128763,0.011239066089726683,0.0034533182759249165,0.886064484613033,0.9939358067051816,0.9994768741286636,0.3738390450874314,0.2119847584805828,0.33127858316717257,0.7185826220658014,0.08651644643218832,0.12373901440990061
83,0.14194320568569824,0.050409907662132394,0.011201716560392004,0.003483620526191002,0.8826471134618474,0.9939713410864047,0.9994683576506846,0.37592638674656437,0.20615777912246236,0.3306332219567073,0.7239743016275765,0.08657328379491877,0.12382129473427204
84,0.1417198519988095,0.051212639114380086,0.011161123833315757,0.003507957558085716,0.879198236841516,0.994008243361105,0.9994613159844581,0.37878270926957797,0.1982762380790487,0.32566466355925405,0.7315669920745418,0.08668291622071268,0.12381518219729361
85,0.14143746657423406,0.051985843301942454,0.011116051951581878,0.0035264286156716914,0.8757378898420435,0.9940462377614654,0.9994556034089499,0.3824573327896731,0.18885042321120535,0.31673220643629707,0.7410029337836102,0.08683547061466622,0.12370403472665238
86,0.14108022879109258,0.052718156581439704,0.011065305230994341,0.003539155342642386,0.8722852145807802,0.9940850305028242,0.9994510592753544,0.38698167033604,0.17847759146836456,0.3043370549491639,0.7518688710703343,0.08701745736366202,0.12347373689756813
87,0.14060921780967067,0.05340352944127622,0.011007646798789709,0.003543601924369037,0.868800240017361,0.9941236688484794,0.9994481993530918,0.3924001310786646,0.16781367296875072,0.28955373078323005,0.7633565808232314,0.0872725155563623,0.12304520519281698
88,0.14008789288294993,0.05401814746421319,0.01094154229168266,0.0035472158461018334,0.8654784235997104,0.9941653451217214,0.9994450801359658,0.39854448853402713,0.15769471839714808,0.27183352200283445,0.7760051279791783,0.08741469404557418,0.12261137525021297
89,0.13939139842621348,0.0545744525100994,0.010866650908363593,0.003539996030234556,0.8620615978954056,0.9942048905306137,0.9994440037033501,0.4055511635785131,0.1487893408879251,0.2532462040194339,0.7883985469726286,0.08760950839397634,0.12191604707673467
90,0.13860726371613183,0.05504723258770437,0.010782322600032389,0.003527371377582886,0.8587941222487511,0.9942469462819161,0.9994438147639398,0.41312542050889983,0.14192732461614543,0.23423682522927872,0.8003760189518132,0.08775127393883494,0.12112219500172637
91,0.1377157529556242,0.05543608304746116,0.01068733568646576,0.0035081503787309167,0.8556444749228539,0.9942916999897415,0.9994447577426407,0.4211311315030123,0.1377612508859178,0.21540002459802615,0.8116094853618695,0.0878123177971747,0.12022608295217192
92,0.1367258317585586,0.0557344694547414,0.010581693348944717,0.0034813369460939183,0.8526561024021359,0.9943400012608361,0.9994472040217302,0.42940015794084463,0.13633581748811327,0.1977141819203389,0.8216056834481399,0.08777566570494841,0.11924683897943636
93,0.13558394688955044,0.05592117543601749,0.010472746672097964,0.003440878050300122,0.8498178349757863,0.9943824086818658,0.999452671757447,0.4379316424642451,0.13684682084114505,0.18163874033583016,0.8306674039897002,0.08763124200338626,0.11812056555000583
94,0.13434788937141895,0.056022712230668785,0.010349892733618311,0.0033939587137535353,0.8471275162813009,0.9944317922348997,0.9994593699237143,0.4464132774716586,0.13910828713922355,0.16795246267050618,0.8378518294359332,0.08738029123984095,0.11692400781030379
95,0.1329369124408394,0.056003452593906614,0.010226494828944626,0.0033291063865933247,0.8445799878108123,0.9944722503454153,0.9994703305080885,0.4549655039889901,0.14204219843675475,0.15609370388611304,0.8446061632651178,0.08694560941056635,0.11560594509706795
96,0.13146045527934322,0.05591034848958422,0.010089048093641853,0.0032560644311622933,0.8421868958099332,0.9945229190489988,0.9994833407658026,0.46323334634936575,0.14574233355853505,0.14680219607017733,0.8498882136003606,0.08640514599256455,0.11425567803614065
97,0.12986945925467003,0.05566450726179962,0.009953172163193962,0.0031691118478971952,0.8402067060920457,0.9945645903589126,0.9994996807496216,0.4711046420924861,0.14944197066212844,0.1400437648973839,0.8547557409952379,0.08563607890389592,0.11287242671166293
98,0.12815901000728447,0.055363521686830355,0.009806925145945016,0.0030701031120551076,0.8381909876188639,0.9946109275662937,0.9995189938570926,0.47865493574195916,0.1528643697960477,0.13513180407939507,0.8590938421970141,0.08482032988142763,0.11135961715252977
99,0.12651535227964802,0.05494422622213053,0.009652401919415939,0.0029692463102399254,0.8368350866487239,0.9946679901528295,0.9995390584333014,0.48496948431422865,0.15670628645494925,0.13200657403075006,0.8626846542267863,0.08371191667351313,0.11008770435840554
100,0.12479505963948888,0.054445536704606036,0.009492888618759916,0.002860755598189085,0.8356650603075125,0.9947254437743248,0.9995608640709233,0.49048588799288473,0.16037464553133218,0.1297257171663906,0.8656536451357747,0.08251634543878056,0.10875419518264469
101,0.123054897490109,0.053866866002296405,0.009327060897346284,0.002749065136880421,0.8348177692337737,0.9947873093403756,0.9995833571445091,0.4949060744515494,0.16462156680561585,0.1276540660867371,0.867378885249325,0.08121501172020024,0.10743751832859862
102,0.12133128817500237,0.053213858986110855,0.009154643808816802,0.0026378990010770677,0.8343618127415154,0.9948556315314221,0.9996056106954738,0.4980003143797338,0.16852491979297327,0.12537297564505254,0.868739433043222,0.07982243394239813,0.10617034111425294
103,0.11965510904122056,0.05249440532856507,0.008975396989447194,0.0025303876690120405,0.8343456613607485,0.9949323558624877,0.9996268721692929,0.4995782002535571,0.17158790949694105,0.1228137250375504,0.8700144614027905,0.07836653738917566,0.10496977727408338
104,0.11805481527524504,0.05171756375893791,0.008789326889891645,0.0024290838702793454,0.8348072836928628,0.9950192441379606,0.9996465696522483,0.4994808841549562,0.17375034627151786,0.12069609359983219,0.8704564426303172,0.07688356576856156,0.10384467170331621
105,0.11647530694607874,0.05089084612978917,0.008601829021223823,0.0023321138431325788,0.8355912537552502,0.9951077131856889,0.9996650147751894,0.49793931368973204,0.17500501315427933,0.12096838147062162,0.8680797741834336,0.07550109877262257,0.1026420462072124
106,0.1151297620936652,0.050044880977324686,0.0084011467947559,0.0022483156802823416,0.8370617925374222,0.9952236024176765,0.9996807750090031,0.494122265038521,0.17558880601843935,0.12447969110256013,0.8625229759226735,0.07407936029817802,0.1017213586247083
107,0.11392269377528168,0.04915089496371497,0.008198752653262826,0.0021758589013372125,0.8391477348240496,0.995347650680307,0.9996938886775335,0.48846598882823267,0.17547551944127585,0.12955211595050176,0.8559859298374676,0.0727492792036407,0.10086469607910088
108,0.11286006012403722,0.048232910543137504,0.007994984041084674,0.0021128017059997214,0.8417415274187474,0.9954809119853739,0.999705004305915,0.4811228214597222,0.17517486507511668,0.13555919446646691,0.8494488998058064,0.0715492120681691,0.10006448312939932
109,0.11199434002564602,0.047284608368195924,0.007792652412572843,0.002061399799458756,0.8449959507442711,0.9956226886874553,0.9997137226838493,0.47217230634337,0.1750242989301768,0.14286251043493553,0.8435085783750048,0.07049595307194487,0.09936730743835337
110,0.11136821877813649,0.04634423838027015,0.007589930776985573,0.0020216534374992673,0.8487936136196839,0.9957779496021989,0.9997202996735985,0.4619318272810117,0.175438910595745,0.15241108607246068,0.8381262927355797,0.06961667583690338,0.09882247296087293
111,0.11085957708892982,0.04541879545606079,0.007392243519474275,0.00198462394014565,0.8527924998586348,0.9959348560223541,0.9997266913425019,0.4510474020172177,0.1774974269313811,0.16480836484961067,0.8322866799704661,0.06892104077936391,0.09829133709203544
112,0.11056037280625458,0.04451061915596119,0.0072046649173211925,0.0019582850950960722,0.8571626146354212,0.9960911646292983,0.9997310843553331,0.4397245322140232,0.1807834501371754,0.18053621292153063,0.8265032147516977,0.06841221175270877,0.09787902028980526
113,0.11044439836398309,0.04363489958540026,0.007028254748816878,0.0019409935321573041,0.8617343810547533,0.996244202074483,0.9997338452572587,0.42850721919041024,0.1858190822719521,0.19943222997790294,0.819828052328956,0.0680667852901734,0.09758097228854466
114,0.11049447220470064,0.042808163065288445,0.006864868564475344,0.0019324690847639613,0.8663537842562392,0.9963909088683306,0.9997350040216616,0.41790882564178167,0.19332123225517928,0.22100743852221824,0.8109883921931943,0.0678645351645716,0.09740037441862026
