frame,s1_eV,s2_eV,s3_eV,s4_eV,frac1,frac12,frac123,donor_span_eV,acceptor_low_span_eV,acceptor_high_span_eV,acceptor_middle_gap_eV,low_acceptor_coupling_norm_eV,high_acceptor_coupling_norm_eV
25,0.14371198610251318,0.024850118384193147,0.005178224255631233,0.003115320027268345,0.9693038904967831,0.9982860603360602,0.999544509517125,0.4119832735650794,0.2272515434701065,0.09841381133942309,0.8018926566069667,0.0916239831028257,0.11363198616113505
26,0.14330803448497262,0.024677771616743848,0.0051515958881653895,0.0031769987955243433,0.9695213030134535,0.9982706615077265,0.9995235137448458,0.4170886945415881,0.2411912929182232,0.10223751815079435,0.7952387138400109,0.09177518362899241,0.11296075907730396
27,0.14276761663315904,0.024505339868588195,0.005121341765596365,0.0032434826532083193,0.9696829458033223,0.9982517326683293,0.9994995121973127,0.4224888148951473,0.2524509723163389,0.10851228044303929,0.7892178716441428,0.09182294985288868,0.11219803136732524
28,0.14195134520445918,0.024406168668033325,0.005108078994736839,0.003306034359380299,0.9695574542897174,0.9982186128236576,0.9994740926379334,0.4280648967185023,0.2606103397081065,0.11532138115334872,0.7847453317717262,0.09155818130437765,0.11135514018151407
29,0.14103573993349963,0.02429280724017315,0.005103100743414438,0.0033702504975867136,0.969416038241876,0.9981772543946364,0.999446425341574,0.43335579523632867,0.26602176972465447,0.12327022509035822,0.7810985810045931,0.09125223498520936,0.11041580619646812
30,0.13984339048488473,0.024262958042110185,0.0051250272743656525,0.0034253677541252556,0.9689493928909876,0.9981172618152206,0.9994186581138645,0.4383158222332522,0.26818150318684847,0.13086287882469508,0.7792715209445981,0.09064694186892959,0.10938919495949338
31,0.138533317189199,0.02424897864899874,0.005171157361748158,0.0034733979275006705,0.9683717381937347,0.9980419428026522,0.9993912447486155,0.44246353826113477,0.2675389526177236,0.138198920696435,0.7788321733025634,0.08993699399240013,0.10830344135897328
32,0.13707955394770927,0.024273979695747825,0.005243159967436465,0.00350899455862487,0.9676088961163646,0.9979503548115799,0.9993659552995426,0.44568556496478035,0.2638256227670041,0.1448897956838205,0.7801167674325009,0.0891152656856467,0.10713684423113147
33,0.13551023588543804,0.024329919053439154,0.005349749792124548,0.0035283815751467975,0.9666765116571749,0.9978380071280837,0.9993446277402891,0.44776545936434464,0.2573569364680027,0.15024792276308943,0.7832757877315991,0.08817929298048968,0.10592662828445504
34,0.13385275252147733,0.024402511098840847,0.0054934248861193795,0.003529981944154379,0.9656086214448543,0.9977020089488063,0.9993284296867001,0.448486742636142,0.24823191159575003,0.1538795865397936,0.7884162864822185,0.08714207611850744,0.10469450303032468
35,0.1321465474463607,0.024491444343497454,0.005669481211652826,0.0035140055838210017,0.9644159189143927,0.9975428743813163,0.9993180420085078,0.4477343256790094,0.2365824904646703,0.15543069498726067,0.7955910118782301,0.086011630055846,0.1034844509847377
36,0.1303763010457413,0.024613091411581293,0.005859029000317444,0.003472373487032522,0.9630490880914693,0.9973719460413737,0.9993168690267615,0.4458508727419487,0.22223971704247297,0.15524333953481495,0.8047298836274225,0.084877283965587,0.10220575526011119
37,0.12860575047329936,0.024722199051481937,0.006080176139577147,0.003414680333358182,0.9616369593539724,0.9971726342604135,0.9993220612207481,0.44279186999198344,0.20596988094874213,0.1525799391650628,0.8158547236210043,0.08361248953727007,0.10103566874024651
38,0.12687390889459846,0.024829839952353636,0.006318819111677683,0.003343526772316492,0.9601763867358625,0.996951517102657,0.999333168678634,0.4389848752588285,0.18795340129077917,0.14802253822085154,0.8284175353387255,0.08231080085325065,0.0999477284353886
39,0.1252200996037698,0.024945309821404825,0.0065671445230090835,0.003263926480647666,0.9586669097011623,0.9967118977320614,0.9993486710486187,0.4349254457592397,0.16858784640813312,0.14250598907373693,0.8414673162226344,0.0809985865547702,0.09897146763714522
40,0.12368272896894075,0.025078926783069687,0.00681814875703652,0.0031816533420188585,0.9571067075452528,0.9964581029217686,0.9993666438964813,0.4311727723567839,0.14839197651557143,0.1370418660925079,0.8540506545470222,0.07970299423163762,0.09813466663095373
41,0.12229827721428385,0.025242408952829178,0.007065079714859581,0.0031025546582469166,0.9554913313611572,0.9961963229823232,0.9993850710276407,0.428279703682767,0.12952479955427132,0.13167799336418748,0.8647686657276212,0.07845080929842346,0.09746311885288099
42,0.12111730693846828,0.025426177724604534,0.007312248341845687,0.003037845073409302,0.95388471955488,0.9959230671751096,0.9993999123020572,0.4265598006657215,0.1281973959320785,0.12613842546887744,0.8586804889898064,0.07723959871972425,0.09701873232437715
43,0.12009865793486064,0.02567876908685548,0.007533462283405506,0.0029764705964674524,0.9521403388500894,0.9956687745857885,0.9994151724141469,0.42666914663132427,0.13060809161020503,0.1213233797713719,0.8502753686732065,0.07617423039117856,0.09667567364683574
44,0.119285994957598,0.02598171025701965,0.00774131009324687,0.0029329573059601703,0.9503377481163935,0.9954230037035721,0.9994254728617751,0.4281677424253961,0.13580966385710458,0.11800715012177862,0.8413793921005023,0.07517309284366518,0.09654912787664066
45,0.11878614973832682,0.02636651504064715,0.007928377493059972,0.0029060647951732062,0.9484764608253808,0.9952069587386063,0.9994323174658194,0.4310209677823589,0.14345843963107743,0.11811650913050163,0.8323750502887879,0.07438295051673564,0.09666345503723699
46,0.11841976058494728,0.026785298138248613,0.008091100980900368,0.002891315792557946,0.946587675391706,0.995016670504561,0.9994357084526324,0.43469936741613974,0.15500571079031053,0.12110860588124943,0.82330486768787,0.07365571275251837,0.09689867643247262
47,0.11834044820071657,0.027281085750865283,0.008229878679865202,0.0028910622239067354,0.9446639202382846,0.9948674450632685,0.9994361990711167,0.43853972279512127,0.17031290163867321,0.12729536545938827,0.8144344674800783,0.07312361150883105,0.09735371540863695
48,0.11849893704493604,0.027828198752753188,0.008349689404537002,0.0029047670916442104,0.9427600726131445,0.9947527838333093,0.999433506536139,0.4419459343494255,0.18911728034185324,0.13781336203216782,0.8036795422818446,0.07278307257118567,0.09796522882486883
49,0.11888437068152861,0.028420673411049473,0.008445910607133051,0.002930267891638361,0.9409063445452449,0.9946795095070663,0.9994283745933624,0.44439159045385,0.20968482446538708,0.15724253260478266,0.7857397442453516,0.0726096625420102,0.09873694876243891
50,0.11945485177585416,0.029041798796867888,0.008517548250229776,0.0029626223737348697,0.9391378935181417,0.994647583450521,0.9994223372365784,0.44554940041412766,0.2302141258237599,0.179916710249982,0.7657894441925327,0.07259288322541058,0.09962171828820918
51,0.12018538486064566,0.02966993527337205,0.008567306553445127,0.002999317005406108,0.9375163526593848,0.9946522078834313,0.9994161244701945,0.44521263632332525,0.24946036307556216,0.20282583142731955,0.7465705422509522,0.072725449931633,0.10058943965222578
52,0.12106724675492753,0.030281007546570052,0.008598528129905011,0.0030411412441457577,0.9361246063948142,0.994687290266102,0.9994093183065833,0.4433121349223625,0.26660380461202016,0.22500145741081154,0.7289425728947407,0.07299289896559628,0.10163384072994495
53,0.12208202245323276,0.0308469694478668,0.00861480177560742,0.003089257648006646,0.9350477791494379,0.9947451739660113,0.9994012595031297,0.4399886280091106,0.28108160851050745,0.24583914057331707,0.7134033528470104,0.07338111547223362,0.10273522251345332
54,0.12316272215381795,0.03134491587116223,0.008618648605273012,0.003140487756217295,0.9343023535458256,0.9948173624648173,0.9993925324358137,0.4356610242138364,0.29236445119583226,0.2645004068477549,0.7003313649772548,0.07396634949430436,0.10375298930114409
55,0.12428497912678783,0.03174651488437469,0.00861217612030525,0.003188936428351138,0.9339630982710618,0.994900585359723,0.9993851287978939,0.430816792543073,0.30071161323679535,0.28113935110892657,0.6895248785740138,0.07454912649329634,0.10479200292010662
56,0.1254223265422811,0.0320418770226512,0.008599941229019305,0.0032340571030918643,0.934027476888442,0.9949876014570705,0.999378980388718,0.42613752826238477,0.30566825421456173,0.29538911804161383,0.6812064117567609,0.07520025080885595,0.10576758610834937
57,0.1265475285355565,0.032221676972072094,0.008585944783855553,0.003274973201322263,0.9344877657249457,0.9950724101360382,0.9993741333858209,0.42222128648942125,0.30711714997689366,0.3070621418311102,0.675437009860109,0.07591452069672965,0.10664868911541601
58,0.12763785913703032,0.032284722744064,0.008574015611777154,0.003310836431656262,0.9353102738229118,0.9951501663254407,0.999370679131534,0.4193855439017256,0.3050228001878114,0.3160646450729391,0.6722127391270327,0.07668524312944601,0.10741310569717005
59,0.1287115480286109,0.03224072494161613,0.00856482507810266,0.0033428117412478823,0.936463923970735,0.9952217367460223,0.9993683451109856,0.41766886421237825,0.2998376938175327,0.32210918537890587,0.6716210082845232,0.07746983389431131,0.10811605984323557
60,0.12964901469530693,0.03209272804710641,0.008567688403125688,0.0033680836667887865,0.9378085325580862,0.9952716271414902,0.9993670906941803,0.4167931501285465,0.29046316076343365,0.3259484293931692,0.6732316444846372,0.07837476500358172,0.10854011096254854
61,0.1305677411297078,0.03186561972266033,0.008575363289435634,0.003393041250506155,0.9393628549299538,0.9953136599611364,0.9993656340255603,0.41670450950533283,0.2784374036764045,0.3266559644974855,0.6774519199294189,0.07928858104187364,0.10891153862131993
62,0.13137599410970863,0.03157790254903303,0.008590601770179245,0.0034157718254409866,0.9409762709233472,0.9953404959445759,0.9993639015386228,0.4170733416440852,0.263251377962898,0.3250458071912954,0.683768035011248,0.08025533552173997,0.10909336741498384
63,0.13209174267424148,0.03124463843931667,0.008609574016817646,0.0034399811475610428,0.9426168610976506,0.9953562230237065,0.999360712828987,0.41785154377244255,0.24540589354758396,0.32109196041328913,0.6921491541601252,0.08126014587774182,0.10912013031927882
64,0.13271333110277517,0.030883125625805617,0.008628458014051954,0.003469684102547534,0.9442313986759437,0.9953632872589191,0.9993545996296329,0.41902083856168204,0.22544314961378986,0.3149152236264373,0.7024205669067703,0.08228115764973865,0.10900869594717986
65,0.13323265422313266,0.03050790802278256,0.008644054580528832,0.003507297527971738,0.9457738882106977,0.9953635123341258,0.9993445928453714,0.42064411203279123,0.20401334611018315,0.3066594346069721,0.7143619171303804,0.0833024070685495,0.10876305620657195
66,0.13364316216701266,0.030129966131261825,0.008654616038660818,0.003555013929264475,0.947212384821889,0.9953573823460515,0.9993297505053983,0.4228172817628154,0.18204317716544643,0.2965413012586563,0.7276482397416487,0.08430503501833789,0.10839054952550138
67,0.13393733470191144,0.02976006251186976,0.00865837850388019,0.0036136138043865577,0.9485172969163896,0.9953457302402764,0.9993095608274849,0.42550050721620336,0.16096331101695288,0.28482575188696063,0.7417685226724872,0.08527126768235486,0.1078967449863532
68,0.13411154068222225,0.029408802634287717,0.008653140382146101,0.003682643147327374,0.9496644378674401,0.9953303942288715,0.9992839272513815,0.4283995982645214,0.1427327490227236,0.27185709244453066,0.7559511790529132,0.08618215651152794,0.10729332511665413
69,0.13416312860900173,0.029082017069904133,0.008637830521161084,0.0037614484025848896,0.9506437609472911,0.9953121713704359,0.9992527573268067,0.43103250037171603,0.12921191695329728,0.2580738464616778,0.7690677246440598,0.08701002405485815,0.10659983639377851
70,0.13408616753987457,0.028780022631363315,0.008613315541924248,0.003848952290927654,0.9514566981821577,0.9952899140474557,0.9992160179344667,0.4329151805768688,0.12155733672077963,0.24400527828175558,0.7795420368571313,0.08771826789910356,0.1058390246711334
71,0.13387174101632726,0.028500507143432458,0.008581960665054143,0.003942625212727364,0.9521081825217319,0.9952614465618727,0.9991741912802109,0.4337068911070683,0.12067589867385184,0.23026996898980848,0.7856698471068454,0.08826928418208653,0.10503166076275308
72,0.13351931136060996,0.0282446867804635,0.008546889421023749,0.004037633045075205,0.9525975498961866,0.995225536303312,0.999128886017282,0.4332348675528204,0.12690489269254818,0.217537106431797,0.7868039005813655,0.08863924571750902,0.10419983088062554
73,0.13293070013090902,0.028015683286398283,0.008515017768461426,0.00412039553952572,0.9528517191444917,0.9951747904248869,0.9990845122144474,0.4313376632878724,0.13900503215892662,0.2063582808391172,0.784254468545242,0.08881337583995998,0.10323331345165093
74,0.1322532342616908,0.027799756853813657,0.008487569092764005,0.004201559601611052,0.9530050724462988,0.9951130714540872,0.9990381581566187,0.42841026914185854,0.15509291115062102,0.19806045259497337,0.7796371821724821,0.08876894232833309,0.10234017424212363
75,0.131270527533168,0.027614633770154124,0.008463390395560594,0.004251920554362232,0.9528718703815591,0.9950394449050081,0.9990002985364991,0.4244084854166355,0.17310519167114943,0.1927781874920856,0.7744188954486029,0.08846833500618179,0.10127971615144968
76,0.13021159805495486,0.02743484382715053,0.008455439130542652,0.004296330608814751,0.9526554370000451,0.9949458082050165,0.9989628730976984,0.4198849279998707,0.1912636973651921,0.1909217128399684,0.769198614646185,0.08794548459899376,0.10031587895285546
77,0.12893858852612305,0.02728892930468562,0.008444283085435995,0.004307662797567749,0.952201515691879,0.9948531854036233,0.9989372124847877,0.414898162502821,0.20819534094843797,0.1911346042527692,0.7645450711045729,0.08718428605779271,0.09929052026201961
78,0.12750847246106042,0.027179917919931428,0.008440927587643452,0.004290457099802873,0.9515178702667736,0.9947528385697118,0.9989226768536031,0.409928787446537,0.2229704760352004,0.1924865715884238,0.7608261978310688,0.08620036326241431,0.09826654131279941
79,0.1259588814602252,0.027112551544989587,0.00844552380974012,0.004246751854304727,0.9506022960896324,0.9946458189985518,0.998919424694316,0.40533894451166375,0.23464936562246097,0.19427305592370314,0.7582878217928132,0.08502037379101705,0.09727090050040381
80,0.12430896438470847,0.027096059591558776,0.0084583785427384,0.004176509824951034,0.9494231518890734,0.994532567270289,0.9989282785181268,0.4014903588634583,0.24269392206921026,0.19569272393066625,0.7572936933599843,0.08367441763172029,0.09630417596174452
81,0.12254465851042928,0.027176072055174607,0.008473542067901602,0.0040662335982765765,0.9478117554849266,0.994424716288868,0.9989564386930444,0.3986632643288053,0.24699731287954763,0.19537878543245843,0.7585671265074423,0.08214253797741211,0.0953764690438235
82,0.1208091275417741,0.027285624352329955,0.008504379739687085,0.003953417778796499,0.9460398750255928,0.9942988104998487,0.9989868928786583,0.3972329075570808,0.2465650578276805,0.19461846552774417,0.7616695046369132,0.0806451018832716,0.09446519000578127
83,0.11903436566285798,0.02748919880897123,0.008523196331172916,0.003796611741876179,0.9438635052184632,0.9942006566046606,0.999039810740883,0.3972820026767225,0.2420595854327449,0.191701792731677,0.7673667848472647,0.0789478313917492,0.09369704005397576
84,0.11733089512586545,0.027776514566930244,0.008558496580001594,0.0036350671795969797,0.9413317194970882,0.99408790943454,0.9990964695193051,0.39858313314196336,0.23310603437192304,0.18713467735064984,0.775721047649454,0.07735349841646605,0.09295682638928443
85,0.1156716747331209,0.028163853063020355,0.008601895848385973,0.0034604050693072255,0.9383432848725818,0.9939710795607437,0.9991602276279743,0.40089691281186723,0.22009389455884282,0.1806890349220641,0.7868500716001217,0.07578509450872181,0.09228068823244981
86,0.11409401834927252,0.02865886887602017,0.00865233228208597,0.0032785541491845756,0.9348666120788468,0.9938516670221558,0.9992280509815492,0.4038478955656409,0.20345379865646884,0.1727583565270589,0.8005039694633929,0.07428968840943873,0.09168113085905033
87,0.11262444947033765,0.029263453201831487,0.008709087002195989,0.0030955390125181623,0.9308838241588369,0.9937303490142806,0.9992967614254187,0.40707608616306595,0.1838295382189591,0.16404420527278035,0.8161190337819018,0.07289195969047539,0.09117460766279382
88,0.11128389830262304,0.02997467258069098,0.008771406658191597,0.002917090515031176,0.9263969565419687,0.99360811082804,0.9993634503722247,0.4102577619611254,0.16244569481033727,0.1555712573909039,0.8324090309995339,0.07161303725179252,0.09077228048891255
89,0.1100885946339106,0.030783513967376146,0.00883831033234326,0.0027479002923149133,0.921439374387084,0.9934868050819716,0.9994259046204632,0.4131220790372666,0.14472193165614333,0.14867538730414076,0.8436995492880427,0.07046811663549878,0.09048223374808001
90,0.10898210901212177,0.031674267141406094,0.008911140490414976,0.00259062827166333,0.9159849814815516,0.9933582756536254,0.9994824073050866,0.4155309506759607,0.136928466940305,0.14476672509121047,0.8431370791729853,0.06954490491860116,0.09016643091095343
91,0.10816138441963728,0.0326303281299048,0.008981823922174927,0.0024472976025107433,0.9103988225226208,0.9932559922994408,0.9995339196622419,0.4171458199545398,0.13170448244572647,0.14554106001459527,0.8382816995870543,0.06863781834863705,0.09021715863571364
92,0.10743402324321516,0.03362728720851761,0.009057453284379891,0.002317338190106222,0.9045316567688517,0.9931500268174408,0.9995791581419997,0.4180616419465318,0.1280780889584787,0.15139972425241122,0.830035523534756,0.06798509708619721,0.09021251512785922
93,0.10691608867056061,0.03464318110084079,0.009130427930784193,0.002197375049348686,0.898710327656058,0.9930662438037686,0.9996203862057426,0.4182231727158466,0.12751873717153622,0.16248295240267735,0.8191359165992225,0.06745247723502214,0.09038559896113099
94,0.10661177844737683,0.03565982316163018,0.009199498439744812,0.0020862312747394144,0.8930902328194354,0.9930081411267623,0.9996580127878893,0.4176888293072417,0.13278031473373178,0.17796935672082173,0.8063603617746393,0.06706580002792766,0.09071304145887661
95,0.10644911596626486,0.036669241570341085,0.009265776405431452,0.0019785676886234778,0.8876372244746354,0.9929679907578229,0.9996933427663803,0.41670083347289205,0.14497674211490508,0.19656553915154015,0.7920946993007478,0.0668174482598137,0.09111117120246201
96,0.10645380699924765,0.03765812528144021,0.00933064637472392,0.0018788079667976462,0.8825084470732912,0.9929452608490709,0.9997251085307141,0.41530731261596304,0.16053071677211386,0.21673429738857125,0.7774753667408086,0.06668782618016576,0.09161807760947598
97,0.10662698690598586,0.03862104972421438,0.009387713772922936,0.0017830308462188332,0.8777896534870796,0.9929503627829106,0.9997545438621287,0.413923545308065,0.1764324707762191,0.23756533243675707,0.7630072227278727,0.06667080094203273,0.09223455149280156
98,0.10695213066380903,0.03954969516952078,0.009437395549263889,0.0016937800836700325,0.8735297320348876,0.9929794395855028,0.9997809148942288,0.41284418910315485,0.19122137905753228,0.25794053551405505,0.7493535512528102,0.06675148303897353,0.09294680994715869
99,0.1074114970959707,0.04043863435665431,0.009478679714737766,0.0016113991701688262,0.8697526567753757,0.9930311126135839,0.9998042505746741,0.4124469527099888,0.2040889123654917,0.2768560628810001,0.7371260473018444,0.06690660980530361,0.09374678873332118
100,0.10796368196198781,0.04128555402888709,0.009509266225415,0.0015346452768874826,0.8664074811744892,0.9931035247773545,0.9998249416488921,0.41294327401647596,0.21468053069786877,0.2939581509313427,0.726292196337483,0.06716149324065837,0.09456621331225064
101,0.10866701846335743,0.042081400521208685,0.009527959214724352,0.0014679262719755185,0.8636819837589402,0.9932025481566022,0.9998423961420555,0.4143067054566675,0.22236320674615967,0.3082802076854309,0.7179238690729691,0.06749054046227242,0.09548470523591633
102,0.10947874190775017,0.04281679775832002,0.009534126467806188,0.0014097406444280028,0.861544110776947,0.9933231355380499,0.9998571446977673,0.41638895575980756,0.2269122262262976,0.319435076435168,0.7121640208307807,0.0678602180919729,0.09647150271805248
103,0.11036797749024259,0.04347339189435511,0.009526676542053386,0.0013614978597207695,0.8600255728730201,0.9934613377138453,0.9998691242682565,0.41880898647348835,0.22836330162404822,0.3271874854103441,0.7089888842628195,0.06828158032388008,0.09747442376808041
104,0.11131465358796416,0.0440513418903957,0.009503549895524818,0.0013233022818068538,0.8590783460617814,0.9936167833616708,0.9998785923041634,0.42133638469222995,0.2265988912912044,0.3311771062907933,0.7086198287422837,0.06874094390296671,0.0984795615680124
105,0.11233980286651965,0.04453016438438866,0.00945889318631782,0.0013016412455621024,0.8588503035308226,0.9937959118102853,0.9998846990827692,0.42350756303965875,0.2219579609199019,0.33103065615748956,0.7112289254534779,0.0691449439364065,0.09956559901121823
106,0.11330359984017142,0.044934409344103726,0.009402105823496466,0.0012809665839504125,0.8588905363692793,0.9939759557850478,0.9998902192983665,0.42530914282209215,0.21441582819368116,0.32741050692335605,0.7160761917851816,0.06972886019778998,0.10042277333686643
107,0.11434090673802835,0.04525577206860756,0.009314428232499198,0.0012778041571563095,0.8595377104218807,0.9941887244108816,0.9998926529127455,0.4262192839613298,0.20505100320980707,0.3189377444865303,0.7236927220144632,0.0702142941665811,0.101391676732617
108,0.11533210643093358,0.04552176331131996,0.009208982936968299,0.001278016049123328,0.8603721428309021,0.9944089409713996,0.999894352674428,0.4264355529660815,0.1936544908770275,0.30703175357554563,0.7332843511211184,0.07078434023227392,0.10222397751215175
109,0.11629711603970354,0.04573794393539642,0.009083060561120682,0.0012839279012697572,0.8614042371570246,0.9946404835552358,0.9998950094074553,0.4257880825009473,0.1809968410584007,0.2916281197535804,0.7446003992889846,0.07137593582102722,0.10298837293731261
110,0.11722877315151359,0.04592120037963118,0.008939123663292673,0.0012934772676355367,0.8625275681425503,0.9948797207048121,0.999894992058212,0.4242568481684682,0.16787704932715344,0.2731730418757551,0.7572005707789629,0.07198643965440099,0.10368642833133031
111,0.11807623731119977,0.04610863646709167,0.0087831132229,0.0013012868105519999,0.8634505141427838,0.9951175324508259,0.9998951282541705,0.42190226165977024,0.15594066469894816,0.25308420458334024,0.7705607171052122,0.07259257085502396,0.10429362040092904
112,0.1189392019581248,0.04624005646752164,0.008617533855067696,0.0013156822165143894,0.8646671682738541,0.9953551467153596,0.9998941962799573,0.4186287829530207,0.15395939513541154,0.23033650565148414,0.7837240945894257,0.07324399903572085,0.10486174755004127
113,0.11970048137809834,0.046428251856303004,0.008448762988220485,0.0013241660042377231,0.8653905918550189,0.9955828137622939,0.9998940977363129,0.4146539542974585,0.1584997259436369,0.20897861267529946,0.7958096090436442,0.0738334712711811,0.1053828323033043
