lag_fs,mode_1_acf_hartree2,mode_1_acf_sem_hartree2,mode_1_normalized_acf,mode_2_acf_hartree2,mode_2_acf_sem_hartree2,mode_2_normalized_acf,mode_3_acf_hartree2,mode_3_acf_sem_hartree2,mode_3_normalized_acf,mode_4_acf_hartree2,mode_4_acf_sem_hartree2,mode_4_normalized_acf,mode_5_acf_hartree2,mode_5_acf_sem_hartree2,mode_5_normalized_acf,mode_6_acf_hartree2,mode_6_acf_sem_hartree2,mode_6_normalized_acf,mode_7_acf_hartree2,mode_7_acf_sem_hartree2,mode_7_normalized_acf,mode_8_acf_hartree2,mode_8_acf_sem_hartree2,mode_8_normalized_acf,mode_9_acf_hartree2,mode_9_acf_sem_hartree2,mode_9_normalized_acf,mode_10_acf_hartree2,mode_10_acf_sem_hartree2,mode_10_normalized_acf,mode_11_acf_hartree2,mode_11_acf_sem_hartree2,mode_11_normalized_acf,mode_12_acf_hartree2,mode_12_acf_sem_hartree2,mode_12_normalized_acf,mode_13_acf_hartree2,mode_13_acf_sem_hartree2,mode_13_normalized_acf,mode_14_acf_hartree2,mode_14_acf_sem_hartree2,mode_14_normalized_acf,mode_15_acf_hartree2,mode_15_acf_sem_hartree2,mode_15_normalized_acf,mode_16_acf_hartree2,mode_16_acf_sem_hartree2,mode_16_normalized_acf,mode_17_acf_hartree2,mode_17_acf_sem_hartree2,mode_17_normalized_acf,mode_18_acf_hartree2,mode_18_acf_sem_hartree2,mode_18_normalized_acf
79.0,-3.2049507150899636e-06,1.3518559291612817e-06,-0.3425857594507893,-4.265359443362067e-06,1.7040222740121494e-06,-0.5158187938706693,-2.264206187589784e-06,1.3375659446873181e-06,-0.38047921582864247,-3.1187207198965774e-06,1.103926753795458e-06,-0.6088020909578823,-1.2567867443837372e-06,6.47565121310805e-07,-0.29141592120636045,-1.6286633270160718e-06,6.436135114889771e-07,-0.39551873751790034,-2.781694806609791e-06,1.3848650089782811e-06,-0.7877025718539967,-1.1284162521344736e-06,5.176428523170291e-07,-0.33802541494248395,-4.674383014618269e-07,3.6876445238927647e-07,-0.16140370080627317,-2.027069435735655e-06,8.293354373265153e-07,-0.7658139562880949,-8.526900156316276e-07,4.758601647565049e-07,-0.39955930600494616,-5.419887041725537e-07,2.5821139357919727e-07,-0.2789372113641793,-9.240732745192135e-07,3.174802649667504e-07,-0.5946525026688341,3.804674309216431e-07,2.4963634247975043e-07,0.27393909308061076,-2.2915294976022966e-07,2.2968675301602403e-07,-0.20961097273976137,-5.352522040794426e-07,1.853139077539933e-07,-1.3531196602966757,-1.1699216394103997e-07,5.47153225869087e-08,-0.43910947470353245,-1.3964694435270408e-07,4.690860589824045e-08,-0.7519416387319973
79.5,-3.223932652655482e-06,1.321114449312489e-06,-0.34461478955915026,-3.972322756551574e-06,1.7572774074014536e-06,-0.48038125751352184,-2.1030454074040738e-06,1.2897048116302652e-06,-0.35339761539689746,-3.0684774906791627e-06,1.0969375999065247e-06,-0.5989941646472979,-1.0646995799310383e-06,6.108761325393482e-07,-0.24687593999550733,-1.4105022018852739e-06,6.413992880935383e-07,-0.3425385964685487,-2.7879650399838315e-06,1.362884669611309e-06,-0.7894781365000968,-9.569996659976789e-07,5.430162887274779e-07,-0.2866763116773451,-3.9703667988227045e-07,3.396554688507146e-07,-0.13709443425672588,-2.003489644196056e-06,8.084447832546697e-07,-0.7569056608301076,-8.767067196819459e-07,4.700462726165398e-07,-0.41081321707104806,-5.690162205407972e-07,2.551783110264647e-07,-0.29284705853962406,-8.847911567244067e-07,3.161788261095521e-07,-0.569373977360365,4.3634644738204065e-07,2.5226100519241667e-07,0.3141723583940625,-2.1172307455594896e-07,2.3108177504440394e-07,-0.19366750310463474,-5.323367558372156e-07,1.8975709670344175e-07,-1.3457493957651743,-1.1973941615806118e-07,5.5135088317198836e-08,-0.44942080186645467,-1.394160918893556e-07,4.7062401149482284e-08,-0.7506985927033126
80.0,-3.187875858390681e-06,1.2878318781319504e-06,-0.3407605823202034,-3.6168408556144092e-06,1.810784572346182e-06,-0.4373920914610288,-1.9081627822417793e-06,1.228363656321545e-06,-0.32064936622825285,-2.9957658460719175e-06,1.092261983252148e-06,-0.5848002033248024,-8.709111213167182e-07,5.718736919206332e-07,-0.201941473238425,-1.1690092520347561e-06,6.345247788321098e-07,-0.2838923526071199,-2.764047603012013e-06,1.3247847311304805e-06,-0.7827053494315477,-7.852906716137532e-07,5.726534714174693e-07,-0.23523961536408933,-3.209056598109171e-07,3.225050061135533e-07,-0.11080684004965047,-1.9555810446633054e-06,7.779338968915578e-07,-0.7388060962559504,-9.001565978115214e-07,4.63997639016297e-07,-0.4218015209793719,-5.918153414629105e-07,2.539234472632393e-07,-0.3045807407411341,-8.418246844961714e-07,3.1384223153897337e-07,-0.541724524718566,4.863634758553878e-07,2.555786107777132e-07,0.350184953178812,-1.9402195168731792e-07,2.3220851118330151e-07,-0.1774759175851725,-5.288336028870031e-07,1.9409970350823666e-07,-1.3368934114388484,-1.2249768390005181e-07,5.569794556205057e-08,-0.45977347386154316,-1.3893738187147133e-07,4.712514684736321e-08,-0.7481209351899755
80.5,-3.099229091933977e-06,1.2530779816316189e-06,-0.3312848922053948,-3.2043360150784614e-06,1.8646452056655327e-06,-0.38750702265581966,-1.682679263527603e-06,1.154898739095962e-06,-0.282758915768007,-2.9029435228642094e-06,1.0905445432273226e-06,-0.5666804582332012,-6.785417564970808e-07,5.318935077778387e-07,-0.15733605715545565,-9.093134395174054e-07,6.237331171816161e-07,-0.22082556759285016,-2.710485444212469e-06,1.2716529163243852e-06,-0.7675379593425272,-6.16000383601234e-07,6.035535955944297e-07,-0.18452746039209147,-2.404174124895282e-07,3.204543246542156e-07,-0.08301472085775817,-1.8841141685392623e-06,7.385138465214391e-07,-0.711806364434607,-9.230588834567862e-07,4.582020701949219e-07,-0.43253323026480384,-6.096857839933992e-07,2.539731300055658e-07,-0.31377785383025,-7.960029174644151e-07,3.1064353068207596e-07,-0.5122376547987331,5.295410645247575e-07,2.5932057823411975e-07,0.38127310559396776,-1.7626516690310543e-07,2.3308837778459245e-07,-0.1612334169529797,-5.248746634881592e-07,1.9833525905966285e-07,-1.3268851971920488,-1.2522144740790683e-07,5.637475893091833e-08,-0.4699966402930456,-1.3820829894192153e-07,4.7104555187723556e-08,-0.7441951220233619
81.0,-2.9615206889919688e-06,1.218495410529898e-06,-0.3165648724614035,-2.742959509205849e-06,1.9181376874455016e-06,-0.33171180165754255,-1.4301223739328444e-06,1.0711367401755792e-06,-0.24031903205431393,-2.793660518002765e-06,1.0918229147005498e-06,-0.5453474413197746,-4.906919476958824e-07,4.92451196869563e-07,-0.11377860771157029,-6.368398806359399e-07,6.099458153588602e-07,-0.1546557237533302,-2.628062830852186e-06,1.2050814716180434e-06,-0.7441980500294887,-4.5136958156044656e-07,6.330954843589925e-07,-0.13521108882540533,-1.5689501859030035e-07,3.3365564646637906e-07,-0.05417492866833791,-1.7903855291612865e-06,6.911942855492954e-07,-0.6763962798691031,-9.451663743962883e-07,4.533248025943383e-07,-0.4428925092235881,-6.220028211082674e-07,2.5468010003279256e-07,-0.3201168789033567,-7.477896302576787e-07,3.065616782490355e-07,-0.48121181227093796,5.649442501761071e-07,2.6320525758690096e-07,0.4067636358766835,-1.5867293368247697e-07,2.3379781362634693e-07,-0.14514143506097676,-5.205807827812475e-07,2.0242354829814015e-07,-1.3160302500116194,-1.278648671730329e-07,5.7126572665070916e-08,-0.47991825064184146,-1.3726419016274307e-07,4.700634102452983e-08,-0.7391114826652123
81.5,-2.7789474436079825e-06,1.1861803026091373e-06,-0.2970491296355384,-2.2404017746701327e-06,1.9708737627250326e-06,-0.27093644897723984,-1.1546758927493401e-06,9.795308184588489e-07,-0.19403276106985975,-2.670949193813991e-06,1.095919559395171e-06,-0.521393096747102,-3.1021196919954473e-07,4.5522325393908453e-07,-0.07193002884339955,-3.572501701992465e-07,5.942620689485518e-07,-0.08675773190898811,-2.5183563275461118e-06,1.126942443348124e-06,-0.7131320629923903,-2.9376101169170396e-07,6.591792965359558e-07,-0.08799827872310605,-7.176786486506157e-08,3.5910840817286247e-07,-0.024781022333770848,-1.6760099179864126e-06,6.374551325684608e-07,-0.6331859005142829,-9.663070744627299e-07,4.5000250205749025e-07,-0.452798762718006,-6.282380157878337e-07,2.553483281883788e-07,-0.32332585319164237,-6.979833713361296e-07,3.0179825459073574e-07,-0.4491608728779761,5.918263869066016e-07,2.669273383946885e-07,0.4261189539867828,-1.4147527640562352e-07,2.344221108915552e-07,-0.12941037999745642,-5.16098875218402e-07,2.0633934274395497e-07,-1.3046999702057682,-1.303855343359654e-07,5.792863185825107e-08,-0.4893791307258746,-1.3611583574486162e-07,4.684496259895668e-08,-0.7329280641390898
82.0,-2.556217506288366e-06,1.1585994596621158e-06,-0.27324093053600074,-1.7057885514081711e-06,2.0218475809058192e-06,-0.20628455933650847,-8.607126185381863e-07,8.831693689422191e-07,-0.1446349117629733,-2.538126437107038e-06,1.1022183457776846e-06,-0.49546491039360746,-1.397079416574448e-07,4.2198461028550523e-07,-0.032394611655386554,-7.632182717140778e-08,5.778941417753816e-07,-0.018534654908206636,-2.3826637659944402e-06,1.0397011061112078e-06,-0.6747075099243363,-1.4539887784569841e-07,6.802760854658042e-07,-0.04355530676113189,1.3529958564269036e-08,3.92240508316148e-07,0.004671815247486498,-1.5430951893555917e-06,5.793753567195698e-07,-0.5829715603504557,-9.863357991357357e-07,4.488097756974023e-07,-0.4621839591948082,-6.279694908880554e-07,2.553235399901911e-07,-0.32318765550200534,-6.47040568046782e-07,2.9632256069579947e-07,-0.41637855322400935,6.096216578206643e-07,2.7017882379746603e-07,0.43893166797786837,-1.2488162531432012e-07,2.3507927924008004e-07,-0.11423182196365551,-5.115753822593614e-07,2.1005460284521632e-07,-1.293264562356083,-1.3274726417652621e-07,5.875978286349854e-08,-0.4982434675732806,-1.3480252793761685e-07,4.6634253374776905e-08,-0.7258564391256204
82.5,-2.2992438246551517e-06,1.1383864987216466e-06,-0.24577232595912538,-1.1504798633948306e-06,2.070220002968977e-06,-0.13912992407529662,-5.530690478639139e-07,7.860822170144588e-07,-0.09293821330572241,-2.399215840654929e-06,1.1097438331669335e-06,-0.4683483234428352,1.8389891829128758e-08,3.944309352652433e-07,0.004264134143854855,2.0037169190378387e-07,5.622451845868867e-07,0.04866000068983455,-2.22297590070666e-06,9.465284879786627e-07,-0.6294881199746666,-8.49193978670409e-09,6.954461209278805e-07,-0.0025438232253723,9.748664152583923e-08,4.284689856326457e-07,0.03366156490008966,-1.3938564921516503e-06,5.198755615088518e-07,-0.5265901285542853,-1.0049767033501105e-06,4.5022573754247126e-07,-0.4709188412910681,-6.207429636504306e-07,2.5399806100491515e-07,-0.3194684869289485,-5.957789745106244e-07,2.902712954344137e-07,-0.38339108813047706,6.17998992401685e-07,2.727065381700282e-07,0.4449634048653032,-1.0914165185174143e-07,2.3592326958942417e-07,-0.09983414062531235,-5.071666468529815e-07,2.1354293718123769e-07,-1.2821192620472712,-1.3488458572702673e-07,5.9595617197748147e-08,-0.5062655274420578,-1.3333082491823847e-07,4.6394592984073185e-08,-0.7179319207249657
83.0,-2.013417013412626e-06,1.1279688851847387e-06,-0.21521953313773268,-5.843647196125834e-07,2.1144301188221804e-06,-0.07066844162928097,-2.3661292824985072e-07,6.936359497580126e-07,-0.039760646309006775,-2.257063772364366e-06,1.1175084728528672e-06,-0.44059897228831685,1.619897465638263e-07,3.7402658694964366e-07,0.03756117848301293,4.670906933649004e-07,5.485124005167719e-07,0.11343235786153553,-2.0414456766040824e-06,8.514640212017856e-07,-0.5780835503378181,1.1492131061081175e-07,7.043156765240738e-07,0.03442552660108657,1.786946444225933e-07,4.640226118211845e-07,0.06170221146591896,-1.231064494512812e-06,4.6321069268870025e-07,-0.4650883459483053,-1.0220356744666622e-06,4.5460385214332396e-07,-0.4789124503817513,-6.064895389591668e-07,2.509413046529595e-07,-0.3121328902547701,-5.447312333464995e-07,2.83686768081546e-07,-0.3505412396651251,6.168295194249906e-07,2.742632965639438e-07,0.4441213765060245,-9.445958708192473e-08,2.3713783695352622e-07,-0.08640415038757125,-5.030295863089163e-07,2.167746893006265e-07,-1.2716607568503802,-1.3677363511654523e-07,6.043643027833463e-08,-0.5133557414972362,-1.3172867711421283e-07,4.6148596615088256e-08,-0.7093050105492074
83.5,-1.7049222636613177e-06,1.1291619199489922e-06,-0.18224370370218815,-1.8425289570705906e-08,2.153051128585693e-06,-0.0022282086115555963,8.333500165200152e-08,6.128313418965272e-07,0.014003687585265401,-2.115255121787123e-06,1.1243401753801477e-06,-0.41291665933334215,2.893146737045406e-07,3.6166624248801857e-07,0.06708449347742601,7.187051224432675e-07,5.376744317533795e-07,0.17453658958307472,-1.8403931636306887e-06,7.599611197320741e-07,-0.5211507836049121,2.230337733695071e-07,7.0718140881751e-07,0.0668114125853898,2.5561553730787045e-07,4.959166547877959e-07,0.08826254411769364,-1.0573265805957345e-06,4.153081265282016e-07,-0.39945126570404055,-1.0372217490606395e-06,4.6214120318390324e-07,-0.48602844483984786,-5.851311464442843e-07,2.4586899732604874e-07,-0.30114068617107365,-4.943356317743645e-07,2.7660056052219205e-07,-0.3181110510375365,6.060666671181734e-07,2.746218826511946e-07,0.4363720509126407,-8.10522781936539e-08,2.3895810751677e-07,-0.07414020588747458,-4.992822830873958e-07,2.1972432473204627e-07,-1.2621875596855914,-1.3836751068835676e-07,6.127261231423695e-08,-0.5193380726338213,-1.300460112247872e-07,4.592585774603487e-08,-0.7002445434391109
84.0,-1.38034838259417e-06,1.142738826897836e-06,-0.1475491328871865,5.361251719779135e-07,2.1844328123002438e-06,0.06483473274537767,4.012699665723012e-07,5.522059110010885e-07,0.06742976105879077,-1.9766130830377044e-06,1.1292671559421286e-06,-0.3858524972405886,3.989456113148414e-07,3.5746474617275796e-07,0.09250503584007526,9.500985317467163e-07,5.303433978022643e-07,0.23073017336403973,-1.6224564609523352e-06,6.792170979291676e-07,-0.45943685985123406,3.144135994409173e-07,7.050954316776701e-07,0.094184913779415,3.2681139383283733e-07,5.219158653268329e-07,0.11284605533032914,-8.753365970818453e-07,3.837663020142034e-07,-0.33069660598563927,-1.0502886391695568e-06,4.728267489565419e-07,-0.49215141737130697,-5.567463761487835e-07,2.3863920192346294e-07,-0.2865323214385883,-4.452715468632007e-07,2.691695110496297e-07,-0.28653770973648035,5.860567885936722e-07,2.7365388262380924e-07,0.4219648046409251,-6.920737040513521e-08,2.416351773448508e-07,-0.06330542219316891,-4.960857492709228e-07,2.223803852310647e-07,-1.2541067097256893,-1.396066764547072e-07,6.210720319474527e-08,-0.5239890630113218,-1.2829287975430672e-07,4.57518093151916e-08,-0.6908046480161488
