frequency_cm_inverse,mode_1_psd_hartree2_fs,mode_2_psd_hartree2_fs,mode_3_psd_hartree2_fs,mode_4_psd_hartree2_fs,mode_5_psd_hartree2_fs,mode_6_psd_hartree2_fs,mode_7_psd_hartree2_fs,mode_8_psd_hartree2_fs,mode_9_psd_hartree2_fs,mode_10_psd_hartree2_fs,mode_11_psd_hartree2_fs,mode_12_psd_hartree2_fs,mode_13_psd_hartree2_fs,mode_14_psd_hartree2_fs,mode_15_psd_hartree2_fs,mode_16_psd_hartree2_fs,mode_17_psd_hartree2_fs,mode_18_psd_hartree2_fs
14343.256093520542,4.109747182009243e-11,4.062531110329001e-11,6.146245523508622e-12,2.1029960604711673e-11,2.6041755956510056e-12,4.980248947247157e-12,1.973538471888767e-11,3.9540507288676305e-12,7.537862344873953e-12,2.113741635789589e-12,3.947762373953426e-12,2.8970518273772976e-12,4.177888926164133e-12,1.7059821849574635e-12,6.893527021675752e-13,1.818204547938367e-13,3.4913148650579236e-13,2.476425467174447e-13
14676.820188718693,2.6954267264484143e-11,3.4853139264178996e-11,5.8550367940285854e-12,1.50187957123566e-11,2.634012828381655e-12,4.298612241856513e-12,1.6178826736098518e-11,2.8449517840643394e-12,6.6983275393643354e-12,4.565898416952627e-12,3.1735544935550123e-12,2.1476514119389394e-12,3.5303363483805888e-12,1.991363407887063e-12,5.666132923596924e-13,1.4588944833087744e-13,5.904100445597813e-13,2.418029892302744e-13
15010.384283916846,2.988131406967705e-11,2.7665851345828125e-11,5.720407453003691e-12,1.4628238322726264e-11,2.5738183415644362e-12,2.8172479483697324e-12,1.1003746726004008e-11,5.323054981497297e-12,5.631020478023678e-12,7.782091638077029e-12,5.377926329745667e-12,2.571839905538863e-12,4.3373440874745926e-12,1.543837833326245e-12,8.291741791369564e-13,1.5077527226149965e-13,5.835969719787116e-13,3.400100642229298e-13
15343.948379115,5.207118913023206e-11,4.265234327147018e-11,8.389884423667208e-12,2.8936592343566963e-11,2.97005840601827e-12,3.4008638064948455e-12,1.9250762814407446e-11,5.556995483555643e-12,6.070554546016536e-12,1.0182870204222896e-11,6.145454265680356e-12,1.9499643196258503e-12,4.718864522433533e-12,2.145477923316106e-12,9.353891378270663e-13,2.4205093929417166e-13,5.392306182984512e-13,2.797357659916867e-13
15677.512474313151,6.103955667890754e-11,3.5524041036569374e-11,9.783744711740681e-12,2.973301774674949e-11,3.056657077203377e-12,3.812238312953336e-12,2.355237956417327e-11,3.358424118626659e-12,8.890198022561917e-12,5.466875402387687e-12,3.875728839193428e-12,2.2665367691434453e-12,3.625301027571308e-12,2.3271342819788377e-12,8.911062504973885e-13,2.1508140672369182e-13,8.895573866802487e-13,3.8970585149788544e-13
16011.076569511302,4.3097891110977106e-11,2.966123709895852e-11,4.90240839466361e-12,2.4031576623656162e-11,3.6003186739249675e-12,5.1978256314330755e-12,2.1186384108455094e-11,4.57096674072752e-12,6.156069732274648e-12,4.120469561844481e-12,4.848830183900634e-12,4.965809282893773e-12,3.66855951985299e-12,2.1460664458224175e-12,8.529412354992984e-13,1.3395191611243803e-13,7.852827609295902e-13,5.235714686003115e-13
16344.640664709454,4.2429269211221933e-11,3.789439676394627e-11,4.546983092011411e-12,1.987919900134359e-11,4.381690645090343e-12,7.581152445563747e-12,1.3321626256339035e-11,7.68503287200568e-12,6.5466990140685766e-12,4.777163896255739e-12,5.146688397963073e-12,6.324258961974828e-12,4.647331844541744e-12,2.524684290344353e-12,8.402898773297195e-13,1.4283270558060702e-13,5.169226828677764e-13,4.001332638120521e-13
16678.204759907607,3.3947810848953065e-11,3.6431747724041185e-11,3.8926243256548864e-12,1.3229253394339977e-11,3.5690098472373612e-12,4.10249910003721e-12,9.639142642746346e-12,5.263225193112527e-12,5.024239021911649e-12,4.5638459989248295e-12,3.13547525052808e-12,2.9232749807037928e-12,2.5885987857910576e-12,1.1888541560663777e-12,9.17003840637648e-13,1.7609580878347923e-13,3.3469495792449815e-13,5.038443551955303e-13
17011.768855105758,3.0042324251548537e-11,3.29537652388552e-11,3.0131849684405385e-12,1.3289950492929686e-11,3.864069352514978e-12,4.212365750162598e-12,1.3402618825092506e-11,2.5968431834136832e-12,3.434731705737881e-12,5.691857796491955e-12,3.563685111632785e-12,1.178828902823458e-12,4.47176324039445e-12,1.5816544885522842e-12,6.430525269397795e-13,2.5215257768298133e-13,3.957097009168446e-13,6.742084058096056e-13
17345.332950303913,3.601345696579253e-11,2.9051086599314923e-11,2.7711211422636926e-12,1.348919295130966e-11,2.655385539409797e-12,5.104851846063304e-12,1.4338555656228948e-11,3.888077312377206e-12,4.132329240178274e-12,6.505113307032391e-12,3.189411609350496e-12,2.5226610593472082e-12,3.874470158643302e-12,1.037474087370618e-12,9.110439219140902e-13,3.0258088755918947e-13,2.633301196189728e-13,2.994178473774832e-13
