time_fs,c60_population_raw,c60_population_trace_normalized,trace_real,trace_imag,hermiticity_error,minimum_density_eigenvalue,digitized_experiment_interpolated
23.45000000000031,-0.005189949999999999,-0.005886023886100641,0.88174124,-0.00745,0.020696687935706046,-0.05732570597528648,0.22777489830000155
23.500000000000313,-0.005324860000000001,-0.00604156287007673,0.88137128,-0.00748753,0.020687139301493573,-0.0575640354573502,0.2280301490000016
23.55000000000031,-0.005453770000000004,-0.006190366613761055,0.88100921,-0.0075249,0.020677471579363855,-0.05779569119318718,0.22828539970000158
23.60000000000031,-0.005576660000000001,-0.006332399596618476,0.8806550999999999,-0.007562109999999999,0.020667687350296355,-0.05802063691175148,0.22854065040000157
23.650000000000315,-0.005693479999999997,-0.006467592555936687,0.8803090100000001,-0.00759915,0.02065782367549399,-0.05823877964196431,0.2287959011000016
23.700000000000312,-0.005804200000000002,-0.006595898883217797,0.8799710399999999,-0.0076360199999999994,0.02064788116012391,-0.058450084025134165,0.22905115180000157
23.750000000000316,-0.005908789999999997,-0.006717272600816213,0.87964124,-0.007672720000000001,0.02063788579948053,-0.05865447377920446,0.22930640250000162
23.800000000000317,-0.006007230000000002,-0.006831679547155349,0.87931964,-0.007709260000000001,0.020627861530905237,-0.058851918944202136,0.2295616532000016
23.850000000000318,-0.006099469999999996,-0.006939051201837743,0.87900634,-0.007745640000000001,0.02061782830915031,-0.05904236245389841,0.22981690390000162
23.90000000000032,-0.0061855,-0.0070393653762028385,0.87870137,-0.007781830000000001,0.020607796915633657,-0.05922574217699472,0.2300721546000016
23.95000000000032,-0.006265309999999996,-0.007132600237730945,0.8784047600000001,-0.00781784,0.02059779875961992,-0.05940204834420629,0.23032740530000162
24.000000000000323,-0.006338860000000002,-0.007218700068914549,0.8781165499999999,-0.00785367,0.020587845209681366,-0.059571228759874695,0.23058265600000163
24.050000000000324,-0.006406160000000001,-0.007297666429515522,0.87783678,-0.00788935,0.020577966408000574,-0.059733254552678444,0.23083790670000165
24.100000000000325,-0.006467170000000005,-0.007369444218123893,0.8775655000000001,-0.007924829999999999,0.020568187904086252,-0.059888085794165276,0.23109315740000164
24.150000000000325,-0.006521890000000002,-0.007434024851787475,0.8773026899999999,-0.00796014,0.020558509677746587,-0.06003572331139937,0.23134840810000165
24.200000000000326,-0.006570299999999994,-0.007491376673267092,0.87704841,-0.00799526,0.020548998193683315,-0.06017611107926002,0.23160365880000167
24.25000000000033,-0.0066123999999999974,-0.007541491719470831,0.8768026600000001,-0.00803019,0.020539611427882465,-0.06030926026323935,0.23185890950000168
24.300000000000328,-0.006648179999999997,-0.007584350946070257,0.87656545,-0.00806494,0.020530414008606838,-0.060435132706094984,0.23211416020000167
24.35000000000033,-0.00667765,-0.007619958706057719,0.8763367700000001,-0.00809949,0.020521422715021487,-0.060553746764865427,0.23236941090000165
24.400000000000333,-0.006700780000000003,-0.007648273689944449,0.8761166599999999,-0.00813387,0.02051265626540356,-0.06066506464946813,0.2326246616000017
24.450000000000333,-0.0067175899999999955,-0.0076693127524731335,0.8759050799999999,-0.00816801,0.020504125322178463,-0.06076910551570869,0.23287991230000168
24.500000000000334,-0.006728089999999999,-0.0076830815998698045,0.8757020099999999,-0.008202000000000001,0.02049588647612003,-0.060865866214225045,0.2331351630000017
24.550000000000335,-0.006732249999999999,-0.007689540154590797,0.8755074900000002,-0.00823577,0.020487921816758282,-0.060955340265458166,0.2333904137000017
24.600000000000335,-0.006730099999999999,-0.007688718241738501,0.8753214500000001,-0.00826929,0.0204802730805866,-0.06103753812461353,0.2336456644000017
24.650000000000336,-0.006721649999999999,-0.007680622668804784,0.8751438899999999,-0.00830264,0.020472962514726585,-0.061112481176630803,0.23390091510000172
24.700000000000337,-0.006706900000000002,-0.007665249593425419,0.8749747700000001,-0.008335780000000001,0.02046600405906341,-0.06118018562343149,0.2341561658000017
24.75000000000034,-0.00668585,-0.007642595239864054,0.87481409,-0.00836871,0.020459429061755362,-0.061240652560081564,0.23441141650000172
24.80000000000034,-0.006658529999999999,-0.0076126910722829205,0.87466179,-0.0084014,0.02045322822141287,-0.06129391322987138,0.23466666720000173
24.850000000000342,-0.006624950000000001,-0.007575545943986073,0.87451783,-0.00843386,0.0204474800959238,-0.0613400014806406,0.23492191790000172
24.900000000000347,-0.006585129999999998,-0.007531180559182716,0.8743821700000001,-0.00846611,0.02044212999751249,-0.06137894760955446,0.23517716860000176
24.95000000000034,-0.006539059999999999,-0.007479581724215242,0.87425477,-0.00849811,0.020437273084288908,-0.06141076686061153,0.23543241930000172
25.000000000000345,-0.006486789999999996,-0.007420805362939233,0.87413558,-0.00852986,0.020432876483911903,-0.061435496150592475,0.23568767000000157
25.050000000000345,-0.006428329999999998,-0.007354862225663162,0.8740245299999999,-0.00856137,0.02042896186449522,-0.06145319848198865,0.23591717540000157
25.100000000000346,-0.006363699999999998,-0.0072817747249332675,0.8739215699999999,-0.00859265,0.020425565867010883,-0.0614638915610919,0.23614668080000156
25.15000000000035,-0.006292919999999997,-0.0072015657476407376,0.8738266400000001,-0.00862365,0.020422682513577883,-0.061467645988832295,0.2363761862000016
25.20000000000035,-0.006216030000000003,-0.007114281615647391,0.8737396600000001,-0.008654390000000001,0.020420356915166783,-0.06146448561194021,0.2366056916000016
25.250000000000355,-0.006133050000000001,-0.007019945972839319,0.87366057,-0.008684869999999999,0.020418573285501604,-0.06145449352012668,0.2368351970000016
25.300000000000356,-0.006043990000000001,-0.006918571223849541,0.8735893299999999,-0.00871509,0.020417359208124833,-0.06143769320839149,0.23706470240000163
25.350000000000353,-0.005948920000000002,-0.0068102395280112,0.8735258100000001,-0.008745020000000001,0.020416725012009154,-0.06141417162923739,0.2372942078000016
25.400000000000354,-0.005847830000000002,-0.006694941174622656,0.8734699599999999,-0.00877467,0.020416687380498337,-0.061383990911149586,0.23752371320000162
25.450000000000355,-0.005740780000000001,-0.006572747312615368,0.87342168,-0.00880402,0.02041723482980494,-0.061347214233648376,0.23775321860000162
25.50000000000036,-0.005627800000000002,-0.006443694841506153,0.8733809,-0.00883307,0.020418416432319134,-0.061303896695907814,0.23798272400000164
25.55000000000036,-0.005508920000000002,-0.006307821125915363,0.8733475299999999,-0.008861840000000001,0.02042021187960595,-0.061254141381816486,0.23821222940000164
25.60000000000036,-0.0053842000000000004,-0.006165198251681596,0.87332147,-0.00889026,0.02042262597572604,-0.06119801731041791,0.23844173480000164
25.650000000000365,-0.005253650000000004,-0.006015841060188692,0.8733026599999999,-0.008918410000000002,0.02042570124347754,-0.06113559589263673,0.23867124020000166
25.700000000000358,-0.005117329999999998,-0.005859822548258398,0.87329095,-0.00894619,0.020429391567841657,-0.061066966913215455,0.23890074560000163
25.750000000000362,-0.004975269999999999,-0.005697180997736501,0.8732862800000001,-0.00897368,0.020433728853222064,-0.060992223759092315,0.23913025100000165
25.800000000000363,-0.00482754,-0.005528001152150713,0.8732885300000001,-0.009000830000000001,0.020438727323480788,-0.06091145998302974,0.23935975640000165
