time          Epot                 Ekin                 Etot                 T
    0.00  -5.616748240774E+03  2.905979454937E-01  -5.616457642828E+03 347.5894
   20.67  -5.616745257238E+03  2.874848033568E-01  -5.616457772435E+03 343.8657
   41.34  -5.616739106709E+03  2.813464963665E-01  -5.616457760213E+03 336.5236
   62.01  -5.616730899709E+03  2.733146126429E-01  -5.616457585096E+03 326.9165
   82.68  -5.616722316988E+03  2.650116231238E-01  -5.616457305364E+03 316.9851
  103.35  -5.616714987871E+03  2.579787738893E-01  -5.616457009097E+03 308.5730
  124.02  -5.616709880954E+03  2.531328511524E-01  -5.616456748103E+03 302.7767
  144.69  -5.616707070926E+03  2.505324602058E-01  -5.616456538465E+03 299.6664
  165.37  -5.616705943790E+03  2.495642943102E-01  -5.616456379496E+03 298.5083
  186.04  -5.616705654918E+03  2.493835755412E-01  -5.616456271342E+03 298.2922
  206.71  -5.616705537686E+03  2.493118268793E-01  -5.616456225859E+03 298.2063
  227.38  -5.616705294106E+03  2.490219341465E-01  -5.616456272172E+03 297.8596
  248.05  -5.616704920542E+03  2.485123642022E-01  -5.616456408177E+03 297.2501
  268.72  -5.616704584518E+03  2.479792844626E-01  -5.616456605233E+03 296.6125
  289.39  -5.616704588628E+03  2.477648069113E-01  -5.616456823821E+03 296.3559
  310.06  -5.616705390924E+03  2.483522277804E-01  -5.616457038697E+03 297.0585
  330.73  -5.616707489667E+03  2.502443395372E-01  -5.616457245327E+03 299.3217
  351.40  -5.616711104850E+03  2.536564899580E-01  -5.616457448360E+03 303.4031
  372.07  -5.616715841258E+03  2.582027364638E-01  -5.616457638522E+03 308.8409
  392.74  -5.616720640746E+03  2.628618374682E-01  -5.616457778909E+03 314.4138
  413.41  -5.616724134404E+03  2.663138153960E-01  -5.616457820588E+03 318.5427
  434.08  -5.616725216260E+03  2.674903271384E-01  -5.616457725933E+03 319.9500
  454.76  -5.616723467058E+03  2.659937466162E-01  -5.616457473311E+03 318.1599
  475.43  -5.616719307859E+03  2.622195002202E-01  -5.616457088359E+03 313.6454
  496.10  -5.616713840447E+03  2.572187020886E-01  -5.616456621745E+03 307.6639
  516.77  -5.616708466387E+03  2.523375625858E-01  -5.616456128825E+03 301.8255
  537.44  -5.616704423402E+03  2.487655633085E-01  -5.616455657838E+03 297.5529
  558.11  -5.616702417151E+03  2.471709823634E-01  -5.616455246168E+03 295.6456
  578.78  -5.616702464300E+03  2.475367370486E-01  -5.616454927563E+03 296.0831
  599.45  -5.616704064598E+03  2.493108441678E-01  -5.616454753753E+03 298.2052
  620.12  -5.616706409498E+03  2.516717242687E-01  -5.616454737774E+03 301.0291
  640.79  -5.616708669358E+03  2.537785169292E-01  -5.616454890841E+03 303.5490
  661.46  -5.616710152975E+03  2.549863445450E-01  -5.616455166630E+03 304.9937
  682.13  -5.616710517149E+03  2.550068576708E-01  -5.616455510291E+03 305.0183
  702.80  -5.616709949733E+03  2.540704034082E-01  -5.616455879330E+03 303.8982
  723.47  -5.616709160264E+03  2.529037110399E-01  -5.616456256553E+03 302.5027
  744.14  -5.616709075155E+03  2.524317271726E-01  -5.616456643428E+03 301.9381
  764.82  -5.616710328292E+03  2.532989813257E-01  -5.616457029310E+03 302.9754
  785.49  -5.616712914819E+03  2.555190883733E-01  -5.616457395730E+03 305.6310
  806.16  -5.616716167459E+03  2.584775388540E-01  -5.616457689920E+03 309.1696
  826.83  -5.616719052795E+03  2.611921789827E-01  -5.616457860616E+03 312.4166
  847.50  -5.616720557579E+03  2.626729254943E-01  -5.616457884654E+03 314.1878
  868.17  -5.616719999446E+03  2.622194682827E-01  -5.616457779978E+03 313.6454
  888.84  -5.616717227228E+03  2.596523764675E-01  -5.616457574851E+03 310.5749
  909.51  -5.616712620520E+03  2.553423114464E-01  -5.616457278209E+03 305.4195
  930.18  -5.616707039554E+03  2.501197870105E-01  -5.616456919767E+03 299.1728
  950.85  -5.616701548568E+03  2.450483740741E-01  -5.616456500194E+03 293.1067
  971.52  -5.616697170139E+03  2.411080096918E-01  -5.616456062129E+03 288.3936
  992.19  -5.616694602368E+03  2.389548512872E-01  -5.616455647517E+03 285.8182
 1012.86  -5.616694067636E+03  2.387574242869E-01  -5.616455310212E+03 285.5820
 1033.53  -5.616695275413E+03  2.401839065167E-01  -5.616455091507E+03 287.2883
 1054.21  -5.616697492667E+03  2.424995551262E-01  -5.616454993112E+03 290.0581
 1074.88  -5.616699770588E+03  2.447948798901E-01  -5.616454975709E+03 292.8035
 1095.55  -5.616701327447E+03  2.463414645898E-01  -5.616454985982E+03 294.6534
 1116.22  -5.616701932334E+03  2.469455010651E-01  -5.616454986833E+03 295.3759
 1136.89  -5.616702000270E+03  2.470368512777E-01  -5.616454963419E+03 295.4852
 1157.56  -5.616702381097E+03  2.474268399614E-01  -5.616454954258E+03 295.9517
 1178.23  -5.616703855305E+03  2.488782132133E-01  -5.616454977091E+03 297.6877
 1198.90  -5.616706738990E+03  2.517211316642E-01  -5.616455017859E+03 301.0882
 1219.57  -5.616710757121E+03  2.557194848135E-01  -5.616455037636E+03 305.8707
 1240.24  -5.616715192514E+03  2.601986879084E-01  -5.616454993826E+03 311.2283
 1260.91  -5.616719073140E+03  2.642294078640E-01  -5.616454843732E+03 316.0495
 1281.58  -5.616721471406E+03  2.668655250535E-01  -5.616454605881E+03 319.2026
 1302.25  -5.616721691658E+03  2.673990761551E-01  -5.616454292582E+03 319.8408
 1322.92  -5.616719470435E+03  2.655479507587E-01  -5.616453922484E+03 317.6267
 1343.59  -5.616715088936E+03  2.615814941163E-01  -5.616453507442E+03 312.8823
 1364.27  -5.616709359430E+03  2.562962425355E-01  -5.616453063188E+03 306.5605
 1384.94  -5.616703441224E+03  2.508192083919E-01  -5.616452622015E+03 300.0093
 1405.61  -5.616698495706E+03  2.462635946165E-01  -5.616452232111E+03 294.5603
 1426.28  -5.616695277755E+03  2.433386227221E-01  -5.616451939132E+03 291.0617
 1446.95  -5.616693847209E+03  2.420832781240E-01  -5.616451763931E+03 289.5601
 1467.62  -5.616693588382E+03  2.418910379370E-01  -5.616451697344E+03 289.3302
 1488.29  -5.616693577644E+03  2.418607652970E-01  -5.616451716878E+03 289.2940
 1508.96  -5.616693116258E+03  2.413087783465E-01  -5.616451807480E+03 288.6338
 1529.63  -5.616692084077E+03  2.401068088749E-01  -5.616451977268E+03 287.1961
 1550.30  -5.616690978721E+03  2.387162342123E-01  -5.616452262487E+03 285.5328
 1570.97  -5.616690577174E+03  2.379111035220E-01  -5.616452666071E+03 284.5697
 1591.64  -5.616691630863E+03  2.384350964225E-01  -5.616453195767E+03 285.1965
 1612.31  -5.616694614790E+03  2.408087098476E-01  -5.616453806081E+03 288.0356
 1632.98  -5.616699654783E+03  2.452025591900E-01  -5.616454452224E+03 293.2912
 1653.65  -5.616706492036E+03  2.513855408861E-01  -5.616455106495E+03 300.6867
 1674.33  -5.616714470875E+03  2.587131445267E-01  -5.616455757731E+03 309.4514
 1695.00  -5.616722565655E+03  2.661777273963E-01  -5.616456387927E+03 318.3799
 1715.67  -5.616729599807E+03  2.726291264568E-01  -5.616456970681E+03 326.0966
 1736.34  -5.616734475939E+03  2.770574364919E-01  -5.616457418502E+03 331.3934
 1757.01  -5.616736556879E+03  2.788597216546E-01  -5.616457697157E+03 333.5491
 1777.68  -5.616735873109E+03  2.780688049430E-01  -5.616457804304E+03 332.6031
 1798.35  -5.616733126341E+03  2.753429649678E-01  -5.616457783376E+03 329.3427
 1819.02  -5.616729409593E+03  2.717067800057E-01  -5.616457702813E+03 324.9933
 1839.69  -5.616725737605E+03  2.681133632123E-01  -5.616457624241E+03 320.6952
 1860.36  -5.616722626578E+03  2.650458112598E-01  -5.616457580767E+03 317.0260
 1881.03  -5.616720019044E+03  2.624431491763E-01  -5.616457575895E+03 313.9130
 1901.70  -5.616717481759E+03  2.599116946547E-01  -5.616457570064E+03 310.8850
 1922.37  -5.616714664215E+03  2.570893756212E-01  -5.616457574839E+03 307.5092
 1943.04  -5.616711491889E+03  2.538891579347E-01  -5.616457602731E+03 303.6814
 1963.72  -5.616708158403E+03  2.504714408847E-01  -5.616457686962E+03 299.5934
 1984.39  -5.616704999599E+03  2.471423438146E-01  -5.616457857255E+03 295.6114
