frame,time_fs,epsilon_d_eV,epsilon_a_eV,gap_eV,coupling_real_eV,coupling_imag_eV,coupling_abs_eV,donor_c60_population,acceptor_c60_population,donor_transport_overlap,acceptor_transport_overlap,donor_residual_eV,acceptor_residual_eV,donor_back_residual_eV
10,5.0,-3.5509625393407918,-3.2569136541029895,0.29404888523780265,0.029490366332586844,0.0,0.029490366332586844,0.0013999492124204644,0.9822783468218096,0.9999999949687624,0.9996864006397506,0.06216772711506381,0.4605171636147724,0.09170773593273454
11,5.5,-3.5507762235246805,-3.26151304657015,0.28926317695453035,0.029460625474135797,0.0,0.029460625474135797,0.001392636664793325,0.9823137874206727,0.9999999934859858,0.9996881816048269,0.0673417102495181,0.46481012613605904,0.09270013271786857
12,6.0,-3.5502947941965592,-3.2639946644095676,0.28630012978699165,0.02950609693665166,0.0,0.02950609693665166,0.0013889108019811275,0.982364177560696,0.9999999921947897,0.9997240962699059,0.07215876196966758,0.4696721773150347,0.09349572821838069
13,6.5,-3.5484947223750756,-3.265288670544965,0.283206051830111,0.02967244810656266,0.0,0.02967244810656266,0.0013911756483282395,0.9824047580441375,0.9999999871069166,0.9997572821577436,0.07657072501157003,0.47405404285793745,0.09429134930131683
14,7.0,-3.5461108064367712,-3.2643924729650102,0.28171833347176073,0.029889184060957075,0.0,0.029889184060957075,0.0013970568509978673,0.9824596189938607,0.9999999863045238,0.9997835730107428,0.08015675265195635,0.47879211655523746,0.09503651226170308
15,7.5,-3.5427818881627977,-3.2624225535620877,0.2803593346007102,0.030190443751078867,0.0,0.030190443751078867,0.0014082757324031196,0.9825142545247386,0.9999999815979933,0.9998190586210541,0.08295832470668023,0.4830882863821822,0.09581647866521446
16,8.0,-3.5386773855191653,-3.2593150218856155,0.2793623636335498,0.030553582622232078,0.0,0.030553582622232078,0.0014242444936431958,0.9825719069491965,0.9999999782857368,0.9998488900966515,0.08483860098957619,0.48709380230007937,0.09665065336415356
17,8.5,-3.5339703255769868,-3.255201141162421,0.27876918441456605,0.030965235579702457,0.0,0.030965235579702457,0.0014446481404248727,0.982631951041076,0.9999999758160931,0.9998749960784267,0.08576349252866179,0.49081542014927293,0.09756050710310524
18,9.0,-3.5288443513507395,-3.250198033160885,0.27864631818985497,0.03141165690108957,0.0,0.03141165690108957,0.001469107679144032,0.9826932402764089,0.9999999745614117,0.9998960719597672,0.08576001766693317,0.49428204063258313,0.09856104700641306
19,9.5,-3.5234999183839606,-3.2443994296131997,0.27910048877076093,0.03187868180120344,0.0,0.03187868180120344,0.0014971688228862837,0.9827549868759656,0.9999999746898888,0.9999120519546623,0.08490651787914633,0.49754185826285363,0.09965369554120038
20,10.0,-3.518151997382555,-3.237898502437885,0.2802534949446697,0.03235198771603139,0.0,0.03235198771603139,0.001528317664138613,0.9828172327232947,0.9999999760594409,0.9999240047041528,0.08332294114394868,0.500649177413466,0.100824098710224
21,10.5,-3.513022449814519,-3.230814590233003,0.28220785958151545,0.032819194261701774,0.0,0.032819194261701774,0.0015620621708814797,0.9828808927303343,0.9999999781306214,0.9999347885928919,0.0811574667481714,0.5036458115001473,0.1020421944617702
22,11.0,-3.508336685783135,-3.2230327618398196,0.2853039239433153,0.033239633242260605,0.0,0.033239633242260605,0.0015968706081515107,0.9829520425005035,0.9999999799996016,0.9999441542400317,0.07860189615754744,0.5066837949501407,0.10323690024580014
23,11.5,-3.5036297432472634,-3.214351538172904,0.28927820507435914,0.033661140905847424,0.0,0.033661140905847424,0.00163409685065431,0.983018800894498,0.9999999834317824,0.9999448641952758,0.07578654418760178,0.5096783076745295,0.10453288478147735
24,12.0,-3.4993139159100695,-3.2056438072609614,0.2936701086491081,0.03401017324152683,0.0,0.03401017324152683,0.0016712472585892855,0.9830877100098546,0.9999999839921149,0.9999617106032063,0.07292536678379838,0.512672331895017,0.10572854161373423
25,12.5,-3.495300650437272,-3.196363901568593,0.2989367488686791,0.034293809201942166,0.0,0.034293809201942166,0.001707828850578928,0.9831645217978412,0.9999999854057191,0.99996078112087,0.07027025055040119,0.5155811325602686,0.10691508677256412
26,13.0,-3.491676104213546,-3.186627062189017,0.30504904202452865,0.03450886774063969,0.0,0.03450886774063969,0.001743241148242177,0.9832522944031461,0.9999999846268168,0.9999605783841646,0.0680251155134426,0.5183274336812135,0.10804901834427226
27,13.5,-3.487959983318083,-3.177455699412001,0.31050428390608187,0.03466182062948566,0.0,0.03466182062948566,0.001777079030440389,0.983343366274592,0.9999999824485594,0.9999626274585462,0.06641845183633659,0.5207469598793993,0.10912291930613065
28,14.0,-3.48471828590379,-3.1674249659681197,0.31729331993567017,0.03473250554884808,0.0,0.03473250554884808,0.001808065173813302,0.9834475939852726,0.9999999769065636,0.9999642095512769,0.06538175137319248,0.5229086104823056,0.1100995324212143
29,14.5,-3.4816130617541474,-3.1571423296523915,0.32447073210175625,0.03472680526411917,0.0,0.03472680526411917,0.0018357378816667254,0.9835609993525233,0.9999999707796449,0.9999650402109378,0.06498990018900574,0.524604094776711,0.11097887975987426
30,15.0,-3.478559035467068,-3.1467181363216117,0.3318408991454561,0.03465169036271583,0.0,0.03465169036271583,0.0018597083492629103,0.98368171013111,0.9999999644426941,0.9999645185642103,0.06518687529489975,0.5257047001416408,0.11176312913442764
31,15.5,-3.47548300915656,-3.1362046271787705,0.33927838197778976,0.03451604833641434,0.0,0.03451604833641434,0.0018797403268128656,0.9838074118096443,0.9999999589809474,0.9999627593204073,0.06583866136329956,0.5261076280400637,0.11245643527659269
32,16.0,-3.4731342059480124,-3.125778380661592,0.34735582528642056,0.03431948716374942,0.0,0.03431948716374942,0.001895988270202608,0.9839416929887014,0.9999999534902076,0.9999640231159654,0.06678737662281313,0.5257395839173818,0.11296578504483702
33,16.5,-3.469310983449074,-3.1152179645875244,0.3540930188615493,0.03409931748211731,0.0,0.03409931748211731,0.001908094785699026,0.9840617772108963,0.9999999561033692,0.9999536900467825,0.06773689365267996,0.5245685797185343,0.11356304515889121
34,17.0,-3.4660017714540574,-3.1042751861075586,0.36172658534649893,0.03385630556595357,0.0,0.03385630556595357,0.0019174263823172582,0.9841845303881608,0.9999999521153318,0.9999520468937585,0.06857648906215125,0.5226455833950613,0.11397539996667548
35,17.5,-3.4630397364487187,-3.0946640434953006,0.368375692953418,0.03356311277886978,0.0,0.03356311277886978,0.0019224529133850525,0.9842916065267636,0.9999999646079224,0.9999454383331646,0.06906366905658075,0.5197968143015828,0.11436541540898418
36,18.0,-3.460163089224222,-3.084769820551131,0.37539326867309075,0.03327745359908299,0.0,0.03327745359908299,0.00192550454611217,0.9843854914616647,0.9999999668772678,0.9999388097167543,0.0690909662794689,0.516321847432843,0.11466330298719785
37,18.5,-3.4575477082354453,-3.0752351679449297,0.38231254029051565,0.03299751264952924,0.0,0.03299751264952924,0.001926733502992814,0.9844574761235058,0.9999999730926982,0.9999328394851981,0.0685501019229348,0.5122815181552374,0.11489051109944702
38,19.0,-3.455409264699826,-3.066251069771393,0.38915819492843334,0.032729769646622324,0.0,0.032729769646622324,0.0019266214308936833,0.9845029245281255,0.9999999792403225,0.9999275711809448,0.06739795448662506,0.5078271025049657,0.11503512924005213
39,19.5,-3.453766915192116,-3.057905904606257,0.3958610105858592,0.032484270689912574,0.0,0.032484270689912574,0.0019257892842613068,0.9845162153193646,0.9999999840247437,0.9999237679574352,0.06564560672703859,0.5031577359253702,0.11508443569387221
40,20.0,-3.452853314640729,-3.0504112576223665,0.4024420570183625,0.03227044780560577,0.0,0.03227044780560577,0.0019252664044970987,0.9844941180801197,0.9999999863099706,0.9999225230884221,0.0634196209913459,0.49847525090057526,0.11498894526067818
41,20.5,-3.453075571270296,-3.0439927780188287,0.40908279325146707,0.03207189568716339,0.0,0.03207189568716339,0.0019245743540353363,0.9844375420707717,0.9999999902122167,0.9999191939264204,0.06071574815865374,0.49397252805029396,0.114760715216438
42,21.0,-3.4539346438888017,-3.0384377984566426,0.41549684543215937,0.031910620403288834,0.0,0.031910620403288834,0.0019250001275412858,0.9843388546480247,0.9999999906424039,0.9999168254745135,0.05777173800325889,0.48987186720729603,0.11436950886914803
43,21.5,-3.4553978775334038,-3.033085549353824,0.42231232817958,0.03176809151792494,0.0,0.03176809151792494,0.001925944501121365,0.9841997391759852,0.9999999923416512,0.9999109038444519,0.05463913416153732,0.4863992383892507,0.11380761307474224
44,22.0,-3.4579295592309744,-3.0291854254101707,0.428744133820804,0.03166186102821589,0.0,0.03166186102821589,0.0019281882370326623,0.9840200693206688,0.999999992348393,0.9999039633554172,0.05162357954400617,0.48353285230361964,0.1130997647873701
45,22.5,-3.460878187037166,-3.0258347592203307,0.43504342781683525,0.03159091219577818,0.0,0.03159091219577818,0.001931594660107803,0.9838000589713883,0.9999999924290984,0.9998967378408863,0.04884074625998104,0.48143176045554426,0.11229532730652875
46,23.0,-3.4642385386650703,-3.0228699836224293,0.44136855504264094,0.03155476018676272,0.0,0.03155476018676272,0.0019364119065758884,0.9835409837757925,0.9999999924876962,0.9998891370801747,0.046498478065632044,0.48016407141630585,0.11141070093001575
47,23.5,-3.4678946452706185,-3.020070218769929,0.44782442650069,0.03154805826310266,0.0,0.03154805826310266,0.0019429420118673183,0.9832435041608715,0.9999999925504695,0.9998780386643767,0.04484027912033566,0.47971714774338886,0.11043655768475331
48,24.0,-3.4714360128829767,-3.01787046563954,0.4535655472434366,0.0315437077132722,0.0,0.0315437077132722,0.0019499371096477998,0.9829073935789137,0.9999999930807709,0.9998709476672223,0.043905377108115325,0.4801533502661679,0.1094656976984997
49,24.5,-3.475146566770356,-3.0147427422487656,0.46040382452159045,0.03158616354968312,0.0,0.03158616354968312,0.001959771713663336,0.9825427817052352,0.999999993015193,0.9998620562633913,0.04373339225337045,0.4811590585817141,0.10843961835914104
50,25.0,-3.478382020148152,-3.0107484698776292,0.46763355027052256,0.03165946544237723,0.0,0.03165946544237723,0.001971863209668025,0.9821435240659002,0.9999999924938264,0.9998645179297179,0.043948646837527285,0.48270492908767293,0.10750820825486702
51,25.5,-3.4813488303029145,-3.006024372647757,0.47532445765515735,0.031762217968129405,0.0,0.031762217968129405,0.001986799995228056,0.9817149015416174,0.9999999915401574,0.9998680650733667,0.044422722171156434,0.4846113278276616,0.10666912802819281
52,26.0,-3.4842484884276326,-3.000733397679793,0.48351509074783966,0.031891785733388044,0.0,0.031891785733388044,0.002004884068346743,0.9812626099265356,0.9999999902679717,0.9998764818566124,0.044946048927952294,0.48674403632235347,0.1059480354699158
53,26.5,-3.48708034736149,-2.994939452461364,0.4921408949001263,0.03204900029696203,0.0,0.03204900029696203,0.002026516079757484,0.9807904885424651,0.9999999885168896,0.9998896631402401,0.045301510090117236,0.4889548626576789,0.1053792795137648
54,27.0,-3.4897863752975997,-2.988718039921536,0.5010683353760641,0.03223406976082471,0.0,0.03223406976082471,0.002051956149808533,0.9803022497585607,0.9999999863434527,0.9999061946763097,0.04532418049088333,0.4911010346233817,0.10499051605985038
55,27.5,-3.491353642095006,-2.9810071932079585,0.5103464488870478,0.03245037991828774,0.0,0.03245037991828774,0.002081679343021625,0.9797929335985216,0.9999999838126735,0.9999308000882973,0.044627243162963355,0.4928768395114299,0.10486835989778362
56,28.0,-3.494546901743309,-2.9753879151967966,0.5191589865465123,0.03268677583891943,0.0,0.03268677583891943,0.0021145013546439765,0.9792922591464552,0.9999999816508,0.9999361643795459,0.044013750078099274,0.4946979106275317,0.10481098221376786
57,28.5,-3.496373780720033,-2.968294358080698,0.5280794226393342,0.03295449536166797,0.0,0.03295449536166797,0.002151443803124501,0.9787729665279724,0.9999999801882282,0.9999633592022177,0.04252962767185586,0.49599270733193623,0.10507108750025997
58,29.0,-3.4988003266109207,-2.9623044525802222,0.5364958740306984,0.03324762373896884,0.0,0.03324762373896884,0.002190901602365618,0.9782662559572246,0.999999977097834,0.9999647464338849,0.04104709646050135,0.4969260830864852,0.10536717449505693
59,29.5,-3.5007582316651873,-2.9561431399602416,0.5446150917049456,0.033570180286027373,0.0,0.033570180286027373,0.002233307761747493,0.9777544287800716,0.9999999764772886,0.9999786865834968,0.039175281601301674,0.49741299504543,0.1058618177395256
60,30.0,-3.5027157131558764,-2.950448429774424,0.5522672833814527,0.03392256929824399,0.0,0.03392256929824399,0.0022778583684814483,0.9772456306826419,0.9999999760186696,0.9999845106192699,0.0372539532626337,0.49751534608019127,0.10646478517350143
61,30.5,-3.504765293232146,-2.9453496147136313,0.5594156785185147,0.03430650716993424,0.0,0.03430650716993424,0.0023240019454170606,0.9767422689505767,0.9999999759589354,0.9999866302001148,0.035505287537441185,0.49728008995785794,0.10713045876064158
62,31.0,-3.506431896551546,-2.9405849120289527,0.5658469845225932,0.03472878445596712,0.0,0.03472878445596712,0.002370768436768731,0.9762331083889835,0.999999977978168,0.9999878124476125,0.03397361511767493,0.49684688855855424,0.1079560789635213
63,31.5,-3.509222407881776,-2.9371517144797776,0.5720706934019982,0.0351790322385303,0.0,0.0351790322385303,0.002418782804404978,0.9757582429578869,0.9999999760766426,0.9999805334869417,0.03336168180345765,0.49612902034081774,0.10852607271597675
64,32.0,-3.5111407692437444,-2.933941891882667,0.5771988773610773,0.035670771040845574,0.0,0.035670771040845574,0.0024667338726210328,0.9752819032221942,0.999999978711506,0.9999768828089082,0.03333819730883974,0.49540111694587524,0.10917955376022512
65,32.5,-3.513480850389824,-2.9316414570112954,0.5818393933785282,0.03620006973737116,0.0,0.03620006973737116,0.0025147096762552167,0.9748222311389257,0.999999979013577,0.9999722548629831,0.03417080337429482,0.49470629734170374,0.10975036931029
66,33.0,-3.515603991367752,-2.9300273715865597,0.5855766197811922,0.03675807882865436,0.0,0.03675807882865436,0.002562015935263201,0.9743785120638645,0.9999999794996152,0.9999663318871623,0.03580399359361563,0.49421167652975695,0.11023393703308154
67,33.5,-3.5180508063024667,-2.9295372053747086,0.5885136009277578,0.03734583489186992,0.0,0.03734583489186992,0.0026081180587790307,0.9739652782429082,0.9999999804290092,0.9999581882168433,0.03820603743647535,0.4940545722426534,0.11057510247167782
68,34.0,-3.51953080157415,-2.929333767040573,0.5901970345335776,0.037959666882105725,0.0,0.037959666882105725,0.0026524690147405783,0.9735703545397247,0.9999999809868998,0.9999525593773259,0.041146845696194284,0.494325224643486,0.11085387729349534
69,34.5,-3.5213556380630178,-2.930378476031158,0.5909771620318599,0.038595719666302576,0.0,0.038595719666302576,0.0026938379726112382,0.9732172446406648,0.9999999810409532,0.9999413146852176,0.044532098077706396,0.4950942848724599,0.11095820158600629
70,35.0,-3.522407085448772,-2.931976417763245,0.5904306676855271,0.039248559713535996,0.0,0.039248559713535996,0.002733040018311831,0.9729006985287236,0.9999999810353837,0.9999360937602263,0.04822579191834171,0.4964092181454151,0.11095911875386717
71,35.5,-3.522788192793138,-2.9341733398928143,0.5886148529003236,0.03990729960240029,0.0,0.03990729960240029,0.0027687902446309155,0.9726236108170092,0.999999979458182,0.9999306645546692,0.05204707890603412,0.49823180496756114,0.11085913240177155
72,36.0,-3.522721401242288,-2.9370808601895155,0.5856405410527726,0.04056258631624331,0.0,0.04056258631624331,0.0028004560431597464,0.972396193416174,0.9999999768813985,0.9999250262306671,0.05588241490287994,0.5004590227594922,0.11064482721006585
73,36.5,-3.5215288153189395,-2.94025809318752,0.5812707221314193,0.04119769195581676,0.0,0.04119769195581676,0.0028283877250367545,0.9722163156490564,0.9999999719110861,0.9999278588237398,0.05961015379945368,0.5029749187131203,0.11040860469783115
74,37.0,-3.521598022852467,-2.944946306560647,0.57665171629182,0.041817918449802184,0.0,0.041817918449802184,0.0028483193576997355,0.9721168107803047,0.9999999693585938,0.9999061468667647,0.06312922865748832,0.5054085961149386,0.10986942098098272
75,37.5,-3.5201757158667943,-2.949429452627202,0.5707462632395929,0.04239139054628282,0.0,0.04239139054628282,0.0028645723105238476,0.9720638149737938,0.9999999629775344,0.9999189082041259,0.06634474011225165,0.5077421933103866,0.10935835467769905
76,38.0,-3.519122423007945,-2.9546170365384787,0.5645053864694664,0.042945844418510355,0.0,0.042945844418510355,0.0028728923026542586,0.9720984707164954,0.9999999582152782,0.9999103632033758,0.0692804426471352,0.5095514408753116,0.10870811294188948
77,38.5,-3.5177744502775794,-2.9599464232597175,0.557828027017862,0.04343464150398245,0.0,0.04343464150398245,0.0028747931345239914,0.972192614395926,0.9999999520697149,0.9999114420597721,0.0717797994522174,0.510674188064791,0.10793253838442356
78,39.0,-3.515955219611135,-2.9650864619824056,0.5508687576287296,0.043856535897287954,0.0,0.043856535897287954,0.002870010072941053,0.9723465322494773,0.9999999462555496,0.9999136518452175,0.07384187650737951,0.5108946263767424,0.10705518524812267
79,39.5,-3.514518119842897,-2.9702984669661734,0.5442196528767239,0.04421278536513708,0.0,0.04421278536513708,0.002859023707407479,0.972562459599906,0.9999999436396511,0.9999177480199916,0.07552443930784128,0.5100303276869053,0.10605435769841262
80,40.0,-3.513324227171862,-2.9745967946548433,0.5387274325170187,0.04455730159855354,0.0,0.04455730159855354,0.002844277885012557,0.9728340131871571,0.999999948637981,0.9999306689277945,0.07686860266299118,0.5081447288031693,0.10496824872203885
81,40.5,-3.5123941154617673,-2.9791179508493797,0.5332761646123877,0.0448146248934075,0.0,0.0448146248934075,0.0028241044959457246,0.9731497400274721,0.999999945253192,0.9999330565762654,0.07790504946991919,0.5051906275635477,0.10380274352454924
82,41.0,-3.5118845104232914,-2.983340201219023,0.5285443092042686,0.04501700761203934,0.0,0.04501700761203934,0.0027996621672685567,0.9735023128104133,0.9999999464471266,0.9999376487635997,0.07866132394533235,0.5012508369116496,0.10254303548573367
83,41.5,-3.511972851443406,-2.98731967359645,0.5246531778469559,0.04516551908035906,0.0,0.04516551908035906,0.0027714748078638655,0.9738820117390764,0.9999999476606534,0.9999415701657174,0.07917562643949301,0.4964447191318535,0.10118513410280404
84,42.0,-3.5127579779407077,-2.991095227548611,0.5216627503920964,0.045261542726171305,0.0,0.045261542726171305,0.002740039307769196,0.9742790375378965,0.9999999483428694,0.9999446273073775,0.07948479624239116,0.4909688570490557,0.09972460461493002
85,42.5,-3.5142915165463005,-2.9946873077645635,0.5196042087817372,0.04530821895940831,0.0,0.04530821895940831,0.0027058670724176125,0.9746849116133423,0.9999999482103646,0.999946889065805,0.07963476703520912,0.48506281875719753,0.098162141215558
86,43.0,-3.5165625759957218,-2.998083008138345,0.5184795678573768,0.045310367449556965,0.0,0.045310367449556965,0.0026695130869426914,0.9750926653246248,0.9999999472313014,0.9999483878693731,0.07968389869951303,0.47898972648159044,0.09650603266727494
87,43.5,-3.5199747972553403,-3.001990531318603,0.5179842659367376,0.04526759663912805,0.0,0.04526759663912805,0.0026309171095526443,0.9755089398065135,0.9999999489321093,0.9999464648267363,0.07981072946516835,0.47316507340194097,0.09470526225630872
88,44.0,-3.5229637361483035,-3.0041583099956823,0.5188054261526213,0.04520540923725832,0.0,0.04520540923725832,0.0025926111888891594,0.9758940264195,0.9999999413030676,0.9999506427094144,0.07975487099467964,0.46741275974079505,0.0929789959843745
89,44.5,-3.5273584711467856,-3.00723361294266,0.5201248582041257,0.045115083038364874,0.0,0.045115083038364874,0.0025532762823073994,0.9762883314882526,0.9999999442115045,0.9999463016874057,0.08002228283221176,0.462459248450277,0.0911150221416043
90,45.0,-3.531728132027713,-3.0095484493187357,0.5221796827089774,0.045001260724741934,0.0,0.045001260724741934,0.002513987679123734,0.9766621652138207,0.9999999441966188,0.9999441207364065,0.08030365776006775,0.45814484177762377,0.0892790780309877
91,45.5,-3.5359464630180817,-3.011024350974825,0.5249221120432569,0.04486986786571386,0.0,0.04486986786571386,0.0024754818557648052,0.9770165636343174,0.9999999451477343,0.9999407889118355,0.08063742079811381,0.45459067138877796,0.08747147824108627
92,46.0,-3.5397721519176173,-3.011554508096502,0.5282176438211152,0.04472276788643855,0.0,0.04472276788643855,0.0024379973551424284,0.9773511408510334,0.9999999484303782,0.9999373814401217,0.08096007984209434,0.45181461015282726,0.08571510607194353
93,46.5,-3.5447847736048264,-3.0119283052967405,0.532856468308086,0.044551812605239355,0.0,0.044551812605239355,0.0024008332202430493,0.9776759682406886,0.9999999541473987,0.999933706098949,0.08127578452205213,0.4497224811522013,0.08401269032746955
94,47.0,-3.54860930620898,-3.011484094220866,0.5371252119881139,0.04437057506673954,0.0,0.04437057506673954,0.0023662011628243947,0.9779744061797603,0.9999999586659851,0.9999309790576925,0.08158302766792355,0.44863398477369254,0.08238071719207109
95,47.5,-3.554177261576125,-3.010870477147146,0.5433067844289794,0.04415739979252737,0.0,0.04415739979252737,0.0023317829349439306,0.9782637456289942,0.9999999664281582,0.9999278679225959,0.08177099295438457,0.44803601146748756,0.08079858644281127
96,48.0,-3.5586288790823204,-3.0095769425808965,0.5490519365014241,0.04394215245788009,0.0,0.04394215245788009,0.0023003941497911204,0.9785248819255966,0.9999999723204659,0.9999264041428875,0.08178690666170306,0.4482123816322789,0.079301427296849
97,48.5,-3.56382753100069,-3.007281632864789,0.556545898135901,0.04367488194684017,0.0,0.04367488194684017,0.002269152989176512,0.9787769474213547,0.9999999806187782,0.9999291313139332,0.08141265028193981,0.44863442678413773,0.0779410342018239
98,49.0,-3.569562761084942,-3.005979932384125,0.563582828700817,0.04341142259341591,0.0,0.04341142259341591,0.0022408690447258176,0.9790090188599596,0.9999999851151551,0.9999298967427602,0.08099758418784475,0.44991235879952396,0.07661783346689693
99,49.5,-3.572575739481114,-3.0013582807084878,0.5712174587726265,0.04311639671291754,0.0,0.04311639671291754,0.002214424044240115,0.979215662816796,0.9999999916396936,0.9999336160616458,0.07967562894137181,0.450882567707694,0.0754991778676814
100,50.0,-3.576138543924398,-2.9972537218494404,0.5788848220749573,0.042808853828967305,0.0,0.042808853828967305,0.0021903961536165577,0.9794089479339364,0.9999999950168278,0.9999367516970172,0.07810960134767854,0.45230972202747394,0.07447921097417576
101,50.5,-3.5794415819211802,-2.993103666829176,0.5863379150920045,0.04249095940726785,0.0,0.04249095940726785,0.0021688044637015362,0.9795876123615185,0.9999999972493351,0.9999407408184963,0.07615787223882639,0.4539928656975028,0.07359237715823973
102,51.0,-3.582220843308887,-2.988854972769559,0.5933658705393282,0.04216810362641495,0.0,0.04216810362641495,0.00214994449326366,0.9797514882444212,0.9999999982100022,0.9999438422476783,0.07379556184675246,0.4558450509379068,0.07285996061007696
103,51.5,-3.5843687647677487,-2.984643775237532,0.5997249895302166,0.041847790511143054,0.0,0.041847790511143054,0.0021341405612356522,0.9799011375302695,0.9999999979855619,0.9999454070144246,0.07103523515022664,0.45783052373911626,0.07229715167215761
104,52.0,-3.585855129021413,-2.980685838017161,0.6051692910042523,0.04153868499013997,0.0,0.04153868499013997,0.002121731836367462,0.9800377451878411,0.9999999967322846,0.9999450976037141,0.06790576197280365,0.4599462879412108,0.07191573800596886
105,52.5,-3.5882921176004063,-2.9789048538301874,0.6093872637702186,0.04125185136465594,0.0,0.04125185136465594,0.0021124936433303165,0.9801686107420369,0.9999999950194361,0.9999465095215553,0.06475594260019629,0.46270007929762363,0.07169414385776436
106,53.0,-3.588065671208486,-2.9759470605578535,0.6121186106506324,0.04099976000719138,0.0,0.04099976000719138,0.0021082320571124955,0.9802830768264296,0.9999999909100034,0.9999374489604035,0.06095353826546876,0.4650519700022556,0.07167884854228346
107,53.5,-3.587341196290544,-2.9737696947326624,0.613571501557882,0.04077776012895443,0.0,0.04077776012895443,0.0021079253539618738,0.9803927114734454,0.9999999875497699,0.9999316217672305,0.05696886691792905,0.4676235596813039,0.0718997445109264
108,54.0,-3.5861918745270387,-2.9727907145427293,0.6134011599843091,0.04060022683939616,0.0,0.04060022683939616,0.002111803119245883,0.9805000853462068,0.9999999835934883,0.99992725102291,0.05291715718337339,0.47045619702300623,0.07231668251471554
109,54.5,-3.5840782850895496,-2.9725056398085146,0.6115726452810352,0.04046397341310786,0.0,0.04046397341310786,0.00211925450526232,0.9806064731865333,0.9999999782099971,0.9999211993165859,0.04888539378484504,0.47342363991038855,0.07296425644200617
110,55.0,-3.580227514317352,-2.9727809746663527,0.6074465396509994,0.04038857806714572,0.0,0.04038857806714572,0.002131068244424934,0.9807060638108862,0.9999999717217695,0.9999131618275646,0.04507651454531836,0.4765543385290112,0.0738118063589473
111,55.5,-3.5771245427682214,-2.9754861171264375,0.6016384256417839,0.0403548990266839,0.0,0.0403548990266839,0.0021456751581807525,0.980821530718811,0.9999999648934386,0.9999200463519868,0.042210114104492116,0.4798911657622523,0.07469113949082236
112,56.0,-3.5729476900756305,-2.979073638455256,0.5938740516203745,0.040377271119769374,0.0,0.040377271119769374,0.002162566456865731,0.9809392490208029,0.9999999547051317,0.9999140446816617,0.040452977429815455,0.48325090607776616,0.07571667732276444
113,56.5,-3.5680651951206466,-2.98378183894453,0.5842833561761167,0.040442585005950174,0.0,0.040442585005950174,0.0021806455898133654,0.9810646784622363,0.9999999438589053,0.9999132573331627,0.0402069169070893,0.48647611718798195,0.07681319334230868
114,57.0,-3.5625708389488016,-2.989659120814644,0.5729117181341572,0.04054307039796099,0.0,0.04054307039796099,0.002198849947212833,0.9811996286786758,0.999999932850588,0.9999146139223148,0.04164243837648044,0.4894117194196425,0.07793384804724582
