lag_fs,mode_1_acf_hartree2,mode_1_acf_sem_hartree2,mode_1_normalized_acf,mode_2_acf_hartree2,mode_2_acf_sem_hartree2,mode_2_normalized_acf,mode_3_acf_hartree2,mode_3_acf_sem_hartree2,mode_3_normalized_acf,mode_4_acf_hartree2,mode_4_acf_sem_hartree2,mode_4_normalized_acf,mode_5_acf_hartree2,mode_5_acf_sem_hartree2,mode_5_normalized_acf,mode_6_acf_hartree2,mode_6_acf_sem_hartree2,mode_6_normalized_acf,mode_7_acf_hartree2,mode_7_acf_sem_hartree2,mode_7_normalized_acf,mode_8_acf_hartree2,mode_8_acf_sem_hartree2,mode_8_normalized_acf,mode_9_acf_hartree2,mode_9_acf_sem_hartree2,mode_9_normalized_acf,mode_10_acf_hartree2,mode_10_acf_sem_hartree2,mode_10_normalized_acf,mode_11_acf_hartree2,mode_11_acf_sem_hartree2,mode_11_normalized_acf,mode_12_acf_hartree2,mode_12_acf_sem_hartree2,mode_12_normalized_acf,mode_13_acf_hartree2,mode_13_acf_sem_hartree2,mode_13_normalized_acf,mode_14_acf_hartree2,mode_14_acf_sem_hartree2,mode_14_normalized_acf,mode_15_acf_hartree2,mode_15_acf_sem_hartree2,mode_15_normalized_acf,mode_16_acf_hartree2,mode_16_acf_sem_hartree2,mode_16_normalized_acf,mode_17_acf_hartree2,mode_17_acf_sem_hartree2,mode_17_normalized_acf,mode_18_acf_hartree2,mode_18_acf_sem_hartree2,mode_18_normalized_acf
26.0,8.810447454564073e-07,1.0155918591426163e-06,0.09418233161267525,7.852754708676903e-07,1.0739195893096878e-06,0.09551342019579767,1.7571362150632279e-06,7.858004014585871e-07,0.29601955254346574,8.558093558032679e-07,3.535959588893534e-07,0.16751545420847821,5.796560177616494e-07,5.689232301250613e-07,0.13453525481627762,1.0634161319917881e-06,7.199778895003858e-07,0.259975444625045,5.530372934083612e-07,5.590719583602647e-07,0.1573037643464967,7.588586635378646e-08,3.05420276959249e-07,0.022843627717260638,2.315393700835246e-07,3.601915117607931e-07,0.0803702302160961,4.6616199376345035e-07,1.3470776026917502e-07,0.17630144160726058,2.7682507791084683e-07,2.8800817755407575e-07,0.13021107647045513,4.901474929097496e-07,2.4220454549516065e-07,0.25340459653677117,2.649919962720736e-07,1.6648921241483452e-07,0.17137148296689608,-2.231615879987933e-07,1.463276792427536e-07,-0.16190915508522366,3.445248712669528e-08,5.3246980602985147e-08,0.03164519770986879,8.564048344148725e-08,2.515570100921012e-08,0.21779851491789023,3.629914514182636e-08,4.293376169762772e-08,0.13645673669518452,3.555632908364713e-09,8.748851526119732e-09,0.019244274618726912
26.5,4.772131463355344e-07,8.69893900838636e-07,0.05101335321490233,3.688665432844571e-07,1.0511111899349054e-06,0.044865408957662285,1.3929969130692318e-06,7.157712760689365e-07,0.23467407897363557,6.902034332532421e-07,4.027716964313166e-07,0.1350998804040259,5.192198710829021e-07,6.024850432415614e-07,0.12050832825225026,7.200376234065249e-07,6.20630921951445e-07,0.1760290216222877,4.400844491765036e-07,5.196036735478902e-07,0.12517589918606367,-2.4596629800868652e-08,3.2018006594207843e-07,-0.007404227971132419,1.2040797594155747e-07,3.769186622033496e-07,0.041795124271030944,3.642134141762791e-07,1.1003519969269514e-07,0.13774471284882084,2.2733569811662752e-07,2.7640831995852394e-07,0.10693260233258878,4.671963142308225e-07,2.2605286942111547e-07,0.24153891476280004,2.7425409614856364e-07,1.6840223322842382e-07,0.1773613234660481,-2.5645321806278745e-07,1.4413019276452817e-07,-0.18606304170795315,-7.087772571074174e-09,6.354524041086642e-08,-0.0065102401318491345,7.788933020330434e-08,2.521166012804998e-08,0.19808599583419464,2.8556767998156818e-08,4.071802918916748e-08,0.10735138131668669,2.9576423334486115e-09,8.115104254797154e-09,0.016007749606253535
27.0,4.0437095968536e-08,7.404956670245382e-07,0.004322663521464322,-7.648412082598251e-08,1.0350481876641675e-06,-0.00930279913453336,9.982043744600077e-07,6.442289683724557e-07,0.1681645450941599,5.104828884935915e-07,4.702395130020754e-07,0.09992152148348059,4.440742950646858e-07,6.339836110901103e-07,0.10306741690457623,3.587789340594667e-07,5.171967929411519e-07,0.08771139547178679,3.1497884828716723e-07,4.758112631333194e-07,0.08959135146155481,-1.289323835914067e-07,3.4103925154207025e-07,-0.038812014845161995,8.335936702604733e-10,3.939027733462494e-07,0.0002893508570976367,2.5202423108957823e-07,9.613958140215743e-08,0.0953150103515319,1.7133072283897937e-07,2.641167610078841e-07,0.08058936719782842,4.3514550014349973e-07,2.0816593450533531e-07,0.22496875225057733,2.798324580652815e-07,1.7051727988106567e-07,0.18096887451529745,-2.8953933698361194e-07,1.416743994244535e-07,-0.21006782500223983,-5.126211308713621e-08,7.850671783416188e-08,-0.047085126182693705,6.992166520702999e-08,2.5237876380351272e-08,0.17782285002024717,2.0117423623580484e-08,3.8240855332229385e-08,0.0756259677097808,2.2406199134721434e-09,7.76166464056825e-09,0.012126984433518801
27.5,-4.187321951718584e-07,6.478559470113413e-07,-0.044761829255504836,-5.416467186151823e-07,1.0277412816098367e-06,-0.06588074192054263,5.810468537389759e-07,5.766617276586298e-07,0.09788724868117925,3.2168829501183826e-07,5.47686657821852e-07,0.0629670153604241,3.562308772712871e-07,6.62807996218916e-07,0.08267940015905333,-1.2927196052382837e-08,4.155112166689367e-07,-0.0031603371816248758,1.8088578645718668e-07,4.292840077133264e-07,0.051450445504552356,-2.3442192391718257e-07,3.6506420684544706e-07,-0.07056712160025194,-1.2460296952377295e-07,4.1046938391930654e-07,-0.043251259354390975,1.3231078648761325e-07,1.0060875090205439e-07,0.05003964868443035,1.1002625731685462e-07,2.515472139593737e-07,0.051753394285531135,3.9464666351378697e-07,1.8925349780473205e-07,0.20403099064858007,2.8196155870479807e-07,1.727599136389375e-07,0.18234577321077766,-3.2166267575874617e-07,1.391808952916846e-07,-0.23337408790455666,-9.719254652133575e-08,9.634423736241725e-08,-0.08927301356453078,6.180624365378444e-08,2.5209933077398136e-08,0.15718393380678186,1.1114623467926922e-08,3.559313423766565e-08,0.04178239575899591,1.4143734352845589e-09,7.724883626555074e-09,0.007655062123543695
28.0,-8.891051133622536e-07,6.151894038838133e-07,-0.09504397257579718,-1.0172157241932352e-06,1.0300529979360048e-06,-0.12372442091854292,1.5020226465494098e-07,5.200608250650586e-07,0.0253041322539533,1.288969366034688e-07,6.290331873437252e-07,0.02523018559541792,2.5787275845312617e-07,6.883513870392641e-07,0.05985097403566205,-3.874182532207561e-07,3.2577476754379094e-07,-0.09471290645955906,4.109010539921034e-08,3.8186516286307325e-07,0.011687508842043623,-3.38379727456869e-07,3.894856841715732e-07,-0.10186113557768113,-2.532115292159704e-07,4.25939194392415e-07,-0.08789290948280659,7.909644946346834e-09,1.227280694736661e-07,0.002991410336532384,4.472913080591504e-08,2.3912235851202063e-07,0.021039380954140728,3.465039989054333e-07,1.7032022654445828e-07,0.17914139582710611,2.809207301303859e-07,1.7504222596239813e-07,0.1816726648195031,-3.5209922150562845e-07,1.368586977267201e-07,-0.2554565414745551,-1.4398057784842896e-07,1.1569153464423779e-07,-0.13224861925466844,5.361611117440864e-08,2.5104593404587138e-08,0.13635501482703805,1.696718345134826e-09,3.288419332751693e-08,0.006378349891253196,4.90570791201e-10,8.000594902910074e-09,0.002655133212314678
28.5,-1.3592255941208364e-06,6.525262676246746e-07,-0.14529913072191192,-1.4935766730523769e-06,1.041558718154403e-06,-0.18166442434559268,-2.855127369433224e-07,4.823577358642538e-07,-0.04809948819612787,-6.279124201808769e-08,7.100023665783158e-07,-0.012290708620615287,1.5133025436751165e-07,7.100138433027449e-07,0.03512299313541652,-7.570235002244188e-07,2.6679348942512443e-07,-0.18507103206515105,-1.0106204791123887e-07,3.357313633700719e-07,-0.02874569356982813,-4.3816682077639105e-07,4.119820260532284e-07,-0.1318996568505554,-3.8231326033020897e-07,4.3966842388449855e-07,-0.13270574562037107,-1.1827979667949559e-07,1.5520625857725285e-07,-0.04473315917339747,-2.3197332351793478e-08,2.272684940092642e-07,-0.010911401667672354,2.9164461063695065e-07,1.5276112120051153e-07,0.15077927758408038,2.77000439562932e-07,1.7726977679686573e-07,0.17913739576361837,-3.801744229950253e-07,1.3489517569625874e-07,-0.27582578240333105,-1.907164971984661e-07,1.3554833112688562e-07,-0.17517635920405628,4.5426344215629326e-08,2.4901727468879164e-08,0.1155270254291916,-7.97986720761262e-09,3.024230430530857e-08,-0.029998134505845972,-5.136106615797916e-10,8.543813842751737e-09,-0.0027798326973785784
29.0,-1.8176847490754522e-06,7.460102932268959e-07,-0.19430771103009437,-1.961246869806645e-06,1.0606266050879634e-06,-0.2385473675582274,-7.172857779087749e-07,4.7013535323321e-07,-0.12083901817179661,-2.4841501060763894e-07,7.874778945580679e-07,-0.04862455995831457,3.901086277497469e-08,7.272199931485779e-07,0.009054225615220197,-1.1142250067185407e-06,2.619844211826625e-07,-0.27239679070077644,-2.422593817788753e-07,2.9349967067871765e-07,-0.06890731087448222,-5.313301185889203e-07,4.307286256173652e-07,-0.1599442426792248,-5.092422195631871e-07,4.510902912338822e-07,-0.17676438528482188,-2.4335865310538055e-07,1.9214184894926496e-07,-0.09203770780131706,-9.233103765461905e-08,2.1636631946524895e-07,-0.04343003854771423,2.3110109722179082e-07,1.3844855099401305e-07,0.11947848585951254,2.704991055230133e-07,1.79346338383491e-07,0.17493295460555366,-4.0528064592288204e-07,1.3343505882271567e-07,-0.2940409572373286,-2.3650010561592627e-07,1.5514362405230258e-07,-0.21722938530094793,3.731372639284788e-08,2.4583366625191663e-08,0.09489523958569587,-1.7753787472912672e-08,2.7814475990223684e-08,-0.06674052220976402,-1.5816458355657632e-09,9.286865213413126e-09,-0.008560396304575783
29.5,-2.253151780569058e-06,8.715557090388292e-07,-0.24085846861423044,-2.4107832975463038e-06,1.0846560697060868e-06,-0.29322469202447216,-1.136478900980927e-06,4.851123207434908e-07,-0.19145924650546126,-4.23161959053841e-07,8.590505758843754e-07,-0.08282939102496659,-7.667370787810324e-08,7.394436427346774e-07,-0.0177955830889537,-1.4517879637401131e-06,3.113203112110086e-07,-0.354921474312879,-3.7926331711291943e-07,2.5822893136662137e-07,-0.10787617430412398,-6.156518490467165e-07,4.4435798539475784e-07,-0.18532728581499028,-6.31420540409884e-07,4.5972761256205895e-07,-0.21917401855938262,-3.644914783564867e-07,2.301363175745485e-07,-0.1378498761107036,-1.6126412829907274e-07,2.0674152321362785e-07,-0.07585431168434278,1.6597068113089547e-07,1.295752902439664e-07,0.08580628096092643,2.6173094820745086e-07,1.8117757747208324e-07,0.16926254892087705,-4.268937205811447e-07,1.3257247567883643e-07,-0.30972176811564195,-2.8045942558870155e-07,1.7384435706360469e-07,-0.25760677131125925,2.9356492563492526e-08,2.4134667432683356e-08,0.0746586220276914,-2.7464961844189357e-08,2.5757886497032394e-08,-0.10324703383709687,-2.6978396620553573e-09,1.0160438283037883e-08,-0.014601610647642623
30.0,-2.654854739707434e-06,1.0094333525899615e-06,-0.2837998986635802,-2.833184564000305e-06,1.1105270308178262e-06,-0.344601554222242,-1.5349000089421494e-06,5.228707098053688e-07,-0.25858007475514194,-5.824796190843063e-07,9.2279314047245e-07,-0.11401410524018525,-1.9331919527935944e-07,7.461952626259933e-07,-0.04486841575149621,-1.7629476030061114e-06,3.901324803674259e-07,-0.43099128662241354,-5.090035731638406e-07,2.3309943712743075e-07,-0.14477898521278829,-6.891001131523382e-07,4.5192793804944135e-07,-0.20743713159161611,-7.46470813446754e-07,4.6522291787475747e-07,-0.25910941670382076,-4.789699928007395e-07,2.671444341328269e-07,-0.1811453986964014,-2.2860868665309004e-07,1.9863499168451213e-07,-0.10753138192625232,9.741592349501438e-08,1.2798897938591377e-07,0.05036370306204225,2.5098209818263637e-07,1.8267351878506607e-07,0.16231122059830408,-4.4460092317687124e-07,1.32340275361167e-07,-0.32256877389699745,-3.217640938539957e-07,1.911106907796993e-07,-0.2955458143994717,2.162700194274748e-08,2.3546417984142582e-08,0.05500119471505552,-3.6959891039536814e-08,2.4223871608455924e-08,-0.13894063069968565,-3.842863725864984e-09,1.1105014096334634e-08,-0.02079886387847106
30.5,-3.0127008207907857e-06,1.1466165541506222e-06,-0.32205309573296337,-3.220385631589965e-06,1.1350495333826382e-06,-0.39169699988551776,-1.9048070826253924e-06,5.755508338405359e-07,-0.32089722779978297,-7.222708706828184e-07,9.77163603886144e-07,-0.14137673553524308,-3.086088087925691e-07,7.47057120985762e-07,-0.07162655688416991,-2.041476879118806e-06,4.782822399061259e-07,-0.4990838895274153,-6.286511893680855e-07,2.2041262203763278e-07,-0.1788110851242046,-7.499729564528783e-07,4.528451420871023e-07,-0.22576144726807934,-8.52181048170013e-07,4.673552609531025e-07,-0.29580276996741944,-5.842653198700582e-07,3.017456394995188e-07,-0.2209678599978023,-2.9304873032392726e-07,1.9215599042762112e-07,-0.13784224652532293,2.6646366279894176e-08,1.341864674951564e-07,0.013776081269420887,2.3851528299947874e-07,1.8375233294549238e-07,0.15424887669408144,-4.58076496456966e-07,1.3269971256980894e-07,-0.33234562977813126,-3.596512656470538e-07,2.0648747649424663e-07,-0.3303458286234112,1.4191271128453951e-08,2.2813953175922923e-08,0.03609084923821311,-4.609102204485937e-08,2.3324563415675495e-08,-0.17326662748154384,-5.0007705910008375e-09,1.2073245326451953e-08,-0.02706584313922716
31.0,-3.317447222827616e-06,1.274796300937766e-06,-0.35463001857646104,-3.564557028390374e-06,1.155117528625165e-06,-0.43355872670814355,-2.2391901439358135e-06,6.352823208152706e-07,-0.3772297553173854,-8.389180322972062e-07,1.0209261830159721e-06,-0.1642091597515259,-4.203695055782665e-07,7.417131407978617e-07,-0.09756565414148698,-2.281827594732876e-06,5.651581850386581e-07,-0.55784290425167,-7.355797282863968e-07,2.2018434485291433e-07,-0.20922542044734024,-7.969695232455315e-07,4.4688166133986634e-07,-0.23990864130281114,-9.466063411183696e-07,4.6603831736459474e-07,-0.3285789778742826,-6.780724675363283e-07,3.3285451524115487e-07,-0.2564455170953065,-3.5335712322787026e-07,1.8730971325571207e-07,-0.16620969364929566,-4.5125173995317884e-08,1.4699450786720965e-07,-0.023329562377340633,2.2456438017661354e-07,1.8435042740078327e-07,0.1452267668224052,-4.67109371620598e-07,1.3356618489803621e-07,-0.3388992002149121,-3.934377180669519e-07,2.1959282768504119e-07,-0.36137926208239374,7.110133399023543e-09,2.1938916274666317e-08,0.01808229511260832,-5.4718116593659966e-08,2.3093352357841288e-08,-0.20569783666541153,-6.15183979120101e-09,1.3028473767917317e-08,-0.03329581467023041
31.5,-3.5609722028478173e-06,1.3884665818254958e-06,-0.3806624653307417,-3.858989097103257e-06,1.1680160613848676e-06,-0.46937063595703166,-2.531778618990147e-06,6.957620546702154e-07,-0.42652127223136704,-9.294472644474402e-07,1.0531288005939226e-06,-0.18192928087424629,-5.26603074085076e-07,7.299574622117325e-07,-0.12222193264316716,-2.4792528128826232e-06,6.45097409289945e-07,-0.6061078377284113,-8.275148652476523e-07,2.2976425745107395e-07,-0.23537509116952374,-8.291359404402563e-07,4.3415266005433125e-07,-0.24959157298298326,-1.028081079174768e-06,4.61351127153166e-07,-0.35685988514299766,-7.583774023454064e-07,3.5960088245704854e-07,-0.2868166669625817,-4.0840849449199457e-07,1.8398763700884805e-07,-0.19210437908594133,-1.1670299150182572e-07,1.6435942822398287e-07,-0.060335052007701784,2.0934193311507e-07,1.8441398908141552e-07,0.13538234373030783,-4.716027171446806e-07,1.3481330388164604e-07,-0.3421592315842628,-4.225307059745623e-07,2.3011467941247084e-07,-0.3881016682448734,4.352168890572676e-10,2.093153952622559e-08,0.0011068315858891763,-6.271261933150554e-08,2.3467004174931685e-08,-0.23575098945578155,-7.28174744163756e-09,1.3941214526213907e-08,-0.03941125281561589
32.0,-3.7364388535415142e-06,1.483910891745771e-06,-0.39941958109339043,-4.098141605748838e-06,1.1714995133432126e-06,-0.4984588666436529,-2.7771741242055647e-06,7.523602573030703e-07,-0.4678623287910782,-9.915775140267566e-07,1.0730957652013973e-06,-0.19409060735167946,-6.255320163733481e-07,7.117164630695237e-07,-0.14518284403135923,-2.6298845819125775e-06,7.147169909872731e-07,-0.6429330841678003,-9.025291251611917e-07,2.4517656057052597e-07,-0.25671185381593203,-8.459166906641919e-07,4.1512103340093157e-07,-0.25464301707067133,-1.0952323514770524e-06,4.5353739420847926e-07,-0.38016893712967054,-8.234701631056322e-07,3.812708094560112e-07,-0.3114346060347397,-4.5720088174247256e-07,1.8199689609545763e-07,-0.21505500666417746,-1.8692185284194927e-07,1.8427104214561e-07,-0.09663796589497498,1.9304219115043942e-07,1.838997553183776e-07,0.1248412293126915,-4.715624390166501e-07,1.362914733102101e-07,-0.3421300088235883,-4.464461312389087e-07,2.3781545000984687e-07,-0.4100683947114635,-5.792344830012147e-09,1.981217299699296e-08,-0.014730931577831556,-6.99599392952614e-08,2.4303975111169794e-08,-0.2629953123778786,-8.382875067323058e-09,1.4787531355832103e-08,-0.04537092384045862
32.5,-3.838529737187918e-06,1.5587093758617286e-06,-0.41033293992993364,-4.277448972917217e-06,1.163824300800486e-06,-0.5202681049809105,-2.9710642052030942e-06,8.018081703049459e-07,-0.5005264185340808,-1.023787504376714e-06,1.080436100918164e-06,-0.20039536568008004,-7.156120201828369e-07,6.870740771188762e-07,-0.16608996117500294,-2.7308521298019194e-06,7.718037395754557e-07,-0.6676168202571404,-9.590676032126594e-07,2.626950717519606e-07,-0.2727934373437007,-8.471590881010705e-07,3.906453195903534e-07,-0.2550170111474157,-1.1470487967556707e-06,4.4301052501883134e-07,-0.39815507760556457,-8.719719073632726e-07,3.973013119039858e-07,-0.32977785912591245,-4.988690057725793e-07,1.8110270705107177e-07,-0.23465457230111733,-2.5468349512940014e-07,2.0513788404659028e-07,-0.13167050584041995,1.7581913183806334e-07,1.8278594009120478e-07,0.11370300152803689,-4.6710053078636237e-07,1.3785654103266314e-07,-0.3388927859748353,-4.648154771529423e-07,2.425300669777823e-07,-0.42694095259423376,-1.1544631889876881e-08,1.8613560669760792e-08,-0.029359989339700947,-7.636052149378711e-08,2.5427067963489206e-08,-0.28705655559304494,-9.445867751182404e-09,1.5548697396157387e-08,-0.051124195804435085
33.0,-3.863356332187563e-06,1.6115104492398063e-06,-0.4129868648470602,-4.393483391041804e-06,1.1438102151189423e-06,-0.5343814251426399,-3.1101755824067038e-06,8.418392254705733e-07,-0.523962101710206,-1.0251921999615632e-06,1.0750000490987947e-06,-0.2006703196956269,-7.955354950380311e-07,6.563094236785949e-07,-0.18463979888214338,-2.7802735292980136e-06,8.148813369109851e-07,-0.6796989675195897,-9.96035033847272e-07,2.795878346879771e-07,-0.28330830870292506,-8.331294570672383e-07,3.6200724521443376e-07,-0.25079372578814674,-1.1828643791731812e-06,4.303551487604293e-07,-0.41058711714674717,-9.029275967403449e-07,4.0727909045003105e-07,-0.3414852328203321,-5.327143401319897e-07,1.810807911684046e-07,-0.25057450792870023,-3.1897162010366604e-07,2.2579117592252395e-07,-0.16490724907968202,1.5778161004954557e-07,1.8107880524046104e-07,0.10203805729790147,-4.5842348620021095e-07,1.393784509740937e-07,-0.33259737926896354,-4.773962501762815e-07,2.4416375680607467e-07,-0.43849660743571167,-1.6809455674445075e-08,1.7384211308999406e-08,-0.04274934394752246,-8.183703223284558e-08,2.666245243095187e-08,-0.30764400416816173,-1.0464881042858353e-08,1.6210134480382137e-08,-0.05663943658730989
33.5,-3.8088109521648625e-06,1.6418360529543478e-06,-0.407156047404779,-4.444089994826391e-06,1.1107889968382159e-06,-0.5405367298621654,-3.192348696886829e-06,8.709574077896526e-07,-0.5378055637998166,-9.956982967374961e-07,1.0568954961366651e-06,-0.19489720613773276,-8.642644059265246e-07,6.199388580814377e-07,-0.2005914344320236,-2.777312703303477e-06,8.430201329557713e-07,-0.6789751285338624,-1.0127512202107949e-06,2.941182062436523e-07,-0.28806299536120455,-8.044990155641658e-07,3.3101083218566025e-07,-0.2421752151418047,-1.2023623534728647e-06,4.163234306720255e-07,-0.4173551094870899,-9.15738573335144e-07,4.109524003692629e-07,-0.34633031601517966,-5.582008611808902e-07,1.8173600629221062e-07,-0.2625626824333708,-3.788747541767782e-07,2.4540084038118726e-07,-0.19587696684967604,1.3900252901667446e-07,1.7880479153552914e-07,0.08989354346113475,-4.458214384704224e-07,1.4074141653644458e-07,-0.32345428740189563,-4.84058767903902e-07,2.42691884973646e-07,-0.4446162437325261,-2.158897818796669e-08,1.6192746747768706e-08,-0.05490449375086122,-8.632974443753793e-08,2.7862227167977944e-08,-0.3245331304538531,-1.1436741819106122e-08,1.676106476473997e-08,-0.06189947218470874
34.0,-3.6745420993907927e-06,1.6500442384214714e-06,-0.3928029130351165,-4.4287330741901275e-06,1.064717215242878e-06,-0.5386688604735745,-3.2164989690543643e-06,8.882464025869896e-07,-0.541874088880315,-9.360657329933001e-07,1.026527909925019e-06,-0.1832247747329032,-9.210499223328439e-07,5.787789294384526e-07,-0.2137710680172984,-2.722262529422107e-06,8.557650264162205e-07,-0.6655169036669053,-1.0091443395303807e-06,3.053564279098413e-07,-0.2870370683299892,-7.622331433487336e-07,3.0006922985740007e-07,-0.22945208372846126,-1.2055348377579164e-06,4.018185575086758e-07,-0.41845631872098643,-9.101848279646048e-07,4.082315763399787e-07,-0.34422990172091067,-5.749493524137016e-07,1.8290873032455612e-07,-0.27044072256303964,-4.335763279812994e-07,2.6336499338669336e-07,-0.22415749554843944,1.195704237828314e-07,1.7601191032210981e-07,0.07732671601751126,-4.2965681088043635e-07,1.418600551230432e-07,-0.31172645727292164,-4.847861075038046e-07,2.3815897872639315e-07,-0.44528431757452464,-2.5897789707715427e-08,1.513100328300791e-08,-0.06586254434037661,-8.979255279231779e-08,2.891077991640616e-08,-0.3375506140901167,-1.2364819128786134e-08,1.719427130279071e-08,-0.06692253701597264
34.5,-3.461838744602659e-06,1.637358406680229e-06,-0.3700652507323842,-4.347956385213596e-06,1.0061205099368383e-06,-0.5288439542814637,-3.182758003150461e-06,8.933749278786729e-07,-0.5361898479298214,-8.476660588364132e-07,9.84545642541192e-07,-0.16592149162685066,-9.653913635533768e-07,5.340525585336054e-07,-0.22406249415751375,-2.616456097941012e-06,8.531155813431036e-07,-0.6396501961373081,-9.854521881332045e-07,3.1295508294922675e-07,-0.28029816546636077,-7.076735467898121e-07,2.7232419593715277e-07,-0.2130282202070857,-1.1927353845478938e-06,3.8783978430313575e-07,-0.41401346737886446,-8.865310806790407e-07,3.9920310355375923e-07,-0.3352841064788067,-5.827319147274327e-07,1.8451006367953207e-07,-0.2741014307048637,-4.823857233674719e-07,2.792535137160973e-07,-0.24939178792768088,9.953531781530449e-08,1.72792764138876e-07,0.0643699253621105,-4.1034454697147424e-07,1.426847606601438e-07,-0.29771494050463343,-4.796925819704156e-07,2.3066939516133332e-07,-0.44060582739900794,-2.9764800547162106e-08,1.4311800073889376e-08,-0.07569701962773662,-9.220184616569279e-08,2.9725367346682496e-08,-0.34660769546731035,-1.3252833990463438e-08,1.7507406608733756e-08,-0.07172877047821394
35.0,-3.17374427405942e-06,1.6058581427715699e-06,-0.33926839381857843,-4.203582894397779e-06,9.361895694216066e-07,-0.5112837395479151,-3.0924156295371376e-06,8.865263055060576e-07,-0.5209701348629159,-7.327329607846225e-07,9.318801292238014e-07,-0.14342457687220625,-9.971043621472093e-07,4.875206430533645e-07,-0.23142292209421444,-2.4622573440002134e-06,8.35496293793089e-07,-0.6019529218432818,-9.423170926707014e-07,3.1703141151296623e-07,-0.26802898765037764,-6.42451374272429e-07,2.5154329009339963e-07,-0.19339464284299585,-1.1646631563436296e-06,3.754104765992354e-07,-0.4042692435665529,-8.453801267997642e-07,3.841543813399047e-07,-0.3197209061546897,-5.815091840721664e-07,1.865184741906876e-07,-0.2735262910677427,-5.247478920152931e-07,2.9277566538796185e-07,-0.2712928858827007,7.891619305379141e-08,1.6926209683745663e-07,0.051035447198355004,-3.883363924175427e-07,1.4319479867789626e-07,-0.2817474895612778,-4.6898902940417177e-07,2.203832023702561e-07,-0.4307744316013354,-3.322875830173645e-08,1.385568818097805e-08,-0.08450646142870527,-9.355213371975902e-08,3.025121076664459e-08,-0.35168373327779,-1.410991905004235e-08,1.77008714788151e-08,-0.07636760150583269
35.5,-2.814895481915181e-06,1.5584976214267548e-06,-0.30090800847512034,-3.9987649765281875e-06,8.569409759282528e-07,-0.48637164108202163,-2.94785022860658e-06,8.68357586786071e-07,-0.4966156284052645,-5.941714354734387e-07,8.697449968484951e-07,-0.11630265223919456,-1.0163021111469916e-06,4.4168623260973997e-07,-0.23587862336262888,-2.2630605252388216e-06,8.037611037047674e-07,-0.5532548816617856,-8.809521642863527e-07,3.181218570137601e-07,-0.2505745874702011,-5.683733851175712e-07,2.4136441495625044e-07,-0.171095233379742,-1.12227969450738e-06,3.654764019071964e-07,-0.3895574103957807,-7.877200279748517e-07,3.6360740723292705e-07,-0.2979139834925055,-5.714309712607296e-07,1.889531093314358e-07,-0.2687857706315915,-5.602413531111736e-07,3.0374929091727625e-07,-0.28964288525799337,5.7741522586017086e-08,1.6554715144955221e-07,0.03734169519660731,-3.6412834709574226e-07,1.4338990268220802e-07,-0.26418396440685604,-4.5298188159542e-07,2.0751465153573573e-07,-0.41607159301333263,-3.633927381560444e-08,1.3860519800703148e-08,-0.09241703867354739,-9.385537486100148e-08,3.045941715375141e-08,-0.35282368564867905,-1.4950836100622862e-08,1.7778841504072082e-08,-0.08091892586073747
36.0,-2.391464387450439e-06,1.499126715253492e-06,-0.25564387409413897,-3.7376027878687624e-06,7.714088320322537e-07,-0.4546063627942388,-2.7525611797732496e-06,8.400790856678229e-07,-0.46371585867955706,-4.3538368679000534e-07,7.99628714694719e-07,-0.08522166245674392,-1.0233074661480008e-06,4.0006955014997975e-07,-0.2375045311273384,-2.023104594260884e-06,7.59219667799212e-07,-0.49459238071818734,-8.02790425345409e-07,3.170029920537738e-07,-0.22834256820165622,-4.875105485255995e-07,2.4379794709668634e-07,-0.1467534076350523,-1.0668434550607798e-06,3.5874999740786817e-07,-0.3703147937944197,-7.149345069216602e-07,3.38364052419436e-07,-0.2703866593830997,-5.527855013278064e-07,1.9185558907017206e-07,-0.26001544270615207,-5.886159457083814e-07,3.120891041061672e-07,-0.30431245368994825,3.6005604739806694e-08,1.6180049731764634e-07,0.02328498206053494,-3.3824129212072667e-07,1.432947288910596e-07,-0.24540227694784686,-4.32079681140415e-07,1.923291665850674e-07,-0.3968725649856168,-3.915477801645213e-08,1.4366135492726104e-08,-0.09957735128561569,-9.314878991862662e-08,3.034393336692192e-08,-0.35016747225693917,-1.5786465393308098e-08,1.7750663010433675e-08,-0.0854416311012183
