# vmf_atol: 1e-09 | ps2_atol: 1e-09 | ps2_ratio: 2.0 | ode_method: dopri5 | ode_atol: 1e-09 | ode_rtol: 1e-07 | vmf_reg_method: extend | vmf_reg_type: ip | cache_svd_info: True
# frame = {Node('[H]0'): [End('[H]i'), End('[H]j'), Node('[H]19')], Node('[H]19'): [Node('[H]0'), Node('[H]16'), Node('[H]18')], Node('[H]16'): [Node('[H]19'), Node('[H]15'), Node('[H]14')], Node('[H]18'): [Node('[H]19'), Node('[H]11'), Node('[H]17')], Node('[H]11'): [Node('[H]18'), Node('[H]10'), Node('[H]9')], Node('[H]17'): [Node('[H]18'), Node('[H]13'), Node('[H]12')], Node('[H]13'): [Node('[H]17'), Node('[H]6'), Node('[H]5')], Node('[H]12'): [Node('[H]17'), Node('[H]8'), Node('[H]7')], Node('[H]15'): [Node('[H]16'), Node('[H]2'), Node('[H]1')], Node('[H]14'): [Node('[H]16'), Node('[H]4'), Node('[H]3')], Node('[H]2'): [Node('[H]15'), End('[H]0-2'), End('[H]0-3')], Node('[H]1'): [Node('[H]15'), End('[H]0-0'), End('[H]0-1')], Node('[H]4'): [Node('[H]14'), End('[H]1-1'), End('[H]1-2')], Node('[H]3'): [Node('[H]14'), End('[H]0-4'), End('[H]1-0')], Node('[H]6'): [Node('[H]13'), End('[H]2-0'), End('[H]2-1')], Node('[H]5'): [Node('[H]13'), End('[H]1-3'), End('[H]1-4')], Node('[H]8'): [Node('[H]12'), End('[H]2-4'), End('[H]3-0')], Node('[H]7'): [Node('[H]12'), End('[H]2-2'), End('[H]2-3')], Node('[H]10'): [Node('[H]11'), End('[H]3-3'), End('[H]3-4')], Node('[H]9'): [Node('[H]11'), End('[H]3-1'), End('[H]3-2')]}
# time ode_steps max_rank tr norm
# # ([H]0)-([H]19) ([H]19)-([H]18) ([H]18)-([H]17) ([H]17)-([H]12) ([H]12)-([H]7) ([H]12)-([H]8) ([H]17)-([H]13) ([H]13)-([H]5) ([H]13)-([H]6) ([H]18)-([H]11) ([H]11)-([H]9) ([H]11)-([H]10) ([H]19)-([H]16) ([H]16)-([H]14) ([H]14)-([H]3) ([H]14)-([H]4) ([H]16)-([H]15) ([H]15)-([H]1) ([H]15)-([H]2)
0.0 0 8 1.0 0.9964404361501844
# 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
0.05000000000000001 592 58 0.9999999151726067 1.0000518292122242
# 49 9 9 9 12 12 9 6 14 9 16 6 58 32 12 16 26 16 14
0.10000000000000002 592 102 0.9999999151718376 1.0001557160996677
# 49 102 60 28 14 12 28 8 16 32 16 8 72 36 14 16 28 16 16
0.15000000000000005 116 102 0.9999999151718449 1.0002593877502135
# 49 102 60 28 14 12 28 8 16 32 16 8 72 36 14 16 28 16 16
0.20000000000000004 116 102 0.9999999151718469 1.00036268658152
# 49 102 60 28 14 12 28 8 16 32 16 8 72 36 14 16 28 16 16
0.25000000000000006 86 102 0.9999999151718468 1.0004655876527593
# 49 102 60 28 14 12 28 8 16 32 16 8 72 36 14 16 28 16 16
0.3000000000000001 80 102 0.9999999151718456 1.000568066191296
# 49 102 60 28 14 12 28 8 16 32 16 8 72 36 14 16 28 16 16
0.3500000000000001 74 102 0.9999999151718444 1.000670097617356
# 49 102 60 28 14 12 28 8 16 32 16 8 72 36 14 16 28 16 16
0.4000000000000001 62 102 0.9999999151718436 1.0007716575704928
# 49 102 60 28 14 12 28 8 16 32 16 8 72 36 14 16 28 16 16
0.45000000000000007 56 102 0.9999999151718421 1.0008727219352034
# 49 102 60 28 14 12 28 8 16 32 16 8 72 36 14 16 28 16 16
0.5000000000000001 50 102 0.9999999151718414 1.0009732668657279
# 49 102 60 28 14 12 28 8 16 32 16 8 72 36 14 16 28 16 16
0.5500000000000002 44 102 0.9999999151718393 1.001073268809914
# 49 102 60 28 14 12 28 8 16 32 16 8 72 36 14 16 28 16 16
0.6000000000000002 44 102 0.9999999151718356 1.001172704532061
# 49 102 60 28 14 12 28 8 16 32 16 8 72 36 14 16 28 16 16
0.6500000000000001 38 102 0.9999999151718295 1.0012715511348294
# 49 102 60 28 14 12 28 8 16 32 16 8 72 36 14 16 28 16 16
0.7000000000000002 32 102 0.9999999151718225 1.001369786080059
# 49 102 60 28 14 12 28 8 16 32 16 8 72 36 14 16 28 16 16
0.7500000000000002 32 102 0.9999999151718012 1.0014673872085005
# 49 102 60 28 14 12 28 8 16 32 16 8 72 36 14 16 28 16 16
