frame,time_fs,epsilon_d_eV,epsilon_a_eV,gap_eV,coupling_real_eV,coupling_imag_eV,coupling_abs_eV,donor_c60_population,acceptor_c60_population,donor_transport_overlap,acceptor_transport_overlap,donor_residual_eV,acceptor_residual_eV,donor_back_residual_eV
0,0.0,-3.590519295907426,-3.0900607101067936,0.5004585858006324,0.02856582472503151,0.0,0.02856582472503151,0.0009642957914690185,0.9831793574002973,1.0,1.0,0.015335934456968976,0.4782065468255727,0.08621084877178381
1,0.5,-3.588472030106297,-3.0890279093080135,0.4994441207982831,0.028576617580181495,0.0,0.028576617580181495,0.0009667756130731228,0.9829957003781242,0.9999999786848008,0.9999601776870876,0.015817209647022084,0.4807590170161737,0.08680621730721334
2,1.0,-3.5866782147367693,-3.090007373344029,0.49667084139274026,0.02854882781133668,0.0,0.02854882781133668,0.0009696806676374082,0.9828272120752342,0.9999999780935819,0.9999544295281947,0.018430286821386636,0.4833215599016577,0.08740812314357274
3,1.5,-3.5825851115414844,-3.09002511476208,0.4925599967794044,0.028551087669894008,0.0,0.028551087669894008,0.000973700886721503,0.9826447680867698,0.9999999792556792,0.9999505090064675,0.02212747700366028,0.4856975276629512,0.08824996017232804
4,2.0,-3.5767743712509916,-3.089490425324003,0.48728394592698865,0.02857782057765859,0.0,0.02857782057765859,0.0009788569648051598,0.9824549079447683,0.9999999806309413,0.9999433716398262,0.02665289737495305,0.487821026247916,0.08931679867157834
5,2.5,-3.569455009957513,-3.088414695893261,0.48104031406425213,0.028633696027343305,0.0,0.028633696027343305,0.0009852579834513239,0.9822594877036612,0.9999999823521829,0.9999346640614506,0.03176496063766251,0.4896280013300159,0.09061545549059774
6,3.0,-3.560183613046984,-3.0866261568234106,0.47355745622357337,0.028755524231725203,0.0,0.028755524231725203,0.0009935985947054616,0.9820475251103301,0.9999999843372056,0.999929907709785,0.03727903739698323,0.491088383082128,0.09214731920771212
7,3.5,-3.550780872890987,-3.0842994346197594,0.46648143827122773,0.028856361108009432,0.0,0.028856361108009432,0.0010023936577471958,0.9818568120078721,0.9999999862794179,0.9999060890812862,0.04318598445171579,0.4920436061238121,0.09392720136088903
8,4.0,-3.5394827243064513,-3.081067024159434,0.45841570014701744,0.02903613146289697,0.0,0.02903613146289697,0.00101364440626776,0.9816459597485048,0.999999988309236,0.9998991053108778,0.04924751593104676,0.49253665558121473,0.09595653235267972
9,4.5,-3.5279399745096636,-3.0773493476753675,0.4505906268342962,0.029233314541796215,0.0,0.029233314541796215,0.0010261589944396735,0.9814474063305417,0.9999999900110829,0.9998813948052543,0.05553723087579264,0.4925004727649468,0.09818565122156862
10,5.0,-3.5159400856817835,-3.0731096886716838,0.4428303970100999,0.029463176429669172,0.0,0.029463176429669172,0.001040315128673874,0.9812575488955795,0.9999999918474922,0.9998673911235098,0.06193119027715957,0.4919304060947946,0.10060103120475004
11,5.5,-3.503595447184957,-3.068435334030393,0.4351601131545634,0.029722357779802224,0.0,0.029722357779802224,0.0010561988968303005,0.981078629246189,0.9999999931429033,0.9998527216168118,0.0683558539647436,0.49082243464605474,0.10318873443308878
12,6.0,-3.4910474217799115,-3.0635121873593523,0.4275352344205593,0.03000148586488437,0.0,0.03000148586488437,0.001073682532228703,0.9809154491587866,0.999999994016244,0.9998402432590076,0.07475134834505172,0.48919300227791807,0.10591604255286723
13,6.5,-3.4784225264348345,-3.0586077620774494,0.4198147643573851,0.030292213580127656,0.0,0.030292213580127656,0.0010925927971214833,0.9807731588297849,0.9999999944990212,0.9998323727558744,0.08107803986969468,0.48707704985049666,0.10873844270573678
14,7.0,-3.4657752778962094,-3.053980766557028,0.41179451133918116,0.030586668060848744,0.0,0.030586668060848744,0.0011127012067888734,0.980656324476334,0.9999999945534421,0.9998298067594265,0.08730331365096768,0.4845246605248309,0.1116094072694387
15,7.5,-3.4531065950096496,-3.049850910619628,0.40325568439002163,0.03087633670418533,0.0,0.03087633670418533,0.0011336947203889924,0.9805687450249453,0.9999999941510879,0.9998320107648049,0.0933968792613283,0.48160317561786464,0.11448473433547968
16,8.0,-3.440417138155857,-3.0463608284562222,0.3940563096996346,0.03114948250518546,0.0,0.03114948250518546,0.0011551390593425987,0.9805140918106592,0.9999999930917635,0.9998352521828029,0.09932713499178593,0.4784131390160888,0.11733552529984642
17,8.5,-3.4278736355570367,-3.043583820450773,0.38428981510626387,0.03140675609906601,0.0,0.03140675609906601,0.0011769137280511466,0.9804976522147498,0.9999999909096439,0.9998358313197382,0.10507528222475282,0.4749812592819913,0.12013026467940065
18,9.0,-3.41532530669134,-3.0417007361226944,0.3736245705686454,0.03165214576490374,0.0,0.03165214576490374,0.0011986716619637576,0.9805161156261211,0.9999999893173473,0.9998505822684215,0.11067221478984919,0.4713456852529849,0.12278503552223509
19,9.5,-3.4039058387942394,-3.0423814077670346,0.3615244310272047,0.03187274396257222,0.0,0.03187274396257222,0.0012196168314039676,0.9805715782523511,0.9999999879087313,0.9998694599002977,0.11628556422058502,0.46790051546551964,0.1252304580236602
20,10.0,-3.3920460351283377,-3.042757713313382,0.3492883218149558,0.03207237413763634,0.0,0.03207237413763634,0.001239712759174465,0.9806568582528471,0.9999999848940792,0.9998806874010168,0.12161344618038888,0.46430113648556526,0.12752890028163796
21,10.5,-3.3804047796300387,-3.0436507405503606,0.33675403907967816,0.03225106567673351,0.0,0.03225106567673351,0.0012586649796397923,0.9807686839769316,0.9999999822182961,0.999897449125289,0.1267022946732346,0.4608046633146013,0.12961713517392004
22,11.0,-3.3693112519078636,-3.045074868856169,0.32423638305169494,0.032409281024113376,0.0,0.032409281024113376,0.001276291415508803,0.9809018023854535,0.9999999795824125,0.9999151537212402,0.1314531172675817,0.4575220427270854,0.1314682090642019
23,11.5,-3.3587493328508655,-3.0463379469664567,0.3124113858844089,0.032540558583480025,0.0,0.032540558583480025,0.001292499262789188,0.9810518365297894,0.9999999755572451,0.9999300358365161,0.13554422205202515,0.4545122285621936,0.13310832126716268
24,12.0,-3.349624823835263,-3.0487513173420457,0.30087350649321687,0.03266659290611815,0.0,0.03266659290611815,0.0013072224375550812,0.9812057715473369,0.9999999765782017,0.9999516845345628,0.1392221931191332,0.4519096718646908,0.13439866571710463
25,12.5,-3.341413591052708,-3.0506831703449975,0.29073042070771027,0.03276931200878875,0.0,0.03276931200878875,0.0013205439819962408,0.9813603064627522,0.9999999749268372,0.9999663380579887,0.1418990136667647,0.44967190870056867,0.13542764550029843
26,13.0,-3.3340917265443926,-3.052108169350534,0.28198355719385865,0.03285565675889832,0.0,0.03285565675889832,0.0013326432641715374,0.9815081527327575,0.9999999746567183,0.9999792638600496,0.14346681071088974,0.4478482086181522,0.1361858997696256
27,13.5,-3.328223459017425,-3.053591044682928,0.27463241433449725,0.032944574376612835,0.0,0.032944574376612835,0.0013441581139866173,0.9816460482085753,0.9999999752533627,0.9999897974492198,0.14395283207001297,0.44650175678079046,0.1366066141524298
28,14.0,-3.324632363255744,-3.0548042532198805,0.2698281100358636,0.03300423164588317,0.0,0.03300423164588317,0.0013537338442710838,0.9817756753261894,0.9999999776706938,0.9999909485767232,0.14339944387990716,0.44553346407606526,0.13665385516903986
29,14.5,-3.3215630493960866,-3.055312349720145,0.26625069967594145,0.033037548346904484,0.0,0.033037548346904484,0.0013623356597892325,0.9818789568659381,0.9999999791120538,0.9999927679794064,0.14138279314183624,0.4450114565555049,0.1365162884290586
30,15.0,-3.320717790510984,-3.054942505020102,0.26577528549088214,0.033046590665241814,0.0,0.033046590665241814,0.0013691110444112081,0.9819769522166647,0.9999999811685599,0.9999858227131124,0.13830392306244313,0.44473757961004956,0.1360113391144567
31,15.5,-3.3208436374929886,-3.055241603301241,0.2656020341917475,0.03305286887744736,0.0,0.03305286887744736,0.0013759590927112757,0.9820480229675885,0.9999999833853791,0.9999750577947759,0.13417593883229506,0.44503319548361897,0.13526965593091442
32,16.0,-3.322799263932997,-3.054883587486615,0.2679156764463818,0.0330281337038928,0.0,0.0330281337038928,0.0013810915226609786,0.9821132960046679,0.9999999852127052,0.9999615588236633,0.12921610153798171,0.445579711859418,0.1342125333864867
33,16.5,-3.326336589948833,-3.0543941545852253,0.27194243536360746,0.03297236596260347,0.0,0.03297236596260347,0.0013848783610529729,0.9821703721222244,0.9999999868252927,0.9999446171194497,0.12361039168183173,0.4464428482849643,0.132867849696006
34,17.0,-3.331181163821143,-3.053916908966139,0.27726425485500356,0.03288449027875284,0.0,0.03288449027875284,0.0013874595549718221,0.9822223877203794,0.999999987910591,0.9999249251148726,0.11758833701129548,0.4476312907390356,0.13125097195119717
35,17.5,-3.3370757823906367,-3.05358950470146,0.28348627768917667,0.032762724167931995,0.0,0.032762724167931995,0.0013889385357552572,0.9822732544756638,0.9999999884251171,0.9999025043360291,0.11139850036132619,0.4491518839622704,0.12937325048226442
36,18.0,-3.343685488880732,-3.053507542150608,0.29017794673012415,0.032605657930883755,0.0,0.032605657930883755,0.0013894269840796674,0.9823266435225988,0.9999999884444901,0.9998777314994688,0.10528469365410249,0.45100973163028063,0.1272501371421772
37,18.5,-3.350487035596087,-3.0527415502415813,0.2977454853545059,0.03240683075055386,0.0,0.03240683075055386,0.0013883055736906165,0.9823927580512704,0.9999999888684736,0.9998512918709483,0.09939280325814699,0.4530837822518107,0.12487796521629371
38,19.0,-3.3570764681926235,-3.0530842599681973,0.30399220822442624,0.032188128740515236,0.0,0.032188128740515236,0.0013875339100611755,0.9824570280437244,0.9999999881846118,0.9998208493713275,0.09406569584998213,0.4556600501792246,0.12233173768899995
39,19.5,-3.363661026258285,-3.053987393553215,0.30967363270506987,0.03193218845897712,0.0,0.03193218845897712,0.0013857751170057273,0.9825308808532555,0.9999999882185989,0.9997911268760462,0.08947928279688662,0.458454887793028,0.11959384800045561
40,20.0,-3.3699947383219406,-3.056439818625478,0.3135549196964626,0.03164783034471025,0.0,0.03164783034471025,0.0013839743043174732,0.9826072290202417,0.9999999878021709,0.9997556216316658,0.08585796869783521,0.4615224531145579,0.1167122345286485
41,20.5,-3.375214426114414,-3.058074047828095,0.317140378286319,0.031341871528273,0.0,0.031341871528273,0.0013812602711355795,0.9826943504501038,0.9999999902921698,0.999724950965443,0.08300185065895234,0.46468699665591,0.11369348668490073
42,21.0,-3.379728736533883,-3.0598565288616495,0.3198722076722332,0.03101924928051814,0.0,0.03101924928051814,0.0013780639595323213,0.9827850186260787,0.9999999920022029,0.9996903718152255,0.08101139273284982,0.4678996687673786,0.11057452099149691
43,21.5,-3.383594032636728,-3.0616955605307763,0.3218984721059514,0.030684111948582126,0.0,0.030684111948582126,0.0013743676151893437,0.9828760387271887,0.9999999935659527,0.9996567846905431,0.07982784731378462,0.471065775614334,0.10738607390515932
44,22.0,-3.386878994000673,-3.0634002038647123,0.32347879013596065,0.030342449443390082,0.0,0.030342449443390082,0.0013701794933759258,0.9829639729412386,0.9999999944921335,0.9996249896062167,0.07936258771310187,0.4740974547855481,0.10415753782093828
45,22.5,-3.3896627784763855,-3.0647594896151475,0.3249032888612381,0.030002005868058464,0.0,0.030002005868058464,0.0013655879281699436,0.9830454203523507,0.9999999944007012,0.9995959159441773,0.07952116172724648,0.47692810898918453,0.10091686392923745
46,23.0,-3.3920422988247356,-3.065581667230893,0.32646063159384253,0.029671352629223918,0.0,0.029671352629223918,0.001360759565382256,0.9831174098923143,0.9999999931184713,0.9995696769735575,0.08020771384506531,0.47952071384048867,0.09768891589799276
47,23.5,-3.3941503498869623,-3.0657379428383527,0.32841240704860947,0.029358940633809914,0.0,0.029358940633809914,0.001355913430990958,0.9831777706926165,0.999999990683166,0.9995452919518606,0.08132561849434233,0.4818709065436316,0.09449240807750417
48,24.0,-3.396702058861819,-3.0660542824064696,0.3306477764553493,0.029071309301666955,0.0,0.029071309301666955,0.0013509401337697044,0.9832218975169719,0.9999999877844328,0.9994932009107907,0.08302784496938907,0.4842208606777513,0.09125522147703016
49,24.5,-3.399164381741514,-3.064572750981098,0.3345916307604157,0.02881209197653784,0.0,0.02881209197653784,0.0013466670294638794,0.9832600845125932,0.9999999828577903,0.9995200486686203,0.08465031630794041,0.48605438952914104,0.08818725921458424
50,25.0,-3.401540045231414,-3.062142790890765,0.339397254340649,0.028598695286682997,0.0,0.028598695286682997,0.0013434239621318354,0.9832885125315824,0.9999999781756226,0.9995044729050881,0.08628670294069009,0.4877713841168868,0.0852022505346222
51,25.5,-3.4047027026350056,-3.058535361082061,0.34616734155294443,0.02842053346908593,0.0,0.02842053346908593,0.0013404172983190743,0.9833036553519141,0.9999999734255492,0.9995135513443858,0.08790993211134313,0.48924971420274826,0.0823400144147183
52,26.0,-3.408864918410008,-3.053641744579914,0.3552231738300939,0.028281952461748142,0.0,0.028281952461748142,0.0013379041195909283,0.9833101238485985,0.9999999685633456,0.9995356970402406,0.08934897717114187,0.49048080595373084,0.0796431742442939
53,26.5,-3.4136727119374553,-3.0472441675915194,0.36642854434593597,0.02818184194536561,0.0,0.02818184194536561,0.0013358848592306312,0.9833077551947004,0.999999963997536,0.999569948569191,0.09045654266968556,0.4914572808357159,0.07715505112591477
54,27.0,-3.4193668838381015,-3.039178203675141,0.38018868016296065,0.028108321758975627,0.0,0.028108321758975627,0.0013336752603355273,0.9833052139232961,0.9999999601550505,0.9996109159229397,0.09107368430745845,0.49202884590449647,0.07489857466309077
55,27.5,-3.4262494222215274,-3.0305475902365155,0.3957018319850118,0.028073168116275346,0.0,0.028073168116275346,0.001332068267463941,0.9832998001829318,0.9999999589730677,0.9996543961437211,0.09155387472174409,0.49239398948250207,0.07285093237809472
56,28.0,-3.4337414001925963,-3.0206707779845074,0.413070622208089,0.028060937892772347,0.0,0.028060937892772347,0.0013304185160887517,0.9832937082125452,0.9999999580001239,0.999710626182565,0.09170523785286672,0.4922985603486606,0.07107450367780302
57,28.5,-3.441563707473035,-3.0095816126107704,0.43198209486226485,0.02806221308239122,0.0,0.02806221308239122,0.0013284952072048612,0.983287117287316,0.9999999580740406,0.9997694710595331,0.09157026396961113,0.49163808095707945,0.06958629985974851
58,29.0,-3.449523313561317,-2.9980092088536554,0.45151410470766135,0.028065689291032446,0.0,0.028065689291032446,0.0013263156426955693,0.9832777715061242,0.9999999588970593,0.9998311876188042,0.09120770011717194,0.49054560669538794,0.06840999406781144
59,29.5,-3.4568812747303514,-2.984693760550762,0.4721875141795894,0.02806058479432305,0.0,0.02806058479432305,0.0013230540243931858,0.9832648360632176,0.9999999606902797,0.9998776035175838,0.0907214807624563,0.4884883389998055,0.06751936457327591
